@relation R_data_frame-weka.filters.unsupervised.attribute.RandomProjection-N4-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute Class {1,2}

@data
834.808825,335.340971,187.003983,231.754114,1
1010.998056,338.269523,170.822991,244.053753,1
1307.038448,389.628986,219.115859,185.993158,1
758.102184,332.430087,222.100702,206.945084,2
1182.39349,367.07526,217.992797,224.97123,1
1480.93964,461.158528,236.072463,210.293831,1
1650.536166,502.511241,281.300466,195.462626,1
559.845933,303.108891,164.238427,226.655476,1
1486.099593,772.49466,512.535831,233.583333,1
573.308817,287.520434,169.917302,230.985256,1
1072.750864,384.328564,235.753766,232.733242,1
1128.142541,333.708513,196.572698,249.72518,1
1158.164698,366.328746,212.318945,187.846279,1
1797.435726,427.816549,230.416278,210.243255,1
962.593818,394.321285,223.173361,220.741908,1
1402.022902,387.402088,199.605692,192.557111,1
1173.803211,361.546727,199.027707,229.589743,1
1338.875274,389.868875,206.198743,243.717216,1
1244.125686,463.67641,284.956826,248.545307,1
1602.839817,437.516034,237.568955,241.317979,1
1019.606522,358.988141,260.822603,224.058266,2
505.412426,296.353893,148.443509,223.618498,1
1639.867253,460.340653,257.476627,229.237964,1
909.25999,345.277747,182.424614,253.866687,1
1236.410786,386.885418,229.279013,204.00181,1
1030.271625,366.627351,244.326031,210.137427,1
1106.347453,446.869108,332.230381,220.843233,1
514.70765,310.75884,189.548539,215.799501,2
743.449381,309.370948,176.203261,235.819583,1
1385.859924,412.64465,204.635568,226.401904,1
1508.147214,429.83231,209.042251,219.12348,1
1252.2109,384.556502,239.968884,220.994961,1
806.728125,318.493659,195.055421,223.099749,2
1040.415554,396.986045,266.940033,235.988458,1
911.767307,316.729046,157.614545,217.057316,1
1215.484668,499.299672,370.443925,221.377051,1
1887.981799,750.145662,741.821253,213.715671,1
1574.929031,430.290957,240.415234,202.046844,1
1188.681701,413.310624,305.747844,204.675231,2
1194.754098,391.01047,236.739129,249.176293,1
1020.672773,342.94606,167.090941,168.472945,1
1305.68537,385.395334,224.892595,215.178041,1
1408.31475,384.777685,207.774217,232.368126,1
1401.17974,390.552689,222.014446,199.96007,1
1204.381529,389.711432,219.142532,214.603866,1
1035.136436,359.794238,228.718868,188.035766,1
1227.039005,403.194235,271.129691,227.118973,2
993.157933,337.057087,202.205327,234.411426,1
1290.83979,381.051178,240.786239,244.572849,1
1184.984119,377.848443,224.810322,196.977825,1
1070.59983,474.19706,329.008247,244.560378,1
1259.839025,348.415703,177.051792,202.546714,1
1287.779775,376.937557,237.397135,242.037126,1
1150.081736,354.377595,208.269757,219.775597,1
1226.291972,367.194771,194.405556,275.522345,1
951.525667,399.867485,290.063951,241.448922,1
895.284592,416.496385,266.139652,249.865823,1
705.178159,334.312653,180.078378,231.541072,1
805.156115,312.758839,160.355689,201.644662,1
1507.343716,468.48441,241.797064,218.576498,1
954.078017,349.068686,237.703882,201.587505,1
817.550844,337.453554,191.052305,237.675996,1
1130.829299,369.193211,191.612104,212.796645,1
1122.277644,390.714116,215.068402,195.425387,1
969.948452,532.990485,409.159071,211.571565,1
1029.704205,496.088277,327.215574,202.840297,1
993.764151,365.029708,206.191988,223.718784,1
1163.938143,365.091542,219.088319,253.552146,1
880.170543,385.381305,217.075156,176.398636,1
870.202764,352.149658,217.406671,211.735763,1
951.401133,359.328316,186.335758,191.568457,1
1166.103206,382.350216,222.931913,171.297054,1
1112.630987,415.018599,285.197754,224.748488,1
569.94656,415.692194,292.336055,226.09637,1
982.276497,360.67412,227.547136,213.638768,1
1376.369151,404.790493,220.427194,257.101292,1
928.454577,338.051111,164.285019,240.898649,1
1376.547379,387.979381,235.07203,202.981459,1
802.805549,322.594463,166.070937,227.210425,1
842.209705,367.026416,247.111342,226.355485,1
1295.140991,391.70329,290.850821,204.984749,2
1378.177239,408.569654,238.024657,221.525661,1
1096.821174,399.670724,244.25086,244.914755,1
1146.381902,426.187036,286.876631,234.803909,1
954.359995,387.979381,242.460613,226.682149,1
1102.705124,353.949605,201.35056,215.283696,1
702.433205,300.68402,175.502127,220.686136,1
1571.34663,420.059906,232.820538,217.811278,1
1049.756157,550.525767,410.645864,230.745887,1
1356.195782,358.534517,191.741488,281.458256,1
634.969826,315.579657,170.628482,232.505651,1
1294.749201,387.237024,207.824446,189.654367,1
871.346783,342.987802,217.221688,209.493104,1
935.653846,313.501196,197.675668,187.302589,1
820.336328,341.079429,172.731538,230.12997,1
1434.434942,414.949837,225.530336,220.137422,1
1332.113694,391.376799,236.372281,195.186884,1
847.349393,340.611602,194.123232,195.156919,1
883.773036,359.412321,196.372646,234.05064,1
998.88392,386.349175,239.925064,224.190768,1
922.220926,343.379073,198.007529,239.439396,1
1521.606634,411.362067,250.100689,193.313151,1
1460.247176,423.069518,246.178113,196.527318,1
1255.463345,385.153367,215.237277,206.954264,1
1018.223306,366.254441,215.503147,237.140099,1
1355.817849,435.53197,246.957017,211.608804,1
656.070708,329.737267,180.387722,235.363361,1
1681.068238,460.876203,240.583416,242.02327,1
1325.490332,433.359112,260.850835,212.799069,1
1044.954912,461.224519,269.847107,206.93296,1
1200.952761,393.560395,207.965608,201.393168,1
1134.128682,356.255485,196.036108,193.659215,1
1300.625877,369.792847,203.875717,258.698069,1
1521.884455,400.855447,219.560649,234.802177,1
866.970237,345.307884,176.772932,237.773164,1
1013.95536,352.311951,219.873111,229.149109,1
1690.175881,373.715423,206.739316,210.389614,1
912.427218,334.777708,196.005798,223.188776,1
1407.361429,429.673481,255.855081,217.127638,1
909.326674,325.625552,170.28848,217.318336,1
1577.69044,437.654598,243.904104,229.129884,1
1011.270162,337.667462,198.647175,219.856657,1
1042.062907,350.770773,205.427461,233.299796,1
1415.22979,389.422699,251.852831,246.591727,2
745.150947,327.556442,181.772843,240.466676,1
1785.16709,412.516825,217.722597,246.348201,1
1457.309098,450.949127,232.644388,190.747465,1
1442.731639,402.812837,242.220031,217.112396,1
1283.134762,375.382695,220.694103,255.260988,1
917.986928,339.481958,208.427893,223.339811,1
932.925866,378.205591,227.073766,210.242216,2
1118.223433,425.432035,259.671828,210.888444,1
974.928098,359.039756,193.686755,240.691842,1
1529.400863,412.228092,230.610614,213.403036,1
1286.91375,450.33321,261.047423,277.903915,1
959.892858,366.328746,228.716443,231.269659,1
954.576501,377.37057,194.324323,195.987611,1
1187.119737,389.000078,258.665853,209.252522,1
1217.444483,413.538908,240.079909,216.524018,1
1036.343849,355.070416,167.840573,170.809654,1
1081.37717,403.567838,221.562034,273.483548,1
1258.70609,370.535204,231.738006,246.89449,1
964.7523,368.926822,199.296867,255.431422,1
1792.493319,454.454278,275.346542,208.743992,1
1279.985547,398.371686,201.146524,254.698071,1
657.746294,302.069661,151.93082,250.003694,1
1315.888882,390.23988,242.475162,244.933808,1
803.46165,418.106499,260.261418,229.250781,1
1002.50252,381.771884,211.789977,219.736799,1
1028.453318,348.796581,229.836734,229.961268,2
1279.237647,405.142446,247.696256,201.227238,1
1415.510901,390.227929,228.154912,225.317986,1
972.128238,342.907089,194.659648,235.28386,1
997.110127,483.714506,322.495909,245.990705,1
1592.740229,534.994641,428.604113,215.198479,1
1096.388161,434.853006,253.220805,266.296057,1
1234.446987,395.575117,239.822699,206.727019,1
1374.634849,422.800877,238.182967,213.7297,1
1412.566069,384.200392,212.162887,238.292086,1
707.867514,320.10464,159.353524,234.167207,1
635.293546,335.222845,197.381392,219.855271,1
1064.172016,363.459777,230.952694,215.562903,1
1499.955999,401.835787,232.10087,283.558368,1
920.203953,350.082109,253.384138,200.402609,1
1666.521437,429.259867,233.812829,203.470937,1
917.294108,313.501196,167.757781,257.924016,1
1314.280153,525.850625,358.134587,234.584631,1
987.533964,360.645194,223.601177,208.617033,1
1123.018442,340.023224,189.03412,244.733756,1
1496.620243,395.484877,222.650455,200.392736,1
912.19547,370.496406,217.243685,232.101563,1
990.155596,344.870542,217.356615,235.937017,1
1098.408945,377.779507,217.301189,226.795772,1
837.966181,339.289527,199.189827,232.856045,1
480.598546,370.184811,233.193621,225.794127,1
1218.914821,380.666316,206.190256,237.081556,1
423.424415,329.572203,163.214265,228.533885,1
1270.00547,367.53841,215.371858,234.838723,1
1334.891557,403.394633,225.081042,188.089979,1
1252.272734,403.567838,215.671329,229.07567,1
876.82526,450.536899,300.319943,218.034713,1
1084.887344,374.538667,218.376446,246.999105,1
898.068344,345.544136,189.135445,221.32024,1
1524.861678,432.176468,213.196575,176.149567,1
1406.144317,361.296445,199.014197,223.408054,1
1275.284241,434.992263,229.775592,270.892746,1
677.448372,326.92459,221.517347,181.906558,1
1050.168905,410.355572,256.34248,203.281623,1
1370.629481,406.839509,259.614151,205.423651,1
1200.099033,342.840058,182.263014,203.853027,1
552.62051,370.466442,218.991844,247.367166,1
1200.834116,348.665118,219.525662,217.629759,2
874.462223,326.966506,218.900911,225.418099,1
1014.666886,419.313739,277.809691,259.108912,1
1247.942607,378.626307,204.649251,215.488771,1
1616.73277,442.219938,242.929479,217.356095,1
1446.098572,414.54523,216.585159,206.597635,1
1139.112139,363.73067,207.628205,259.879848,1
785.918054,414.826168,298.609543,255.932157,1
968.023971,352.376037,188.825581,177.90119,1
1094.565005,538.303204,395.374891,204.41629,1
1010.132031,338.009715,198.428071,225.810755,1
1309.124877,443.405007,264.838363,250.396869,1
629.600469,320.862412,150.297496,223.802788,1
1534.361457,845.44864,592.651841,207.936164,1
1007.572406,384.515279,262.075915,223.42243,1
964.604902,353.080462,233.42104,226.130664,2
974.624989,345.587437,206.003541,234.084761,1
1162.985515,397.332455,244.860889,213.091266,1
922.282414,349.389289,216.379565,240.247398,2
767.807904,325.340283,170.403662,232.927405,1
836.006885,351.440903,193.988651,225.620402,1
2370.831145,991.910856,1134.36095,183.969777,1
1093.317582,381.444873,227.81595,255.789263,1
1707.802096,445.137058,246.501141,207.547318,1
1053.233423,367.655324,215.967856,213.971495,1
1285.614712,392.742521,237.262901,203.563774,1
1100.340701,373.367973,265.695381,203.757245,2
719.162045,343.270819,188.230622,222.964129,1
1325.218746,379.252443,203.190518,230.622219,1
812.737302,337.749907,203.994536,218.33557,1
1058.283043,365.46272,187.601541,163.498322,1
863.336568,459.578897,347.922415,218.557099,1
1012.094964,361.228895,196.669866,232.19111,1
1303.168527,373.723217,194.500472,223.646904,1
1200.178015,382.117082,207.151025,212.884113,1
788.148243,511.046094,333.562155,217.512153,1
1341.47335,441.672956,252.338325,254.535778,1
1153.430483,387.979381,260.779302,259.973552,2
999.681876,366.400972,198.135008,191.348833,1
1364.226263,395.379914,208.218488,234.013921,1
799.892586,366.092494,190.524376,251.068559,1
842.792021,356.085744,182.721141,240.035222,1
1171.559166,371.957911,201.294961,248.15421,1
906.190276,330.774939,208.1667,218.572861,1
1095.915831,354.755529,232.805815,211.273652,1
555.848706,313.054154,182.624839,206.906286,2
1247.262257,377.525242,209.128334,214.622399,1
895.846815,358.007454,188.692733,260.432372,1
1594.392086,436.397995,262.34802,196.958252,1
1611.061863,415.029858,218.736193,225.355572,1
1271.846467,391.382168,227.832058,217.401475,1
805.859328,486.250401,308.874022,263.642035,1
1139.591397,500.554543,350.27506,210.450062,1
1397.548495,386.896849,187.615051,211.393337,1
1205.260025,358.711186,198.285523,217.780448,1
1646.13312,459.919938,235.788926,180.181608,1
1213.174805,379.164282,231.363363,214.820026,1
1752.507886,439.51153,247.864611,209.095252,1
1074.600694,375.763919,218.897101,200.346317,1
615.75636,316.697003,162.165509,239.584542,1
1305.735253,355.278262,202.975224,236.414023,1
878.149759,334.285806,155.27108,144.761516,1
1080.031539,359.484374,211.928541,221.275033,1
792.138714,437.342829,305.095727,213.0542,1
989.65053,392.417761,242.396527,237.696953,1
901.199372,514.41909,474.904602,234.723542,1
1063.212806,377.746944,207.199176,204.489382,1
1336.743466,372.409976,207.539697,202.995142,1
931.554602,516.29542,401.804264,231.995562,1
1135.378703,373.899193,208.136042,210.096204,1
1163.538559,396.306562,220.428753,239.378601,1
737.971077,342.300178,172.254878,208.98596,1
1361.719119,392.54039,258.360319,208.531643,2
991.599087,466.325755,295.377017,210.491458,1
984.198554,364.754138,205.198138,239.972695,1
1146.551124,373.456828,214.573036,190.885509,1
845.103962,365.827317,200.958424,209.880044,1
1148.638418,367.483504,224.670372,199.01437,1
1469.634545,400.338949,219.766244,206.405897,1
798.359895,337.057087,213.52809,190.467392,2
715.415792,319.82578,161.68192,222.327081,1
1053.901994,380.847488,202.620673,250.536126,1
672.446036,308.897578,167.564484,244.593114,1
1034.428027,353.338365,200.225939,191.283361,1
753.211219,361.652209,248.492999,202.555375,1
955.473357,356.554956,195.090582,214.805304,1
659.339954,401.800107,296.642972,226.024836,1
1359.833089,433.214832,265.57535,206.687182,1
1040.109674,450.493078,288.856365,204.49683,1
1124.100974,625.270342,455.5957,151.852185,1
1625.031025,420.15361,215.041036,229.691761,1
1187.840444,397.678865,230.124254,255.646196,1
550.272542,302.935686,200.923263,201.318517,1
914.605272,434.662307,306.4107,258.465628,1
731.420288,338.285977,194.49926,205.39282,1
1145.607329,399.815004,252.532488,193.563433,1
1111.935049,343.999147,199.642758,205.089365,1
741.317746,322.40896,184.96051,200.361213,1
1074.647979,355.90665,213.471452,206.193028,1
1198.826496,365.46272,185.722266,216.088753,1
1203.841995,364.063743,207.839515,243.558213,1
856.499124,452.671479,322.604509,223.965081,1
940.346145,343.260947,209.210953,169.621468,1
1329.683454,431.314946,302.72351,220.887054,2
1416.221562,404.01488,231.545055,220.658077,1
1473.7279,763.586896,584.622227,196.09292,1
1500.777684,451.998577,233.93875,216.730478,1
1080.799704,354.937221,228.930178,238.405016,2
1253.427319,364.85044,198.624832,215.851463,1
1662.04703,416.197433,242.10866,238.49335,1
1460.623897,394.330292,224.440183,205.135264,1
1255.736835,381.051178,222.321019,261.296146,1
534.424277,319.996387,178.014293,212.644224,1
909.526553,339.348764,203.994189,226.132743,1
970.306814,359.609601,204.768589,242.195955,1
1150.135776,396.946381,283.78977,208.294178,2
1406.425256,436.476804,238.567828,245.179932,1
1351.415322,412.435938,227.491017,209.512503,1
434.969746,313.006349,159.09822,220.021721,1
779.994787,355.135714,196.042344,224.631574,1
1409.609978,397.310112,235.695569,206.98267,1
1160.378259,421.323611,250.209635,203.186534,1
1160.907054,396.964394,204.813622,246.80373,1
1433.36159,388.815615,210.463052,186.912184,1
451.089423,373.244825,203.125392,227.620228,1
1457.609436,388.445649,209.149985,202.396719,1
857.594993,363.163596,204.320161,208.637125,1
1102.93133,390.481155,217.382076,205.050567,1
1063.048608,361.43397,221.558397,218.680941,1
1012.479999,376.838657,239.078783,208.877533,1
1154.553545,362.313506,239.012619,221.261523,1
678.386451,323.811055,176.608734,250.760773,1
1293.377244,374.629946,201.685712,187.600675,1
1256.999847,377.22629,221.237794,228.669505,1
1192.393313,435.610778,254.851877,200.239103,1
629.600469,316.594119,178.316709,181.370488,1
1671.970295,454.446831,263.247647,185.05889,1
1063.756324,348.07293,213.667,191.487397,1
989.578304,361.998619,223.217701,243.497418,1
744.709621,333.08307,187.281804,235.377564,2
1127.680604,383.591577,193.708232,250.538205,1
1040.022378,453.797312,299.773654,238.501491,1
1206.261324,426.899602,247.777316,198.627776,1
848.704896,357.35984,247.117404,225.333921,1
1637.86379,421.034185,243.783553,208.900743,1
1027.009827,349.777961,188.372823,194.104006,1
1183.471865,422.876914,247.330793,225.064414,1
1412.436511,474.887628,385.98146,231.502447,1
1379.13056,397.416113,218.38909,224.85345,1
933.683638,362.323378,192.287951,197.281973,1
1505.241526,465.368104,250.493518,236.496642,1
851.753305,320.914374,199.96336,201.236937,1
1041.521122,376.888713,207.778201,208.078885,1
869.489505,311.769145,163.606748,247.553362,1
834.502079,357.957225,191.689181,239.826337,1
649.584871,324.332056,161.216518,237.869639,1
1548.102682,923.292719,717.657585,195.183073,1
1449.265974,403.65548,221.790145,223.072209,1
1058.369646,339.222151,169.555996,243.233281,1
1081.217821,359.848451,219.628026,233.58697,1
1516.410482,390.577457,232.910258,210.1014,1
560.822983,459.51689,262.024993,215.72918,1
1210.778859,375.779681,200.082872,189.315925,1
1462.98243,432.550764,265.052444,219.892857,1
958.242906,359.181611,202.157349,200.636955,1
1144.115687,362.603451,213.05091,221.106851,1
804.891805,336.057174,185.978955,234.559343,1
1434.955943,402.244725,222.984394,216.312361,1
895.695088,348.614543,191.1228,211.347091,1
1518.652795,406.652274,218.475,213.952615,1
803.671575,338.677767,204.293141,217.910871,2
859.363763,345.344257,215.308984,198.028313,1
1074.366348,426.332009,238.551201,217.990892,1
515.117453,354.399939,182.212091,234.292434,1
787.994263,435.588608,304.810804,219.65903,1
1233.535062,401.520901,242.560552,179.237814,1
1331.947071,393.868354,204.5552,260.175682,1
582.044416,313.199993,178.814327,215.832583,2
1066.943297,348.142212,204.635221,179.527066,1
1031.385334,344.474422,179.579721,210.450582,1
1434.046963,991.097659,823.429771,235.168852,1
952.581179,358.440813,199.870349,204.965177,1
1584.634058,432.146676,243.439741,198.205502,1
1595.894813,429.464076,239.362493,206.246894,1
566.95808,325.458929,179.911408,223.720689,1
984.859158,368.926822,246.065703,238.222804,1
1106.867069,391.35688,227.527044,203.431792,1
865.640542,344.48568,188.811551,178.629691,1
1063.660195,439.436878,280.200095,217.022329,1
1126.583696,358.880927,215.841417,195.339304,1
1088.086268,372.331168,218.19181,199.991939,1
1602.320202,399.064506,218.109884,237.669933,1
1333.83899,381.717324,218.456987,214.655135,1
678.530904,339.914971,191.163676,225.694361,1
1476.892357,405.937976,240.200979,230.097407,1
999.544004,375.553822,235.191888,236.114379,1
1236.845357,383.508265,217.72329,230.087188,1
1476.25427,435.747437,267.173687,192.827311,1
1375.417216,454.346545,262.617181,201.846619,1
1456.418651,393.910269,218.892078,202.363463,1
1244.755633,387.529048,233.012968,205.586637,1
1754.026202,441.023437,252.268524,187.744781,1
960.595378,357.495287,219.41533,217.123481,2
1286.307532,407.147468,230.432386,236.663265,1
553.887158,314.580264,151.894101,233.639451,1
883.778925,382.350216,199.345365,238.750906,1
1261.444116,456.551619,292.795568,211.540042,1
1253.015091,394.783916,234.135337,220.890518,1
1144.289932,354.529842,209.374459,219.659896,1
1254.154087,409.839075,240.756621,237.103553,1
1232.527355,422.490493,255.302037,234.82556,1
620.940215,290.984536,146.370591,145.600521,1
1226.17246,393.295045,217.702505,193.802283,1
546.367979,318.47963,159.513566,228.191978,1
1150.755331,390.096293,261.755659,203.618161,2
827.047159,344.964419,203.904296,210.294524,1
559.908979,433.705522,275.578117,222.258492,1
888.227177,331.136591,211.647775,195.53468,1
992.750728,340.303297,231.2681,221.081044,1
1741.453419,440.518198,268.529017,212.202031,1
986.444158,357.049976,176.301988,233.687602,1
1139.274605,389.760276,241.539681,234.692884,1
885.240256,356.342434,199.713599,195.175626,1
706.548558,330.051981,205.901523,219.644134,2
1167.655643,370.278688,246.109524,223.010721,1
958.690122,348.142212,197.107902,245.187553,1
712.946753,443.50893,300.73321,212.107635,1
1126.635657,430.520281,270.255005,200.745035,1
1120.463667,362.414311,210.879091,234.885315,1
1154.103558,413.872155,256.163386,201.484274,1
1099.411975,410.907057,254.185038,222.38649,1
1057.705751,327.742464,185.843163,172.952548,1
956.292444,375.501514,223.36354,207.352462,1
1221.875242,386.507138,232.121655,212.933477,1
1267.861191,396.639635,227.824091,256.798183,1
1455.186643,384.036887,227.262733,213.934082,1
1052.925117,356.502302,224.935896,209.379481,1
1373.618135,384.617124,221.650195,191.417075,1
1006.038675,414.949837,268.461986,190.525589,1
956.958071,349.58553,196.428938,238.873362,1
756.673588,344.445496,229.433859,229.419656,2
1261.856864,368.176324,226.516565,231.726574,1
622.644726,480.829602,304.960107,234.663613,1
1051.963483,374.953839,218.388917,197.393517,1
772.652104,369.241709,204.881346,244.746747,1
1128.753782,372.356975,248.500447,204.061566,1
728.634284,315.591781,182.766348,223.706659,1
828.408724,386.913477,234.045444,233.975469,1
741.250196,321.756497,180.392226,230.228004,1
1051.138334,364.139607,200.926381,216.408836,1
1501.110584,386.10305,228.09429,215.924555,1
1021.811076,372.737334,204.869568,237.819409,1
387.619461,278.82935,131.015094,231.433338,1
1430.044193,388.609155,215.83726,239.05263,1
1117.226291,395.737929,227.53172,213.727968,1
1317.609501,384.130418,243.084844,203.762614,1
1138.065634,355.828188,185.541613,208.881344,1
578.945777,343.796324,165.258778,229.720686,1
1543.242201,434.021795,246.878901,200.757852,1
914.467054,340.487587,174.648572,241.138712,1
1341.441308,372.134407,211.018521,228.844268,1
1088.55704,387.727714,237.057307,219.633222,1
964.032286,359.565953,232.394107,219.030122,2
1325.219439,386.393169,217.535536,215.373417,1
1257.62633,360.50282,219.900651,196.779678,1
871.76542,402.150674,267.510224,227.683102,1
461.436002,370.914177,205.88403,226.697911,1
1032.584259,373.659824,256.410203,222.582385,1
1306.832334,349.44125,171.137878,228.561944,1
921.739589,355.474503,241.164173,200.126,2
940.537537,388.726588,240.538383,199.466262,1
662.596036,327.574109,184.839266,209.690211,1
951.034457,344.816675,222.696181,235.515435,1
828.98619,355.270294,192.784876,251.52149,1
1348.098445,432.62299,220.175181,228.985257,1
1549.938136,439.446058,243.188594,242.980921,1
954.901261,357.668492,203.796389,222.009423,1
1256.891594,368.003119,212.525579,233.660929,1
1164.346907,402.575373,228.384929,220.009597,1
937.216329,342.451213,200.821765,210.217621,1
856.081007,358.952634,194.11128,217.085549,1
1061.347388,358.401322,177.409288,174.762194,1
931.797782,348.598088,200.01844,204.178479,1
1050.031553,610.674349,441.801821,212.457509,1
1447.417183,424.92974,243.801393,265.978052,1
1390.066902,391.058621,203.392128,265.051925,1
1493.720616,395.831287,227.533626,197.824105,1
1094.65611,357.825935,200.209658,205.876582,1
2268.986558,1229.756073,1002.857418,120.456339,1
1260.932988,394.041559,205.008998,229.929745,1
533.255142,329.339415,193.628038,226.970536,1
1176.186167,377.79319,213.949498,211.156739,1
1115.671602,411.535272,262.8614,211.788591,1
1198.536204,370.072054,225.170069,213.634957,1
1175.600734,376.663373,193.655058,228.90489,1
969.9824,380.847488,219.228962,215.421914,1
1240.023671,401.336957,238.38094,217.592174,1
957.164358,505.42888,338.425234,267.010701,1
934.331599,364.24301,212.080442,234.320147,1
1471.513993,809.6882,697.582597,231.586105,1
589.599968,347.213487,201.45812,228.23424,1
1597.399965,633.481475,635.403878,191.99991,1
1031.666792,406.01488,270.970689,210.118894,1
915.88647,407.879605,283.053475,203.990205,1
907.594623,336.817198,224.332969,202.700694,1
969.691936,379.832334,212.908189,201.21598,1
1124.599632,382.468342,223.893201,230.473089,1
1167.254847,362.514597,211.689518,232.504611,1
1282.355858,659.820252,561.49727,209.071003,1
1589.625655,771.015142,615.752896,219.733335,1
1433.471922,371.524898,209.435773,248.291215,1
558.390144,390.67705,246.750903,217.746673,1
1038.517399,354.459175,206.786948,239.481485,1
938.194245,566.669347,416.574154,255.561672,1
847.83887,331.68773,183.474237,252.170316,1
1067.249004,383.496487,220.065023,237.476983,1
1114.44583,368.226554,235.519592,201.352119,1
1185.300045,381.62847,189.333245,230.698256,1
1482.481339,411.00613,237.296503,202.946991,1
690.846651,385.320856,276.268166,217.665266,1
1437.473825,402.66977,247.100257,234.110223,1
993.73765,373.910971,218.305779,234.596582,1
1168.347078,475.684198,320.856696,206.414557,1
870.795645,337.976979,230.703452,221.18462,1
1283.449648,365.46272,193.313671,289.252485,1
1606.772612,439.390806,240.509977,211.277982,1
1114.802633,450.33321,265.982555,219.54177,1
939.781843,329.378386,192.969339,211.752218,1
1180.189629,410.129886,272.180699,218.989073,1
1063.14543,371.952715,229.766932,207.021814,1
1036.190562,342.044701,209.571912,220.907492,1
1128.242827,382.406681,222.673318,238.346299,1
1146.964045,346.929777,213.739227,236.893282,1
1394.733913,424.785461,243.279526,230.024488,1
1394.252403,430.634769,214.501849,222.176566,1
935.678615,413.094118,278.378497,238.942817,1
1201.896383,380.346579,223.385191,208.387882,1
1378.465106,397.794393,218.094295,204.846012,1
791.547219,309.171069,177.685723,210.525406,2
814.581243,345.802905,221.244203,226.080262,2
1517.049089,410.198648,220.772565,214.80184,1
1067.636118,362.968567,207.30587,240.548429,1
1474.915914,448.302207,233.732462,224.063462,1
578.691512,344.145159,161.205952,235.658676,1
1448.810791,440.629395,218.859515,221.369257,1
709.655857,330.036566,171.696465,231.507297,1
1190.78493,378.351257,221.73853,202.124267,1
569.289074,374.656792,215.872767,227.312616,1
980.629317,322.16145,171.403055,210.678693,1
1362.546693,399.911306,230.807202,222.110228,1
1181.747435,415.394627,248.502699,231.724842,1
1106.285619,385.257636,217.186181,214.659812,1
1068.097883,383.360521,222.155608,210.083387,1
1718.96984,436.761206,232.094289,201.531732,1
1088.965111,372.514592,217.152233,244.041282,1
1485.539101,393.888792,216.319289,197.898063,1
957.974785,379.771019,213.231562,221.598407,1
675.499815,371.372131,251.70197,220.218829,1
1152.410479,371.159262,218.986128,208.176399,1
1148.311927,381.201866,214.212596,201.656613,1
943.852162,348.835033,201.931317,230.275462,1
1331.947071,581.969071,480.392605,189.010044,1
1400.363078,423.919435,261.918471,236.000929,1
1323.286817,365.46272,161.50629,284.435305,1
1251.021674,364.211833,207.1583,247.132127,1
1183.104324,386.474402,228.724757,219.612611,1
1259.63395,416.125207,241.87466,235.667163,1
834.271024,365.46272,206.553294,207.498128,1
1192.30619,337.515907,195.812328,201.732477,1
1215.15731,407.27945,207.429019,223.589226,1
1211.162681,419.135511,264.887899,231.829112,1
1431.020377,456.395388,241.736962,268.303504,1
1596.455998,429.79611,228.542892,166.029367,1
1049.891604,335.59974,194.455439,225.662318,1
1452.210287,398.110319,226.125988,231.856824,1
991.565659,368.060797,209.090402,234.395145,1
1296.310126,384.515279,227.493615,231.219257,1
864.293353,352.645544,250.598134,229.193623,2
918.852953,329.089653,171.985024,273.447521,1
1125.400012,325.192539,166.971257,255.55994,1
2431.799334,1460.118831,1162.584891,166.452854,1
905.862572,329.089653,194.120633,206.114046,1
1754.720408,498.270314,271.328877,206.219701,1
1219.710179,371.698103,194.034377,173.616443,1
1013.249722,371.98216,209.549049,210.262135,1
1275.340533,379.594696,208.279456,214.912864,1
811.342135,333.790959,177.488096,227.799669,1
1315.075511,413.062075,261.858542,231.386573,1
1313.327525,396.856141,181.976532,170.263366,1
1123.193726,577.845058,404.558225,214.733077,1
1091.163603,371.970728,246.615629,215.075331,1
1229.782747,360.586305,195.043643,218.084769,1
858.231175,354.377595,213.960236,225.89424,1
1087.878422,372.20265,214.878396,211.33133,1
1391.084309,384.020432,220.592952,204.869048,1
1357.762942,806.409947,590.379564,222.234243,1
740.377069,329.925888,179.982942,240.423028,1
1213.23889,358.534517,222.234416,218.073511,1
1159.051335,616.610087,440.697292,234.954251,1
1696.681637,421.04579,233.021282,226.949405,1
658.688703,332.400988,171.511135,199.437337,1
889.607968,365.46272,215.022503,190.675411,1
893.160751,348.802124,178.170004,196.727024,1
1236.895414,410.74944,245.095062,236.728217,1
1338.875274,357.495287,184.834763,269.994158,1
1153.965687,389.344064,260.431506,207.865842,2
1506.234684,782.117242,656.357016,216.686484,1
1408.157307,491.902429,301.203116,205.395591,1
818.782159,322.878173,168.375084,237.549729,1
1232.08776,359.666932,217.723463,236.525394,1
1061.638892,346.268653,200.844801,237.304471,1
1537.107277,418.001537,244.663781,238.272341,1
1667.353514,428.49586,222.105725,209.078624,1
1181.440863,413.777758,229.267062,191.689873,1
1207.012687,371.808262,243.065618,222.751953,1
965.030987,699.45581,363.618952,218.145044,1
2133.886595,1188.186854,990.920123,194.422703,1
1570.623672,426.846601,245.956411,198.486094,1
1099.889155,539.589079,416.549905,208.251397,1
1046.73598,382.205936,239.69626,237.819756,1
1119.832508,354.639308,219.292874,222.424076,1
1244.89541,360.394913,198.094131,228.493182,1
