@relation 'R_data_frame_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.75-A5-M-1'

@attribute -0.645V2-0.63V3-0.295V5-0.278V4+0.149V1 numeric
@attribute '-0.772V1+0.45 V4-0.281V3+0.271V5-0.221V2' numeric
@attribute 0.608V1+0.546V5+0.523V4-0.197V3-0.142V2 numeric
@attribute Class {1,2}

@data
0.228203,0.975923,-0.271074,1
-0.654128,0.751516,1.826197,1
-0.487584,-1.192647,0.675318,1
-0.287882,-0.180918,-0.353135,1
-0.206019,-0.166792,1.004722,1
-0.200529,-0.986411,2.258067,1
-0.956161,0.208514,1.941396,1
-3.249926,-0.933377,-0.39175,1
-0.247831,-0.696177,0.848565,2
0.921027,-1.48036,-0.308071,2
-0.478072,1.245605,-0.075663,1
0.930877,-0.804839,0.187538,1
-0.962707,-4.54409,0.733554,1
-7.601815,-4.372701,0.25787,1
1.554912,-1.298914,-0.852057,1
-0.195525,0.299178,1.976574,1
-0.231817,1.407845,0.085668,1
0.091114,0.868131,0.364132,1
-0.101543,1.016177,-0.493766,1
1.569935,-0.951967,-0.68441,1
1.747537,-1.881992,-0.35641,1
-0.198903,0.936431,0.10927,1
-1.138914,-0.006734,0.405922,1
0.857263,-0.51736,0.010998,1
1.149667,-0.749538,-0.164515,1
-3.334695,-2.204098,-1.815646,1
0.889684,0.035651,-0.455345,1
-0.564794,1.207968,0.129223,1
0.836312,0.391961,-1.161964,1
-0.056595,0.383924,0.892551,1
-0.418618,1.017596,0.122829,1
0.460396,-0.097361,0.627684,1
1.354751,-0.633139,-0.702103,1
-0.660456,0.338803,1.089514,1
0.248224,1.644351,-0.252718,1
0.891514,0.597019,-0.821376,1
0.419121,0.787883,0.00693,1
0.496042,1.493702,-1.343776,1
-0.529908,0.880077,-0.467498,1
1.304982,-1.315047,0.026658,1
1.436828,-0.69561,-0.512945,1
0.995577,-0.400546,0.384973,1
0.051326,0.811254,0.677274,1
0.298273,-0.292794,1.584592,1
-0.512261,0.647392,-0.179332,1
0.366191,0.36864,-0.789139,1
-6.999026,-2.631597,-1.532642,1
-0.108127,0.387799,1.383712,1
0.857774,-0.33114,0.793876,1
0.829915,-0.352038,0.139159,1
-0.852017,-1.07122,0.622624,1
-0.848789,0.46702,2.441564,1
-0.332609,1.525511,-0.417393,1
-0.108339,-1.034359,-0.716647,1
1.79707,-1.729441,-2.128916,1
-0.774903,1.123574,1.28453,1
-4.005516,-0.35178,0.448116,1
0.698986,1.042065,-0.663569,1
-2.480793,-2.015283,-1.256479,1
0.891416,0.328812,-1.073947,1
-0.658093,0.806622,1.089699,1
1.36786,-0.494328,-0.370055,2
0.830214,-0.863796,0.544874,1
1.555629,-1.496775,-0.457368,2
1.042805,-1.118713,0.245684,1
1.341688,-1.467414,0.453335,1
0.354758,-0.527738,-1.016328,1
1.167821,-0.942946,0.421669,1
0.147892,-1.426002,0.493301,1
0.218737,0.647483,-1.256361,1
1.222024,-1.321228,-1.171053,1
0.554574,0.143207,-0.304429,1
-0.209393,1.591205,0.45987,1
-0.025273,1.071649,0.025002,1
1.400776,-1.521513,-1.271695,1
-13.547599,-1.221524,-1.984247,1
-0.892506,1.79152,0.291227,1
0.18203,-0.665232,0.470206,2
0.075785,1.326514,-0.183096,1
1.46243,-0.724024,-1.342627,2
-0.336404,1.355284,-1.178692,1
0.986567,-0.27589,-0.088913,1
-0.024709,0.962733,0.627472,1
-1.304506,-1.8906,-1.961303,1
-0.349959,0.689775,0.481004,1
-0.525184,1.130162,-2.480094,1
0.342545,-0.167563,0.008574,1
1.462242,-1.086652,-0.826927,1
-14.036368,-3.216452,-1.249433,1
0.005972,1.756805,-0.731456,1
-0.396839,1.318565,0.179053,1
0.648542,-0.062342,-0.633132,1
0.185599,0.117046,0.665097,2
0.641391,-1.015806,0.747322,1
-0.763538,0.031483,0.037543,1
0.269748,-0.079348,-0.233798,2
1.403126,-1.191035,-0.111699,1
-1.108151,0.680244,0.466817,1
0.127368,-0.002187,-2.421526,1
-0.218932,0.52777,0.551884,1
0.8494,-1.013498,0.403815,1
1.136594,0.537017,-1.839133,1
0.635921,-0.035238,0.570186,1
-0.370928,1.71582,-0.236452,1
0.501251,-0.857281,0.941917,1
-0.525574,0.737466,0.270727,1
1.452462,-1.001379,-1.040997,1
-0.462125,-0.76762,-0.800165,1
-2.492157,-1.503393,-0.037333,1
1.257249,-1.395204,0.849551,1
0.552196,1.025064,-0.627044,1
1.440076,-0.190294,-1.143396,2
-0.279207,0.878525,0.391223,1
0.244113,-0.466188,-0.052344,1
-0.059999,1.185134,-0.341702,1
0.505089,0.897472,-0.381356,1
0.289721,-1.674697,0.48704,2
0.283278,1.309483,-0.581452,1
0.667294,-0.6005,0.537952,1
0.278461,-0.109577,-0.500416,2
0.166259,-0.27632,0.433209,1
1.105346,-0.836417,-0.319865,1
-2.832612,0.102139,0.178075,1
0.638827,0.910012,-0.877684,1
-0.302401,1.057296,1.703731,1
-0.290083,0.119854,0.612063,1
0.972079,-0.371643,-0.013717,1
-2.53934,-0.376807,-0.14816,1
0.819479,-0.157853,-0.378863,1
0.220781,-0.018071,-0.034613,1
-0.671546,0.514941,-2.088739,1
1.403024,-0.641272,-0.993637,1
0.903871,0.87093,-1.205509,1
0.659174,-0.167498,-1.110309,2
0.576783,-0.100203,-0.172493,1
0.453348,0.400827,-0.220591,1
0.540444,-0.569334,0.242156,1
-0.361183,-0.154796,-1.748731,1
-0.206239,0.114413,0.288692,1
-0.535816,0.430252,0.279936,1
-0.409499,1.246438,0.711906,1
-0.736048,1.19313,0.618846,1
-0.542476,0.774443,-1.693291,1
0.363469,-0.640996,1.608668,1
0.307849,1.557969,-0.54897,1
1.200341,-0.881237,-0.447495,1
-0.633613,0.937446,0.87153,1
-0.152566,0.85425,0.072511,1
0.723539,-0.928147,0.752451,1
-0.529658,0.982255,-0.607298,1
0.667643,-0.706791,0.497009,1
-0.441357,1.600754,-1.699556,1
-0.914267,0.53327,1.081872,1
0.890219,-0.407546,-0.060273,1
0.587926,0.76618,-0.937313,1
-1.028031,1.768808,0.684379,1
0.209189,0.653958,0.1203,1
1.218455,-0.7192,-0.278327,1
-0.048499,0.758796,0.30697,1
0.058712,-1.695366,1.902415,1
0.457295,-0.115696,0.651011,1
0.586985,-0.319032,0.774856,1
-1.2751,1.210726,1.257073,1
0.810441,-0.637365,-0.508646,1
0.237642,-0.496642,1.642636,1
-0.026991,0.116948,0.9029,1
-6.832319,-1.198575,0.207285,1
-0.125793,1.664436,-0.779628,1
0.066069,-0.378605,0.187987,1
-0.96657,0.947721,-0.334987,1
0.548599,-0.527791,0.163746,2
-0.126451,-0.050904,-0.266593,1
-0.052839,0.28926,0.210717,1
0.265575,0.761699,0.201097,1
1.232935,-0.786289,-0.191325,1
-0.30704,1.490367,-0.486879,1
-0.417798,0.868428,-0.403781,1
1.239493,-1.724687,-0.236673,1
0.876993,-0.069525,-0.802043,2
-0.516184,-0.536407,-0.504014,1
0.336619,0.39792,0.226794,2
1.975744,-1.182556,-0.892931,1
-0.016334,-0.208055,-0.185815,2
0.286673,-1.217601,-0.780989,1
-0.009384,1.217854,0.160321,1
-0.179466,0.730486,0.382816,1
1.20057,-1.085651,-0.30502,1
-0.575705,-0.498331,-0.965256,1
1.111307,-0.783432,-0.153859,1
0.230837,2.667181,-2.839997,1
0.670512,-0.575819,0.247211,1
-0.623113,0.956603,0.502551,1
-1.012629,-0.91734,-0.138324,1
0.125437,1.144167,-0.315068,1
-2.005114,1.843874,-3.901489,1
0.507156,-0.195654,0.326567,1
0.666948,-0.806481,0.238908,1
0.124494,2.303009,-1.339408,1
-2.925983,0.425892,1.915509,1
0.327729,0.102473,-0.795605,1
1.016625,0.767404,-2.165156,1
-0.351425,1.111584,-0.190401,1
-0.27926,-1.57013,-1.230972,1
0.154499,0.64844,-0.615579,1
1.15887,-0.225637,-0.646242,1
-0.430075,0.020537,1.373269,1
0.402037,0.013692,0.311258,1
-0.593746,0.693972,1.005269,1
-5.642804,-1.027674,-0.305638,1
0.550097,-0.72727,-0.248327,1
0.641776,-0.006724,0.443586,1
0.561559,-0.043357,0.863333,1
1.775687,-0.671886,-1.141415,1
0.236628,0.065252,0.59527,1
-0.683331,1.230627,0.230227,1
-0.655854,0.587758,0.620056,1
0.280993,-0.478477,0.787505,2
1.70221,-0.674281,-1.401987,1
1.531642,-1.021371,-0.457733,1
0.021923,1.762143,-1.653873,1
-0.689247,0.637653,0.688121,1
-0.180041,1.026232,-0.287902,1
1.135646,-1.024172,0.148946,1
-0.046636,1.346466,-0.16089,1
-0.57829,0.630852,1.073563,1
2.161419,-1.590271,-1.31438,1
-0.613098,0.057709,1.048144,1
-3.377291,-1.898971,-1.78274,1
-0.350969,0.178798,1.756198,1
-0.062073,-0.532226,1.263332,1
1.07683,0.11612,-0.958427,1
-0.586282,0.64994,0.641741,1
-0.207918,1.706766,-0.671251,1
0.474833,-1.131788,0.148249,1
0.419679,0.107722,0.710487,1
0.087411,1.049489,-0.051301,1
-0.564004,1.219882,0.578534,1
-0.971208,1.193946,0.901646,1
-1.589356,0.090828,1.298638,1
0.423263,0.303861,-1.215418,1
0.02555,0.117802,0.929399,1
-0.15925,0.03409,0.117761,1
0.228687,0.947164,-0.265411,1
0.173774,0.075929,-1.008083,2
0.716735,0.791118,-0.677354,1
0.907563,-0.04875,-0.76734,1
-0.779219,2.282559,-0.799818,1
0.404065,-0.51938,0.27493,1
-0.572604,0.237966,0.272837,1
0.187575,0.734881,0.15772,1
-3.882984,-0.323236,-2.972336,1
-0.269595,1.223624,0.162454,1
1.003036,-0.958859,0.031375,1
-1.685359,0.114625,-1.138804,1
0.064566,-0.017499,1.387897,1
1.349642,-0.435951,-0.316038,1
-0.144186,0.897288,-1.587846,1
0.362375,-0.110281,0.28268,1
1.254229,-3.128957,2.375661,1
-0.244593,0.316445,0.042915,1
0.291011,0.709888,-0.186764,1
-0.410078,1.425725,-0.660262,1
1.06131,-0.087376,-0.120651,1
0.071731,0.672904,-0.092906,1
-0.507154,-0.443138,0.56544,1
-0.575691,0.278345,2.144847,1
0.278052,0.353608,0.520971,1
0.285145,-0.196115,0.847917,1
-0.198509,0.948522,0.607119,1
-0.798838,-0.98523,-1.255563,1
-0.691371,1.802253,-0.260461,1
0.41896,-0.240341,-0.115282,2
0.371006,-0.276027,1.03664,1
0.584065,-1.049316,-0.772678,1
-0.543317,0.989929,-0.348041,1
0.378457,-0.704873,-0.288029,2
-0.279916,-0.114221,0.132502,1
-0.572818,0.984993,-0.304031,1
1.096041,-1.775116,-0.177426,1
0.118615,0.071817,1.132906,1
0.010149,-0.119608,-0.369718,1
0.105055,0.408117,0.565367,1
-0.813877,0.844446,1.109974,1
1.10932,0.441699,-0.789551,1
0.072985,2.053477,-1.719353,1
0.155097,-0.324528,0.290861,1
0.646746,0.363877,-0.462406,1
-0.577171,0.915899,0.394785,1
1.176038,-2.597425,0.567857,1
1.555571,-1.117774,-0.59599,1
1.094931,-1.169093,0.305014,1
-0.247196,-0.111123,0.658876,1
-0.54182,-0.354714,2.166857,1
-0.018558,0.894611,0.078281,1
-0.797983,1.216708,0.560203,1
0.983871,0.843007,-1.770944,1
1.661763,-1.413003,-1.400552,1
-0.253431,2.518526,-1.312856,1
0.235359,1.034713,-0.017586,1
0.591641,-2.021825,1.988235,1
1.103655,-0.87894,0.402109,1
0.463793,-1.363888,-1.800621,1
-5.514996,-1.581346,-0.915125,1
0.469953,1.19275,-1.30864,1
0.314405,-0.012728,0.549264,1
1.440001,-0.590105,-0.931058,1
-12.290189,-3.691471,-2.286441,1
0.370577,-0.274129,-0.611115,1
0.631374,-0.152531,0.652945,1
0.15492,-0.499492,0.353716,1
-0.051285,1.302982,-0.093304,1
-0.297864,-0.106257,0.762855,1
1.579263,-1.414767,-1.832966,1
-0.156637,-0.227734,1.66881,1
0.651552,0.00189,-1.357954,2
0.083568,0.370219,-0.259357,1
0.043477,-0.109533,0.474753,1
0.257434,-0.215703,-0.066777,1
0.825977,-0.494617,0.341149,1
0.294437,-1.062396,-0.240805,1
1.37532,-0.439678,-0.547273,1
0.656087,-0.342242,-0.174684,1
-1.083418,1.10193,0.471998,1
-0.572248,0.406793,-0.664805,1
0.815126,-0.035462,-0.676465,1
0.1753,0.958632,-0.463992,1
0.353017,0.249822,0.673959,1
0.048533,-0.369162,0.715334,1
-0.611281,1.133562,-0.085168,1
0.874466,-0.475301,-0.071397,1
0.50141,0.027428,0.078721,1
0.061633,-0.319539,-0.319833,1
0.207999,-1.156842,-0.21979,1
0.23111,1.550532,-0.935955,1
1.002168,-1.044385,-0.545679,1
-0.57672,1.143874,0.729958,1
-1.723362,-0.872715,-0.267114,1
1.562234,-0.913719,-1.018252,1
1.708357,-0.887536,-0.273977,1
0.01304,-0.14279,0.586112,1
1.065504,-0.734838,-0.36217,1
0.763305,0.107913,-0.220387,1
1.802947,-0.328871,-1.489363,1
1.287317,-1.570053,0.035027,1
0.679,-1.638974,-0.61806,1
-3.41728,0.670236,0.599903,1
0.826933,0.956723,-1.114907,1
-0.087243,0.397058,1.156844,1
-0.379668,0.332665,0.3586,1
-0.865972,-1.895974,0.143892,1
0.201077,0.36412,0.510394,1
-0.154289,0.851165,0.404913,1
-0.410275,0.260628,1.188423,1
0.133956,-0.238502,1.068032,1
-0.879143,-0.863797,-0.078355,1
0.095018,1.112299,0.514264,1
0.899936,0.170683,-1.139572,1
1.045701,-1.144025,0.006636,1
-0.438754,0.089297,0.358377,1
-0.891239,0.550228,-0.170607,1
0.339304,0.020875,0.638476,1
-0.741279,1.404384,0.487286,1
-0.469625,0.839559,-1.46711,1
0.095515,-0.367827,-0.734087,1
0.112976,0.12798,0.304672,1
-0.53477,-0.783574,-0.949425,1
0.729967,0.16147,-1.15173,1
0.003617,0.95105,1.096373,1
-0.252965,1.404854,0.491074,1
1.205218,-0.828849,-0.369476,1
1.264745,-0.443887,-0.655941,1
0.920883,-1.015655,-0.439043,1
1.99706,-0.699749,-1.755354,2
0.355726,-0.67692,0.606383,1
1.02273,-1.363734,-0.284081,2
0.799983,-0.071918,-0.148047,1
0.251611,0.747037,-0.361525,1
0.565393,-0.130834,-0.65299,1
0.783051,0.243074,-0.494571,1
0.212411,0.289975,0.896969,1
-0.324001,0.336973,1.382631,1
-0.448118,0.355779,0.662354,1
0.360413,0.077418,-0.707315,2
0.263378,0.444529,-0.110102,1
-0.852039,-1.522734,-0.476402,1
0.306676,1.348849,-0.313261,1
0.278191,-0.134046,1.054495,1
0.267467,0.112947,-0.111144,2
0.921849,-0.525758,0.285879,1
-0.86826,-0.514479,-1.704388,1
-0.354445,0.132145,1.093818,1
-0.03245,1.316867,-0.446399,1
-0.059772,0.21387,-0.716443,2
0.177966,0.325473,1.090266,1
0.509226,0.436329,0.064969,1
-0.594354,-0.75448,-1.504332,1
0.391766,-0.31901,0.783319,1
0.05875,-1.238118,-1.152731,1
1.771997,-0.185961,-2.238509,1
0.905318,-0.674794,0.363229,1
-0.151122,0.446655,0.427633,1
0.452021,-3.423296,-0.015361,1
0.957175,-1.644736,-0.191123,1
-0.144701,-0.570035,-0.456812,1
0.558397,-1.652344,1.642396,1
0.710408,-0.005918,-0.441082,1
-0.326965,-0.220041,0.631644,1
0.101373,0.415747,-0.007567,2
0.408426,1.215843,-0.937547,1
-0.657601,1.184659,0.092427,1
0.096084,0.688368,0.04439,1
0.920427,-0.53414,-0.672075,1
-0.022724,0.380188,1.060208,1
-0.17497,1.625306,0.232218,1
0.601538,0.294892,-0.612365,1
1.049045,-0.918668,-0.721917,1
0.175521,2.247796,-2.057954,1
0.098559,0.87182,-0.286724,1
-0.347847,-0.008965,1.295076,1
1.299959,-0.217867,-1.439143,1
-0.597395,-0.478772,-0.960061,1
-0.204286,1.630941,0.502633,1
-0.479275,-0.698109,0.803121,2
0.845597,-0.725852,0.492121,1
-0.585023,1.142178,-0.667438,1
0.810717,-0.693538,0.410405,1
-0.014743,-0.243783,1.563957,1
1.00099,-1.086968,-0.599737,1
-0.566555,-0.157913,2.045924,1
-0.334533,-0.4411,-1.046402,1
0.09973,1.056909,0.064764,1
-0.563665,2.182724,-0.38941,1
-0.36415,0.648573,0.92178,1
1.193612,-1.578621,0.42638,1
0.269603,-0.113787,0.858861,1
0.655676,0.345933,-0.574159,1
-1.734494,-1.427916,-1.316114,1
-3.441997,-1.001579,-2.389423,1
-0.200154,0.474734,-2.593168,1
-13.312068,-3.249013,-2.08043,1
-0.351568,-1.267352,-0.123379,1
0.049985,0.543303,0.284114,1
0.100144,0.18926,1.121069,1
0.503258,1.911027,-1.54925,1
0.924485,-0.462502,0.184503,1
0.702879,-1.121526,0.713269,1
-0.786791,0.90945,0.453745,1
1.110435,-0.981184,0.170411,1
0.641158,0.523415,-0.059992,1
0.562988,-0.353804,0.472582,1
0.302752,-0.394744,-0.843473,1
0.132396,0.333711,0.5751,1
1.127539,-0.548919,-0.391457,1
0.724297,0.166532,-0.093096,1
-0.347894,0.182392,0.435435,1
-0.048188,-0.51169,-0.204958,1
-0.118293,-0.039513,1.431684,1
0.73154,1.206577,-2.678533,1
-0.530826,1.304613,0.175494,1
0.118081,-0.017712,-0.967675,2
0.48638,0.295131,0.040844,1
0.113189,-0.972264,0.081744,1
-0.464505,0.599421,0.854785,1
0.277279,0.701505,0.053717,1
0.39789,0.263859,0.004419,1
0.024758,0.44326,0.60728,1
2.091397,-1.054583,-1.415707,1
1.20576,-0.69976,-0.398725,1
0.17258,-1.388022,1.467938,1
0.255772,0.86534,0.062901,1
1.026423,-0.828197,-0.296124,1
0.406086,0.805091,-0.331506,1
-0.621707,-1.342061,-0.982529,1
0.593097,2.152042,-2.398552,1
1.297307,-0.72668,-0.137588,1
-0.150626,0.866526,1.340768,1
0.729891,-0.440405,-0.569804,1
0.899793,-0.424953,-0.260394,1
-0.977498,-0.897327,-0.622772,1
0.199251,0.333752,0.513527,1
-0.657212,1.878455,-0.031114,1
-0.326405,-0.660511,-1.085358,1
-0.588656,-0.494179,-0.367418,1
0.148354,0.816567,-0.98939,1
-0.503757,1.038263,0.240488,1
0.292883,2.288347,-2.259901,1
1.869749,-0.376395,-1.439487,1
0.352556,0.642996,0.523716,1
-0.050355,0.393862,0.724011,1
-0.257941,0.44604,1.213186,1
0.37645,0.274035,0.378699,1
0.571658,-0.647999,0.329918,1
0.077622,0.492293,0.568513,1
0.658956,-0.508566,0.150738,2
0.580746,-0.775954,0.257037,1
0.574347,-1.406136,1.392773,1
1.055837,-1.049902,-0.657071,2
0.445769,-1.04428,1.478797,1
-0.019163,0.495546,1.105236,1
0.333245,0.297437,-0.068576,1
0.04589,-1.368671,1.739139,1
1.205428,-0.764972,-0.068906,1
-0.089299,0.820343,-1.344048,1
-0.112157,1.201584,0.735977,1
-0.361584,0.592468,-0.085685,1
1.06631,-0.383708,-0.342233,1
-0.046992,1.964932,-1.293048,1
0.408193,-0.479681,0.978336,1
0.580933,-0.722853,-0.282084,2
0.335192,-0.936831,0.00372,1
-0.37692,0.84576,1.038778,1
-2.662449,-1.0694,-1.822214,1
-0.734957,1.145419,0.796052,1
0.470889,-0.273467,-0.183716,2
-2.838159,-1.967015,-1.494804,1
0.714865,-0.614974,0.50413,1
-0.515296,-1.073866,-1.161467,1
-0.530223,1.349497,1.293213,1
0.077109,0.789626,-0.588511,1
-0.70515,0.060662,1.322541,1
-0.161743,0.849986,-0.34045,1
-0.132831,-0.040883,1.650715,1
-0.059435,-0.567808,-0.068672,1
-0.633144,-0.558606,1.521306,1
0.529383,1.030627,-0.597949,1
1.764357,-0.135848,-2.121773,2
0.537909,-0.643813,0.102766,1
-0.426123,1.774767,0.624713,1
-2.729056,2.054988,-3.213872,1
0.373758,-0.431618,0.907463,1
0.478965,0.874846,-1.085945,1
0.335134,0.62924,0.375072,1
1.18435,-0.379973,-1.118886,1
1.103106,-0.535771,-0.653946,1
0.396193,0.622708,-1.025963,1
-0.811653,0.893527,2.373257,1
0.050969,-0.335642,1.244169,1
1.185639,-0.678413,-0.154507,1
1.145456,-0.679643,-0.239307,1
0.669189,-0.392982,-0.158278,1
0.131908,0.623687,-0.999851,1
-0.898746,2.544424,-0.608148,1
0.045468,1.926005,-1.538271,1
-0.423299,-0.509762,0.264183,1
0.068529,-0.295796,1.267077,1
0.16099,0.27422,0.085967,1
0.241682,-0.755263,1.198703,1
0.322365,0.033974,-1.02215,2
-0.985314,0.371281,1.511104,1
0.403624,-0.1552,0.871005,1
0.093177,-0.225798,1.514788,1
0.354356,-1.294897,0.639142,1
1.300038,-0.691996,-0.905165,2
0.540186,-1.072742,-0.380163,1
-0.026135,0.625552,-0.900556,1
0.450284,0.963966,-0.352032,1
0.03577,-0.125444,-0.364431,1
-3.826284,-2.228119,-1.722132,1
1.100245,-0.763604,-0.51698,1
1.524273,-0.355437,-1.479612,1
-1.650468,-0.768251,-3.140681,1
-0.711581,0.201397,-0.694749,1
0.570721,0.95406,-0.484055,1
-0.018681,-0.135881,0.92151,1
0.106744,-1.374672,1.854536,1
0.678354,-0.067961,-0.247581,1
-0.397984,1.295164,-0.111327,1
-3.890403,-1.971661,-1.77846,1
-0.135602,-2.045514,0.623488,1
-0.019518,0.485382,0.415739,1
-0.533084,-0.232177,-0.318068,1
0.418477,0.736691,-0.789376,1
0.866251,-0.122208,0.334646,1
0.038667,-0.264744,1.610012,1
-0.161612,-0.738984,-0.31427,1
-0.167332,-1.165355,1.926958,1
-0.828975,0.758295,0.592002,1
-3.684253,-1.667443,-1.824176,1
0.724292,0.275757,-0.819336,2
0.334874,-0.413673,0.978656,1
1.188981,-0.675217,-0.541576,1
-0.298212,1.058675,0.367593,1
-0.545103,1.086298,0.688137,1
-0.72614,0.976988,0.838587,1
-0.474737,0.759764,0.277108,1
-0.693516,-0.829529,1.131565,1
-0.609469,1.043267,0.428395,1
0.868871,-0.45955,0.228683,1
0.740659,-1.719932,-0.981687,1
-0.436714,0.987188,0.379455,1
-5.492981,-2.660249,-2.357457,1
0.79753,-0.147706,-0.52752,1
0.595628,-0.29061,0.68546,1
-1.416508,-0.342641,-0.301207,1
-0.003103,0.985411,-0.007612,1
-0.560752,1.432885,0.053315,1
-0.198921,0.585688,1.392552,1
0.712274,-0.125918,0.615233,1
1.20565,0.401768,-1.712444,2
0.051994,-0.443685,0.336889,1
0.538838,-0.093273,-0.04404,1
0.364224,0.528204,-0.576986,1
-0.219851,1.781521,-0.255993,1
-1.473967,2.162851,2.197385,1
0.056403,0.300438,0.024426,1
0.992762,0.130469,-0.462428,1
0.517196,-0.28411,0.542579,1
-0.20495,-0.886673,0.976389,1
-0.075471,-0.75902,-0.128803,1
-0.396541,0.530387,-0.076352,1
0.758816,-0.621076,0.271221,1
0.961582,-0.575872,-1.123368,1
0.177866,1.008943,-0.491407,1
0.157522,-0.699192,1.554103,1
1.246931,-0.541725,-0.491685,1
0.226063,0.124795,0.599569,1
0.09815,-1.42478,1.867047,1
0.137668,-0.024136,0.605383,1
0.423729,-0.084742,-0.187129,1
-0.143642,0.431916,-1.025103,1
0.137848,-1.569104,-0.234963,1
1.984023,-1.069079,-1.40083,1
0.586858,-1.034358,0.532151,1
0.040054,0.382559,0.090454,1
0.06339,0.800698,0.271226,1
1.62277,-0.618008,-0.601065,1
0.123665,-1.014025,-0.113139,1
-0.026212,-0.182554,-0.136222,1
1.113262,-0.29932,-0.885566,1
-0.658168,-0.475091,-1.152115,1
-1.14867,0.028351,0.140481,1
0.152231,0.121914,-0.576612,1
0.386545,0.68304,-0.059408,1
0.048729,0.97575,0.364754,1
0.586959,-0.378489,0.56535,1
1.927543,-1.18799,-1.11788,1
0.241312,-0.149876,1.063314,1
0.655069,0.130943,0.691396,1
1.082699,-0.988046,-0.064078,1
1.118121,-1.070915,-0.488369,1
-0.579577,-0.411006,1.750186,1
0.579796,-0.709113,0.517188,2
-1.68692,-0.682976,0.021367,1
-0.343372,0.043451,1.721944,1
0.365779,-0.068065,-0.014568,1
1.083506,-0.388409,-1.026828,1
1.280912,-0.732934,-0.451408,1
-0.048497,0.440709,0.536544,1
0.541558,0.404264,0.25948,1
0.385198,-0.235414,0.746939,1
0.031831,0.321521,0.38109,1
-0.650301,1.225181,1.669152,1
2.01421,-1.578426,-0.842876,1
-0.179378,-0.348626,1.382319,1
-0.45775,1.996932,0.80054,1
-0.012349,0.30766,1.007929,1
0.43265,0.463441,-0.30052,1
1.004325,-0.306144,0.357665,1
-0.722352,1.465733,0.846729,1
0.511527,-0.334849,0.539487,1
-1.355141,0.719667,1.976556,1
0.509038,1.376204,-1.416,1
-0.088411,-2.150781,-0.399696,1
-0.252081,0.74539,1.5325,1
0.950231,-1.05355,-0.599164,2
0.755535,-0.702481,-0.725658,1
0.169203,-0.078051,0.572218,1
0.096943,0.301466,1.232079,1
-0.087673,2.042042,-1.118103,1
1.058247,-1.428428,1.234446,1
0.747175,-0.799369,-0.727015,1
0.192421,1.140566,0.190008,1
0.367854,-0.48066,0.515389,1
-1.022146,1.064973,1.629536,1
1.205689,-0.908874,-0.337489,1
0.00732,-0.050199,1.104907,1
1.556538,-1.255924,-0.010902,1
0.110125,-0.173504,0.700549,1
-0.483361,1.569688,0.286095,1
-0.649836,1.124992,0.145096,1
-3.388647,0.089299,1.275715,1
0.393756,-1.214142,1.617925,1
1.290437,0.089413,-0.90471,1
0.128135,0.21566,-0.640719,1
1.76643,-1.623293,-0.111964,1
-0.959949,1.478569,-0.398662,1
0.564206,0.185882,-0.400925,1
0.039465,1.755043,-1.659335,1
1.215368,-1.190118,0.2438,1
-0.242245,-1.55891,-0.265943,1
-0.18144,-0.421998,2.07243,1
0.034526,-0.355691,-0.805937,1
0.847525,-0.627987,0.297149,1
0.944643,-0.893105,0.297981,1
-0.235554,-0.146468,1.57303,1
0.28415,-0.072877,0.75523,1
-0.456567,0.620541,0.506202,1
-0.522924,0.900203,0.663821,1
-0.173572,1.055918,-0.187481,1
-0.864711,0.195519,1.425648,1
-0.144807,1.793312,-0.407342,1
0.578915,-0.657158,0.322065,1
1.497393,-0.718385,-1.064761,2
1.530262,-0.372263,-1.47829,1
0.152589,-0.332195,-0.161271,1
-0.862285,1.168183,0.707288,1
-0.869915,1.623721,1.134629,1
1.009731,-0.582115,0.124781,1
1.692421,-1.037252,-0.901206,1
0.758114,0.532963,0.134844,1
0.571297,-0.182437,0.405269,1
-0.34757,0.787825,0.181522,1
0.337103,-0.861364,1.222166,1
-0.437537,1.823596,-1.30163,1
1.252862,-0.924316,0.607982,1
-0.761962,-1.422623,-0.593967,1
0.176096,-0.641213,1.916333,1
-4.458098,0.564246,0.792027,1
1.293024,-0.866023,-0.542831,1
-0.723331,-0.177728,0.460464,1
-4.372741,-1.196661,-1.328089,1
-0.032954,0.550837,-0.65885,2
-0.713058,1.004904,-0.476365,1
0.204593,-0.401211,-0.208191,1
0.988555,-1.417306,0.164238,1
1.045654,-1.61142,0.84433,1
-1.024791,1.3492,-0.649057,1
0.523856,1.171331,-0.929317,1
0.088139,0.181126,0.994813,1
0.462837,-0.71197,-0.808174,1
0.128823,0.548566,-0.344672,1
1.341404,-1.408026,-0.433475,1
0.147379,1.657581,-0.470986,1
0.249787,-0.178448,0.555779,1
-0.397799,1.087752,1.088161,1
0.901554,-2.49129,1.095364,1
-0.496059,0.294576,1.257851,1
-0.021993,-0.044018,-0.11857,1
-0.964697,-0.219409,-0.28355,1
0.143621,0.963817,-0.123447,1
0.641101,-0.596285,1.127771,1
0.101138,0.759999,0.465159,1
0.051474,1.04938,-0.721426,1
0.07795,1.031937,-0.123621,1
0.2982,-0.501898,1.111886,1
0.276242,-0.76924,0.900287,1
0.970231,-1.212833,-0.405501,1
-0.09765,0.859375,0.120767,1
-0.426139,2.059215,-0.620592,1
