@relation R_data_frame-weka.filters.unsupervised.attribute.RandomProjection-N2-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute Class {1,2}

@data
901.328756,369.359835,1
1274.702792,393.348738,1
1574.967136,415.425804,1
1214.398672,372.160041,1
1108.347626,359.11181,1
717.984077,346.557213,1
795.011321,415.692194,1
1463.871665,413.094118,1
1491.728758,409.954776,1
743.715943,350.54041,1
1032.302281,361.132593,1
1063.177992,443.856899,1
603.553196,323.760306,1
897.895139,526.543446,1
1126.772489,442.494987,1
1386.560885,425.218473,1
1345.911731,410.59702,1
1231.756592,368.804886,1
904.205866,339.10541,1
888.975077,342.94606,1
745.061054,356.634804,1
596.852757,309.10196,1
1242.457722,854.478341,1
1528.92836,407.766676,1
784.885578,402.768497,1
1507.514149,455.214476,1
851.748109,315.18475,1
837.100155,398.198481,1
1012.269382,426.280567,1
891.333611,356.802466,1
1266.995166,416.603772,1
984.844089,358.804024,1
1276.181963,635.424836,1
979.072203,441.477754,1
835.650429,351.477969,1
579.941359,311.093299,1
445.285321,293.628858,1
1159.529207,556.828007,1
1228.580704,360.514078,1
567.246639,327.357603,1
1391.50537,390.076028,1
979.917444,392.136303,1
582.3716,497.87558,1
520.308063,308.362721,1
1511.26733,422.196218,1
781.73238,340.155553,1
1103.316364,377.587076,1
1059.040816,346.085402,1
1632.728952,459.407597,1
1111.196676,377.647871,1
1233.695623,385.19459,2
1112.650213,367.964495,2
753.315315,343.537555,1
653.86754,322.640535,1
907.889418,346.704957,1
1157.542891,351.073362,1
1239.124736,379.948901,1
1029.896636,343.427224,1
526.060203,304.196446,1
1287.779775,410.496041,1
1088.977755,370.998182,1
827.468567,330.821704,1
762.795176,339.135548,1
1056.666347,376.894256,1
1304.267513,401.369519,1
497.922518,332.596017,1
1208.105438,462.674072,1
1452.917137,407.305431,1
1069.633692,422.428659,1
906.852266,317.295253,1
1258.643217,441.731672,1
948.607161,345.358633,2
1465.56232,410.743551,1
991.488756,406.68553,1
1263.011449,351.952724,1
1061.92035,375.797348,1
1174.218557,403.847218,1
1206.084655,375.855025,1
1638.88085,673.142321,1
1327.72537,385.868357,1
975.47508,396.169037,1
1083.917395,367.310299,1
1559.704131,452.801036,1
576.96535,288.226072,2
690.214626,447.636407,1
1005.428301,366.91695,1
982.174652,356.496759,1
622.164601,322.878173,1
977.18115,408.345181,1
1202.682387,352.411544,1
918.852953,341.647022,1
773.144179,328.079348,2
993.163476,534.672826,1
1186.743363,616.610087,1
1053.144741,379.319127,2
894.315509,343.138491,1
1100.226213,344.146718,1
692.987986,331.548126,1
1238.340983,365.68858,1
640.943669,321.144044,1
1301.732311,384.418977,1
761.916679,353.152862,1
1376.18642,400.789282,1
740.959384,368.568461,1
1022.157487,368.019574,2
759.311848,339.86682,1
1321.434908,396.926982,1
1062.241992,477.056329,1
537.801776,285.138864,2
1195.554998,448.82113,1
882.624166,315.52198,1
1418.517568,411.458369,1
1059.175223,371.341128,1
1075.801525,358.188107,1
1219.159906,385.941623,1
929.545423,644.542351,1
1366.398428,408.041033,1
1139.689431,372.968216,1
1427.209865,388.125046,1
1038.191254,366.848361,1
999.145806,560.689615,1
1619.366873,447.494205,1
1263.850108,383.877192,1
775.958762,351.606314,1
1014.981773,310.037095,2
772.182025,325.735364,1
558.215207,303.48007,1
1264.050679,398.025276,1
1357.455503,425.927055,1
1555.381625,419.156295,1
1383.908595,424.352448,1
1668.54222,451.215863,1
997.383964,438.906698,1
1321.554766,382.090408,1
1065.788539,596.980236,1
507.779619,320.429399,1
926.137786,346.817713,2
1166.772297,396.797078,1
993.753759,392.959027,1
1926.040498,476.313972,1
873.893764,353.536338,1
996.383531,344.431986,1
718.454675,325.071296,1
1039.374938,358.726948,1
939.761232,357.049976,1
1373.51629,379.126696,1
1215.033642,401.662582,1
600.308545,314.418144,1
568.944049,310.729915,2
996.102419,366.155541,1
611.564623,287.369746,1
2365.981403,1508.266899,1
844.374769,328.223628,1
933.997832,363.392746,1
1039.68636,374.366154,1
1255.670152,425.818109,1
2207.906306,818.122248,1
1000.529541,461.16892,1
1234.748363,373.104182,1
1482.202479,386.680343,1
1091.463594,495.706186,1
1141.694973,360.795363,1
1149.412472,421.636246,1
1298.355851,423.014092,1
1421.364194,449.900197,1
1179.23804,362.287352,1
1018.368972,410.688472,1
1172.455676,378.110502,1
1263.675344,420.228435,1
947.624223,369.971595,2
1377.222013,721.097092,1
1372.962034,411.050298,1
1378.791078,421.360676,1
907.594623,326.78031,1
1036.131153,353.870104,1
1511.733945,408.625427,1
880.023319,379.973149,1
1116.32701,455.005763,1
1001.702659,335.440564,1
1184.792034,408.07117,1
939.994192,361.28536,1
1219.844932,345.159274,1
1325.130758,400.327171,1
1030.570231,575.810591,1
949.356273,328.255671,2
1125.239278,383.946127,2
521.42818,324.557223,1
797.068131,330.605198,1
812.331829,339.481958,1
1351.944464,436.673564,1
925.607952,440.539329,1
859.468379,345.420468,1
1461.365907,422.758961,1
1298.880662,405.772219,1
854.083433,406.940834,1
1131.636954,381.537364,1
897.089389,352.773543,1
933.858056,563.128515,1
1308.73759,392.078626,1
1081.423242,362.275747,1
1005.691572,371.918593,1
844.127432,354.080722,1
1245.128024,374.050748,1
1162.783558,392.40581,1
1139.121665,418.219256,1
1083.686513,377.943186,1
5528.561725,3202.417663,1
1419.162931,586.118719,1
1253.275418,388.799853,1
941.597552,333.738824,1
902.687204,384.082267,2
985.190499,438.109954,1
1118.37187,344.544916,1
1283.271594,392.544201,1
1202.404047,410.856828,1
1025.627477,358.407731,1
1323.86411,373.401229,1
1123.754564,356.023043,1
963.020249,365.46272,1
850.533075,361.709886,1
978.361369,346.733709,1
807.366559,325.74108,1
1009.043437,361.503772,1
1135.275473,378.536933,1
1481.533387,421.990623,1
1051.35484,568.112665,1
925.10583,467.351822,1
828.399371,346.299657,1
1097.28623,410.560127,1
1835.768435,474.288339,1
798.129012,330.178421,1
1467.252628,418.950874,1
605.592339,306.332411,2
820.607048,315.618109,1
872.953607,339.481958,1
1412.809249,374.568285,1
1212.154627,388.915554,1
1257.710507,376.580062,1
1343.32907,368.184465,1
1316.796303,394.287683,1
1248.916539,400.788936,1
1000.640393,362.414311,1
1043.344105,359.617049,1
468.228239,349.737085,1
1413.749233,421.333657,1
951.437159,349.188717,1
1257.468886,424.135942,1
1081.146114,365.693603,1
956.284477,351.429818,1
1150.141492,363.969519,1
1025.572051,534.758389,1
914.003211,350.134071,1
1432.752428,390.51978,1
775.128417,332.95715,2
997.661265,467.653718,1
652.790724,347.629006,1
630.268521,323.794601,1
890.274115,344.835554,1
1423.928149,423.623081,1
1570.331822,485.247717,1
1532.296679,432.052626,1
936.835798,371.881527,1
1130.128511,473.473409,1
1198.179402,379.585516,1
781.554672,351.339925,1
1090.012829,408.487555,1
753.902307,321.917924,1
742.524119,344.059595,1
862.561302,402.956597,1
1122.701131,380.671512,1
1166.41255,330.079347,1
1112.409631,384.515279,1
964.102781,340.131477,1
1201.668791,388.049529,1
665.10751,349.874263,1
807.135676,414.306553,1
1077.335602,397.216927,1
786.864273,325.689638,1
1470.903272,392.73438,1
1023.33632,338.666855,1
1367.454113,374.122974,1
659.478345,359.400543,1
664.206844,323.720296,1
1773.22027,436.077046,1
1315.672895,575.004841,1
1265.040373,389.711432,1
1170.108574,333.636287,1
1456.827934,398.872075,1
1030.414866,438.553013,1
1517.803744,406.354188,1
1244.767238,382.013505,1
1475.520053,412.321796,1
698.297414,346.644162,1
1474.841263,373.689962,1
911.92475,422.764677,1
1060.88112,382.999735,1
1570.773841,448.535861,1
924.070237,405.088579,1
933.921795,364.163682,2
1340.134822,409.551208,1
1149.388916,356.802466,1
1280.698805,385.839779,1
1267.780651,411.100181,1
897.363399,352.492431,1
1565.485197,413.38285,1
1538.26498,426.559947,1
1117.750063,374.411707,1
951.053337,373.493201,1
1115.44072,457.261413,1
1138.114824,364.596695,1
906.055003,324.518945,1
1725.530156,460.62367,1
799.153174,334.737698,1
1184.507632,409.778626,1
1517.878915,442.482516,1
1229.756073,380.185152,1
1344.622565,382.70442,1
1144.910699,500.638028,1
1108.079504,410.279535,1
1535.649756,400.375495,1
906.591939,483.363765,1
1107.935224,498.25334,1
865.905892,357.6387,1
919.340006,341.051543,1
1039.695194,366.6878,1
1183.415747,362.968914,2
997.527897,453.397554,1
1381.021959,367.425654,1
785.383023,347.174342,1
1176.206778,366.617479,1
1209.416947,359.821258,1
907.677242,354.946747,1
1018.940722,372.143414,2
1055.684967,809.182614,1
1113.879969,389.406937,2
971.164525,395.57096,1
814.641345,567.679652,1
1428.380212,377.072137,1
1239.43512,367.90803,1
584.237538,321.211074,1
1606.303919,398.718096,1
746.293928,333.461003,1
1005.950341,354.575569,1
1368.771857,396.037228,1
1034.62756,396.49726,1
1028.49177,453.951291,1
1201.090633,405.213286,1
858.231175,350.740289,1
1701.220303,449.813595,1
1053.134349,770.463831,1
1103.508968,393.367964,1
1422.080397,449.533869,1
1474.920071,391.679734,1
1101.770509,352.574704,1
1186.51352,350.803855,1
1293.10358,395.20567,1
1000.135673,392.610019,2
1072.162833,405.74468,1
748.193987,327.322962,2
1005.628699,369.966052,1
631.554395,323.759613,1
1161.02518,376.327355,1
1533.659976,413.960143,1
1134.578496,389.626215,1
739.107995,460.785271,1
1058.403421,351.895047,1
1043.416332,436.043791,1
1188.344297,351.921201,1
1158.13075,358.330828,1
1186.454803,363.557465,1
960.248968,398.718096,1
725.788005,330.616283,1
1084.263806,402.2688,1
1493.768248,415.767538,1
1312.317046,388.171812,1
796.947927,333.944765,2
1494.759847,398.371686,1
1007.18079,432.457926,1
1592.763265,462.983763,1
1214.167616,382.783228,1
587.243859,342.080034,1
1249.963391,383.232349,1
1104.108951,539.313683,1
1257.013011,537.847329,1
1121.521777,430.320575,1
1080.846469,505.290662,1
1310.945955,385.706064,1
980.878212,405.598495,1
1029.749758,381.780544,1
735.283454,326.240083,1
1205.259852,395.278763,1
1213.340908,396.797078,1
806.205565,322.001062,1
1212.002553,429.115588,1
1469.673169,392.113959,1
1105.252104,552.218501,1
1688.861255,625.717384,1
1293.997838,405.828164,1
1558.732104,472.452365,1
2407.550623,1349.267579,1
916.153033,332.010411,1
592.729437,314.614039,1
765.374026,446.484247,1
2471.636502,1380.444494,1
944.833716,342.080034,1
1358.290351,379.601105,1
965.91745,422.384145,1
625.270342,328.783946,1
1107.742793,367.194771,1
1358.4762,394.553207,1
1632.457886,417.424245,1
991.140613,406.047096,1
617.269999,322.16145,1
2351.652666,978.031414,1
1065.917404,434.235876,1
1100.198673,374.469385,1
1208.37304,397.080442,1
926.127567,332.03414,1
1125.012552,357.440554,1
883.805945,352.201793,1
1216.303062,367.503249,1
1230.382383,405.632962,1
1262.665039,758.638254,1
1664.80203,392.516661,1
622.85465,327.129665,1
1222.328866,398.459674,1
972.695831,355.428777,1
1492.941194,422.533795,1
1053.086891,351.606314,1
943.321462,377.638864,1
1372.900546,477.699613,1
1660.651863,439.267311,1
1602.482149,441.700842,1
854.760319,329.635249,2
1193.383006,360.631165,1
1140.422262,380.051958,2
1003.365255,368.299646,1
1279.119521,660.822936,1
1188.979614,390.876236,1
737.944923,336.291347,1
1386.541312,409.456811,2
1237.471494,357.274797,1
761.359998,424.529117,1
1074.095801,353.195644,1
1533.978327,423.362754,1
1247.571428,378.329433,1
895.261382,569.061309,1
1476.849749,563.616781,1
1469.013604,437.180363,1
1083.707124,476.623316,1
777.357739,347.875823,1
687.216619,290.984536,1
934.874423,494.933518,1
1362.739124,404.915027,1
1120.745126,381.754737,1
1219.719185,378.91937,1
1609.556364,433.012702,1
998.731153,349.263022,1
591.79794,327.086363,2
1086.83209,374.899453,1
1134.818038,375.422013,1
1182.124676,362.740976,1
1392.599853,425.728735,1
926.489739,402.360599,1
1052.202506,369.344419,1
990.733062,353.338365,1
1192.123286,387.585686,1
1032.302281,489.629113,1
868.62348,334.892024,1
1552.711496,416.919005,1
1254.582077,391.097072,1
768.99661,314.519988,1
834.808825,335.340971,1
1010.998056,338.269523,1
1307.038448,389.628986,1
758.102184,332.430087,2
1182.39349,367.07526,1
1480.93964,461.158528,1
1650.536166,502.511241,1
559.845933,303.108891,1
1486.099593,772.49466,1
573.308817,287.520434,1
1072.750864,384.328564,1
1128.142541,333.708513,1
1158.164698,366.328746,1
1797.435726,427.816549,1
962.593818,394.321285,1
1402.022902,387.402088,1
1173.803211,361.546727,1
1338.875274,389.868875,1
1244.125686,463.67641,1
1602.839817,437.516034,1
1019.606522,358.988141,2
505.412426,296.353893,1
1639.867253,460.340653,1
909.25999,345.277747,1
1236.410786,386.885418,1
1030.271625,366.627351,1
1106.347453,446.869108,1
514.70765,310.75884,2
743.449381,309.370948,1
1385.859924,412.64465,1
1508.147214,429.83231,1
1252.2109,384.556502,1
806.728125,318.493659,2
1040.415554,396.986045,1
911.767307,316.729046,1
1215.484668,499.299672,1
1887.981799,750.145662,1
1574.929031,430.290957,1
1188.681701,413.310624,2
1194.754098,391.01047,1
1020.672773,342.94606,1
1305.68537,385.395334,1
1408.31475,384.777685,1
1401.17974,390.552689,1
1204.381529,389.711432,1
1035.136436,359.794238,1
1227.039005,403.194235,2
993.157933,337.057087,1
1290.83979,381.051178,1
1184.984119,377.848443,1
1070.59983,474.19706,1
1259.839025,348.415703,1
1287.779775,376.937557,1
1150.081736,354.377595,1
1226.291972,367.194771,1
951.525667,399.867485,1
895.284592,416.496385,1
705.178159,334.312653,1
805.156115,312.758839,1
1507.343716,468.48441,1
954.078017,349.068686,1
817.550844,337.453554,1
1130.829299,369.193211,1
1122.277644,390.714116,1
969.948452,532.990485,1
1029.704205,496.088277,1
993.764151,365.029708,1
1163.938143,365.091542,1
880.170543,385.381305,1
870.202764,352.149658,1
951.401133,359.328316,1
1166.103206,382.350216,1
1112.630987,415.018599,1
569.94656,415.692194,1
982.276497,360.67412,1
1376.369151,404.790493,1
928.454577,338.051111,1
1376.547379,387.979381,1
802.805549,322.594463,1
842.209705,367.026416,1
1295.140991,391.70329,2
1378.177239,408.569654,1
1096.821174,399.670724,1
1146.381902,426.187036,1
954.359995,387.979381,1
1102.705124,353.949605,1
702.433205,300.68402,1
1571.34663,420.059906,1
1049.756157,550.525767,1
1356.195782,358.534517,1
634.969826,315.579657,1
1294.749201,387.237024,1
871.346783,342.987802,1
935.653846,313.501196,1
820.336328,341.079429,1
1434.434942,414.949837,1
1332.113694,391.376799,1
847.349393,340.611602,1
883.773036,359.412321,1
998.88392,386.349175,1
922.220926,343.379073,1
1521.606634,411.362067,1
1460.247176,423.069518,1
1255.463345,385.153367,1
1018.223306,366.254441,1
1355.817849,435.53197,1
656.070708,329.737267,1
1681.068238,460.876203,1
1325.490332,433.359112,1
1044.954912,461.224519,1
1200.952761,393.560395,1
1134.128682,356.255485,1
1300.625877,369.792847,1
1521.884455,400.855447,1
866.970237,345.307884,1
1013.95536,352.311951,1
1690.175881,373.715423,1
912.427218,334.777708,1
1407.361429,429.673481,1
909.326674,325.625552,1
1577.69044,437.654598,1
1011.270162,337.667462,1
1042.062907,350.770773,1
1415.22979,389.422699,2
745.150947,327.556442,1
1785.16709,412.516825,1
1457.309098,450.949127,1
1442.731639,402.812837,1
1283.134762,375.382695,1
917.986928,339.481958,1
932.925866,378.205591,2
1118.223433,425.432035,1
974.928098,359.039756,1
1529.400863,412.228092,1
1286.91375,450.33321,1
959.892858,366.328746,1
954.576501,377.37057,1
1187.119737,389.000078,1
1217.444483,413.538908,1
1036.343849,355.070416,1
1081.37717,403.567838,1
1258.70609,370.535204,1
964.7523,368.926822,1
1792.493319,454.454278,1
1279.985547,398.371686,1
657.746294,302.069661,1
1315.888882,390.23988,1
803.46165,418.106499,1
1002.50252,381.771884,1
1028.453318,348.796581,2
1279.237647,405.142446,1
1415.510901,390.227929,1
972.128238,342.907089,1
997.110127,483.714506,1
1592.740229,534.994641,1
1096.388161,434.853006,1
1234.446987,395.575117,1
1374.634849,422.800877,1
1412.566069,384.200392,1
707.867514,320.10464,1
635.293546,335.222845,1
1064.172016,363.459777,1
1499.955999,401.835787,1
920.203953,350.082109,1
1666.521437,429.259867,1
917.294108,313.501196,1
1314.280153,525.850625,1
987.533964,360.645194,1
1123.018442,340.023224,1
1496.620243,395.484877,1
912.19547,370.496406,1
990.155596,344.870542,1
1098.408945,377.779507,1
837.966181,339.289527,1
480.598546,370.184811,1
1218.914821,380.666316,1
423.424415,329.572203,1
1270.00547,367.53841,1
1334.891557,403.394633,1
1252.272734,403.567838,1
876.82526,450.536899,1
1084.887344,374.538667,1
898.068344,345.544136,1
1524.861678,432.176468,1
1406.144317,361.296445,1
1275.284241,434.992263,1
677.448372,326.92459,1
1050.168905,410.355572,1
1370.629481,406.839509,1
1200.099033,342.840058,1
552.62051,370.466442,1
1200.834116,348.665118,2
874.462223,326.966506,1
1014.666886,419.313739,1
1247.942607,378.626307,1
1616.73277,442.219938,1
1446.098572,414.54523,1
1139.112139,363.73067,1
785.918054,414.826168,1
968.023971,352.376037,1
1094.565005,538.303204,1
1010.132031,338.009715,1
1309.124877,443.405007,1
629.600469,320.862412,1
1534.361457,845.44864,1
1007.572406,384.515279,1
964.604902,353.080462,2
974.624989,345.587437,1
1162.985515,397.332455,1
922.282414,349.389289,2
767.807904,325.340283,1
836.006885,351.440903,1
2370.831145,991.910856,1
1093.317582,381.444873,1
1707.802096,445.137058,1
1053.233423,367.655324,1
1285.614712,392.742521,1
1100.340701,373.367973,2
719.162045,343.270819,1
1325.218746,379.252443,1
812.737302,337.749907,1
1058.283043,365.46272,1
863.336568,459.578897,1
1012.094964,361.228895,1
1303.168527,373.723217,1
1200.178015,382.117082,1
788.148243,511.046094,1
1341.47335,441.672956,1
1153.430483,387.979381,2
999.681876,366.400972,1
1364.226263,395.379914,1
799.892586,366.092494,1
842.792021,356.085744,1
1171.559166,371.957911,1
906.190276,330.774939,1
1095.915831,354.755529,1
555.848706,313.054154,2
1247.262257,377.525242,1
895.846815,358.007454,1
1594.392086,436.397995,1
1611.061863,415.029858,1
1271.846467,391.382168,1
805.859328,486.250401,1
1139.591397,500.554543,1
1397.548495,386.896849,1
1205.260025,358.711186,1
1646.13312,459.919938,1
1213.174805,379.164282,1
1752.507886,439.51153,1
1074.600694,375.763919,1
615.75636,316.697003,1
1305.735253,355.278262,1
878.149759,334.285806,1
1080.031539,359.484374,1
792.138714,437.342829,1
989.65053,392.417761,1
901.199372,514.41909,1
1063.212806,377.746944,1
1336.743466,372.409976,1
931.554602,516.29542,1
1135.378703,373.899193,1
1163.538559,396.306562,1
737.971077,342.300178,1
1361.719119,392.54039,2
991.599087,466.325755,1
984.198554,364.754138,1
1146.551124,373.456828,1
845.103962,365.827317,1
1148.638418,367.483504,1
1469.634545,400.338949,1
798.359895,337.057087,2
715.415792,319.82578,1
1053.901994,380.847488,1
672.446036,308.897578,1
1034.428027,353.338365,1
753.211219,361.652209,1
955.473357,356.554956,1
659.339954,401.800107,1
1359.833089,433.214832,1
1040.109674,450.493078,1
1124.100974,625.270342,1
1625.031025,420.15361,1
1187.840444,397.678865,1
550.272542,302.935686,1
914.605272,434.662307,1
731.420288,338.285977,1
1145.607329,399.815004,1
1111.935049,343.999147,1
741.317746,322.40896,1
1074.647979,355.90665,1
1198.826496,365.46272,1
1203.841995,364.063743,1
856.499124,452.671479,1
940.346145,343.260947,1
1329.683454,431.314946,2
1416.221562,404.01488,1
1473.7279,763.586896,1
1500.777684,451.998577,1
1080.799704,354.937221,2
1253.427319,364.85044,1
1662.04703,416.197433,1
1460.623897,394.330292,1
1255.736835,381.051178,1
534.424277,319.996387,1
909.526553,339.348764,1
970.306814,359.609601,1
1150.135776,396.946381,2
1406.425256,436.476804,1
1351.415322,412.435938,1
434.969746,313.006349,1
779.994787,355.135714,1
1409.609978,397.310112,1
1160.378259,421.323611,1
1160.907054,396.964394,1
1433.36159,388.815615,1
451.089423,373.244825,1
1457.609436,388.445649,1
857.594993,363.163596,1
1102.93133,390.481155,1
1063.048608,361.43397,1
1012.479999,376.838657,1
1154.553545,362.313506,1
678.386451,323.811055,1
1293.377244,374.629946,1
1256.999847,377.22629,1
1192.393313,435.610778,1
629.600469,316.594119,1
1671.970295,454.446831,1
1063.756324,348.07293,1
989.578304,361.998619,1
744.709621,333.08307,2
1127.680604,383.591577,1
1040.022378,453.797312,1
1206.261324,426.899602,1
848.704896,357.35984,1
1637.86379,421.034185,1
1027.009827,349.777961,1
1183.471865,422.876914,1
1412.436511,474.887628,1
1379.13056,397.416113,1
933.683638,362.323378,1
1505.241526,465.368104,1
851.753305,320.914374,1
1041.521122,376.888713,1
869.489505,311.769145,1
834.502079,357.957225,1
649.584871,324.332056,1
1548.102682,923.292719,1
1449.265974,403.65548,1
1058.369646,339.222151,1
1081.217821,359.848451,1
1516.410482,390.577457,1
560.822983,459.51689,1
1210.778859,375.779681,1
1462.98243,432.550764,1
958.242906,359.181611,1
1144.115687,362.603451,1
804.891805,336.057174,1
1434.955943,402.244725,1
895.695088,348.614543,1
1518.652795,406.652274,1
803.671575,338.677767,2
859.363763,345.344257,1
1074.366348,426.332009,1
515.117453,354.399939,1
787.994263,435.588608,1
1233.535062,401.520901,1
1331.947071,393.868354,1
582.044416,313.199993,2
1066.943297,348.142212,1
1031.385334,344.474422,1
1434.046963,991.097659,1
952.581179,358.440813,1
1584.634058,432.146676,1
1595.894813,429.464076,1
566.95808,325.458929,1
984.859158,368.926822,1
1106.867069,391.35688,1
865.640542,344.48568,1
1063.660195,439.436878,1
1126.583696,358.880927,1
1088.086268,372.331168,1
1602.320202,399.064506,1
1333.83899,381.717324,1
678.530904,339.914971,1
1476.892357,405.937976,1
999.544004,375.553822,1
1236.845357,383.508265,1
1476.25427,435.747437,1
1375.417216,454.346545,1
1456.418651,393.910269,1
1244.755633,387.529048,1
1754.026202,441.023437,1
960.595378,357.495287,2
1286.307532,407.147468,1
553.887158,314.580264,1
883.778925,382.350216,1
1261.444116,456.551619,1
1253.015091,394.783916,1
1144.289932,354.529842,1
1254.154087,409.839075,1
1232.527355,422.490493,1
620.940215,290.984536,1
1226.17246,393.295045,1
546.367979,318.47963,1
1150.755331,390.096293,2
827.047159,344.964419,1
559.908979,433.705522,1
888.227177,331.136591,1
992.750728,340.303297,1
1741.453419,440.518198,1
986.444158,357.049976,1
1139.274605,389.760276,1
885.240256,356.342434,1
706.548558,330.051981,2
1167.655643,370.278688,1
958.690122,348.142212,1
712.946753,443.50893,1
1126.635657,430.520281,1
1120.463667,362.414311,1
1154.103558,413.872155,1
1099.411975,410.907057,1
1057.705751,327.742464,1
956.292444,375.501514,1
1221.875242,386.507138,1
1267.861191,396.639635,1
1455.186643,384.036887,1
1052.925117,356.502302,1
1373.618135,384.617124,1
1006.038675,414.949837,1
956.958071,349.58553,1
756.673588,344.445496,2
1261.856864,368.176324,1
622.644726,480.829602,1
1051.963483,374.953839,1
772.652104,369.241709,1
1128.753782,372.356975,1
728.634284,315.591781,1
828.408724,386.913477,1
741.250196,321.756497,1
1051.138334,364.139607,1
1501.110584,386.10305,1
1021.811076,372.737334,1
387.619461,278.82935,1
1430.044193,388.609155,1
1117.226291,395.737929,1
1317.609501,384.130418,1
1138.065634,355.828188,1
578.945777,343.796324,1
1543.242201,434.021795,1
914.467054,340.487587,1
1341.441308,372.134407,1
1088.55704,387.727714,1
964.032286,359.565953,2
1325.219439,386.393169,1
1257.62633,360.50282,1
871.76542,402.150674,1
461.436002,370.914177,1
1032.584259,373.659824,1
1306.832334,349.44125,1
921.739589,355.474503,2
940.537537,388.726588,1
662.596036,327.574109,1
951.034457,344.816675,1
828.98619,355.270294,1
1348.098445,432.62299,1
1549.938136,439.446058,1
954.901261,357.668492,1
1256.891594,368.003119,1
1164.346907,402.575373,1
937.216329,342.451213,1
856.081007,358.952634,1
1061.347388,358.401322,1
931.797782,348.598088,1
1050.031553,610.674349,1
1447.417183,424.92974,1
1390.066902,391.058621,1
1493.720616,395.831287,1
1094.65611,357.825935,1
2268.986558,1229.756073,1
1260.932988,394.041559,1
533.255142,329.339415,1
1176.186167,377.79319,1
1115.671602,411.535272,1
1198.536204,370.072054,1
1175.600734,376.663373,1
969.9824,380.847488,1
1240.023671,401.336957,1
957.164358,505.42888,1
934.331599,364.24301,1
1471.513993,809.6882,1
589.599968,347.213487,1
1597.399965,633.481475,1
1031.666792,406.01488,1
915.88647,407.879605,1
907.594623,336.817198,1
969.691936,379.832334,1
1124.599632,382.468342,1
1167.254847,362.514597,1
1282.355858,659.820252,1
1589.625655,771.015142,1
1433.471922,371.524898,1
558.390144,390.67705,1
1038.517399,354.459175,1
938.194245,566.669347,1
847.83887,331.68773,1
1067.249004,383.496487,1
1114.44583,368.226554,1
1185.300045,381.62847,1
1482.481339,411.00613,1
690.846651,385.320856,1
1437.473825,402.66977,1
993.73765,373.910971,1
1168.347078,475.684198,1
870.795645,337.976979,1
1283.449648,365.46272,1
1606.772612,439.390806,1
1114.802633,450.33321,1
939.781843,329.378386,1
1180.189629,410.129886,1
1063.14543,371.952715,1
1036.190562,342.044701,1
1128.242827,382.406681,1
1146.964045,346.929777,1
1394.733913,424.785461,1
1394.252403,430.634769,1
935.678615,413.094118,1
1201.896383,380.346579,1
1378.465106,397.794393,1
791.547219,309.171069,2
814.581243,345.802905,2
1517.049089,410.198648,1
1067.636118,362.968567,1
1474.915914,448.302207,1
578.691512,344.145159,1
1448.810791,440.629395,1
709.655857,330.036566,1
1190.78493,378.351257,1
569.289074,374.656792,1
980.629317,322.16145,1
1362.546693,399.911306,1
1181.747435,415.394627,1
1106.285619,385.257636,1
1068.097883,383.360521,1
1718.96984,436.761206,1
1088.965111,372.514592,1
1485.539101,393.888792,1
957.974785,379.771019,1
675.499815,371.372131,1
1152.410479,371.159262,1
1148.311927,381.201866,1
943.852162,348.835033,1
1331.947071,581.969071,1
1400.363078,423.919435,1
1323.286817,365.46272,1
1251.021674,364.211833,1
1183.104324,386.474402,1
1259.63395,416.125207,1
834.271024,365.46272,1
1192.30619,337.515907,1
1215.15731,407.27945,1
1211.162681,419.135511,1
1431.020377,456.395388,1
1596.455998,429.79611,1
1049.891604,335.59974,1
1452.210287,398.110319,1
991.565659,368.060797,1
1296.310126,384.515279,1
864.293353,352.645544,2
918.852953,329.089653,1
1125.400012,325.192539,1
2431.799334,1460.118831,1
905.862572,329.089653,1
1754.720408,498.270314,1
1219.710179,371.698103,1
1013.249722,371.98216,1
1275.340533,379.594696,1
811.342135,333.790959,1
1315.075511,413.062075,1
1313.327525,396.856141,1
1123.193726,577.845058,1
1091.163603,371.970728,1
1229.782747,360.586305,1
858.231175,354.377595,1
1087.878422,372.20265,1
1391.084309,384.020432,1
1357.762942,806.409947,1
740.377069,329.925888,1
1213.23889,358.534517,1
1159.051335,616.610087,1
1696.681637,421.04579,1
658.688703,332.400988,1
889.607968,365.46272,1
893.160751,348.802124,1
1236.895414,410.74944,1
1338.875274,357.495287,1
1153.965687,389.344064,2
1506.234684,782.117242,1
1408.157307,491.902429,1
818.782159,322.878173,1
1232.08776,359.666932,1
1061.638892,346.268653,1
1537.107277,418.001537,1
1667.353514,428.49586,1
1181.440863,413.777758,1
1207.012687,371.808262,1
965.030987,699.45581,1
2133.886595,1188.186854,1
1570.623672,426.846601,1
1099.889155,539.589079,1
1046.73598,382.205936,1
1119.832508,354.639308,1
1244.89541,360.394913,1
1448.435975,407.609232,1
535.332045,305.097459,1
1287.994203,420.491014,1
1219.12769,380.578847,1
666.182421,289.132973,1
1159.239955,373.148696,1
1725.922119,435.810657,1
1055.234634,370.728155,1
1574.994503,409.477249,1
1243.703759,373.849484,1
626.260035,375.153891,1
874.493227,318.120056,1
1004.397038,365.46272,1
756.040178,337.749907,1
871.221556,352.568641,1
