@relation 'R_data_frame_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute -0.645V2-0.63V3-0.295V5-0.278V4+0.149V1 numeric
@attribute '-0.772V1+0.45 V4-0.281V3+0.271V5-0.221V2' numeric
@attribute 0.608V1+0.546V5+0.523V4-0.197V3-0.142V2 numeric
@attribute 0.736V5-0.663V4-0.107V1-0.08V2+0.006V3 numeric
@attribute Class {1,2}

@data
0.650218,0.1407,-0.2254,0.510298,1
0.308041,0.176827,-1.497004,-0.436399,2
-3.861178,-2.181541,-0.147765,1.533064,1
0.078517,-0.33832,-0.359601,-0.330644,2
0.135741,0.100874,-0.742441,0.247912,1
-1.182548,-1.031967,-2.731103,0.121709,1
0.01538,1.385909,-0.214142,-1.191162,1
-0.230206,1.168452,0.475212,0.456903,1
1.54915,-0.699357,-1.090271,0.606647,1
-0.496384,2.235347,-0.551396,-1.550865,1
1.23673,-0.595876,-0.534327,0.38374,1
0.900417,-0.959738,0.768341,-0.134808,1
-0.659734,1.438026,0.837188,0.39488,1
0.103573,-0.304666,0.27503,0.357782,1
-0.290644,-1.309167,-0.748451,-0.376467,1
0.220355,-0.677466,0.701638,-0.609585,1
1.067875,0.086805,-1.308989,-0.303993,1
-1.335351,1.58286,1.297234,-0.591609,1
-2.589546,-2.093719,-2.232912,-0.826894,1
-0.189267,0.451777,0.369712,0.6671,1
-0.41159,1.277163,-1.399396,-1.779293,1
-0.440137,1.517213,0.143876,-0.744801,1
0.476245,-0.108207,0.786129,0.174941,1
-0.256518,1.006002,1.639595,1.446157,1
0.188305,-0.04885,0.419457,-0.935686,1
0.231121,-0.994304,-0.352636,-0.147642,2
-0.440097,-0.006682,1.300978,1.403091,1
1.206283,-1.022267,-0.451156,0.357253,2
1.207571,-2.466746,0.933575,-1.006501,1
1.429056,-0.722293,-0.747818,0.662063,1
0.863023,-0.994494,0.068161,-1.430681,1
-0.315644,0.668088,0.606471,-1.378972,1
-0.02282,0.644687,0.066056,0.226789,1
-0.480737,-0.848269,-0.922158,1.387463,1
0.516011,0.11268,0.477742,0.266308,1
-0.298019,0.680205,-0.903768,0.23198,1
-0.244144,1.251938,1.176443,1.24721,1
0.578738,-0.211367,0.673917,-0.37658,1
0.436241,0.367439,0.060221,-0.525943,1
0.08269,-0.255147,0.025801,0.64293,1
1.167237,-0.544732,-0.168426,0.805877,1
0.263076,0.347974,-1.085323,-0.647671,1
-0.491204,0.317081,1.277523,-0.724141,1
0.130075,-0.205384,0.792832,-0.771799,1
0.9357,-0.812419,-0.353566,0.506285,2
0.541102,-1.998798,1.827351,-2.326317,1
-0.431557,-0.325778,-0.663161,0.410836,1
-0.804627,0.234276,0.784351,-1.461773,1
0.312108,-0.028142,0.27549,-0.659897,1
1.328194,-0.782487,-0.764673,0.869243,1
0.213344,-0.182727,0.731665,-0.538161,1
-1.430207,-0.96548,-1.215011,-0.084795,1
-1.283839,-0.142152,-1.230494,-0.798669,1
-0.539313,0.425428,-0.468899,0.301144,1
-1.530327,-0.674454,-1.000813,0.589826,1
-0.088135,0.870152,0.145443,-0.48003,1
0.014823,-0.075628,-0.135881,0.543964,1
0.730529,-1.191644,0.308181,-0.55137,1
1.546036,-1.344991,-0.072797,0.116375,1
-0.231718,0.648613,0.528916,0.319777,1
-0.359115,1.415978,0.02104,0.400041,1
1.4055,-1.03607,-0.071572,0.042664,1
-0.160776,-0.376451,-0.227094,-0.757168,1
-0.045352,0.86524,0.128603,-1.418773,1
-1.633971,-0.199397,-2.335031,-0.276004,1
-3.631224,0.109374,-0.56947,-0.357799,1
-0.081676,-0.125608,0.742594,-0.534645,1
-1.150666,0.96661,0.329116,-0.929809,1
-10.94627,-3.397257,-1.937953,-1.842388,1
1.067123,-0.612809,0.117917,0.048221,1
1.651147,-1.035672,-0.719853,0.569617,1
0.153708,-1.920189,-0.610977,0.390968,1
-12.734568,-1.768441,0.44995,1.587665,1
0.82152,0.777619,-1.21588,-0.13019,1
0.065069,0.226269,0.84006,-0.713633,1
0.018585,-0.811861,0.040799,0.364139,1
1.677995,-1.508359,-0.53358,0.219526,1
0.450759,-0.451321,1.246169,0.212778,1
-0.320493,1.066299,0.39681,-0.308147,1
-0.898431,1.427301,1.092564,-0.708479,1
0.025415,-0.083767,-0.131487,0.473925,1
1.503394,-0.856073,-0.800843,0.585775,1
-9.20064,-2.287749,0.834914,0.593456,1
-0.518012,0.170134,-0.419834,0.485455,1
0.714311,-0.892997,0.274052,-0.775696,1
0.306181,-0.404543,0.193914,-0.880927,1
1.38306,-0.935446,-0.033735,-0.573333,1
0.075073,1.059862,0.247761,0.599658,1
0.795027,0.00762,-0.545666,0.264249,1
0.135613,0.78766,0.090257,-0.191439,1
-0.201886,-0.062043,0.901016,0.051954,1
-3.798002,-1.059523,-1.081966,0.564662,1
-0.713352,1.978718,0.792387,-0.921869,1
1.563651,-1.159639,-0.540673,0.491001,1
0.340879,-0.487398,0.176962,-1.041287,1
0.474171,0.798135,-0.376405,0.511583,1
-0.575213,1.473848,-0.001513,-0.968627,1
0.475208,0.455484,0.017332,0.211531,1
0.682502,-0.677563,-0.382903,-0.213218,1
-1.188573,0.103373,0.793462,0.026629,1
-0.630094,1.065562,0.127804,-1.956133,1
-0.641846,0.848583,0.442071,-1.554927,1
0.871756,-0.379302,-0.591946,0.32151,2
-0.018069,1.130132,0.287633,0.376553,1
-0.193246,0.531528,0.098111,0.446242,2
0.593825,-0.250306,-0.05245,-0.045883,1
-3.119292,-1.043721,-1.336509,0.162926,1
-0.157963,0.598363,0.372485,0.245008,1
1.125092,0.187502,-1.474449,0.297733,1
-0.429018,-0.169975,1.18127,-0.403599,2
0.226479,0.761677,0.344169,-0.219459,1
0.147762,-1.080273,-1.064481,0.593181,1
0.254714,1.002631,0.031246,0.543011,1
-0.217681,0.112458,0.381637,-1.860578,1
0.108482,2.150168,-2.123803,-1.131445,1
-1.229458,-1.86998,-1.435136,0.16469,1
-2.572566,-0.17725,0.437056,0.319458,1
-0.331325,0.701565,-0.371789,-1.681901,1
-0.587356,-0.610535,-1.086765,-0.408561,1
0.892095,0.205635,-1.153235,0.474753,1
1.510252,0.135462,-1.06681,0.592869,1
-0.980653,-0.847783,-0.280046,1.084509,1
-0.188549,0.565698,0.467898,-0.682737,1
0.288495,0.453276,-0.475939,-0.377696,1
0.185257,0.379328,0.333804,-0.346831,1
0.037811,-1.340676,1.479043,-2.517278,1
0.776171,-0.010094,-0.209373,-0.124402,1
1.509616,-1.0998,-1.155288,0.412383,2
-0.061238,1.202593,-0.06881,0.729429,1
0.683091,-1.051287,0.953739,-0.615368,1
0.574385,0.197089,-0.110341,-0.811586,1
-0.641023,0.680813,0.88628,-0.166105,1
0.141315,-0.782386,0.208937,0.652255,1
0.242668,-0.074247,0.931102,0.697752,1
1.840858,-3.790943,1.313452,-1.815055,1
0.221278,0.455636,0.102277,-0.400796,1
-1.398264,0.768146,-0.467213,1.537598,1
0.451598,1.434708,-0.844223,1.17725,1
-0.175473,0.243764,0.573013,-1.823841,1
0.069315,-0.505113,1.055609,-0.37072,1
1.065875,0.431748,-0.745834,0.815718,1
1.057084,-0.542522,-0.025869,0.412388,1
1.202073,-0.912842,0.132989,-0.744238,1
-0.199731,1.517537,-0.48851,-0.477599,1
0.827761,0.002774,-0.959735,0.792548,2
0.172026,0.314591,0.753722,0.145485,1
-0.558718,0.497403,-0.17803,-1.588029,1
-1.34441,1.085984,-0.298964,-1.669251,1
1.782713,-0.967374,-1.089995,0.482918,1
-3.534335,-2.166259,-1.16047,-1.420514,1
1.848572,-1.060423,-0.915272,0.497003,1
0.08402,-0.12825,0.843936,0.62064,1
0.77377,-0.586578,1.156118,-0.159576,1
0.034217,1.457686,-0.368542,0.21754,1
-0.873443,1.47926,1.135336,-1.634388,1
0.415501,-0.380156,-0.526944,-0.079682,1
-0.012004,1.313534,-0.465287,-1.244012,1
0.522089,-0.080474,0.373649,-0.528649,1
0.276426,-0.422699,0.892074,-1.117788,1
-0.341887,-1.344169,0.235167,-0.998968,1
-0.537557,0.026681,1.444519,-1.388411,1
0.245605,-0.214887,0.049103,0.418286,2
1.827583,-0.691532,-0.882196,0.958522,1
-0.877064,0.346145,1.076489,-1.412366,1
1.159192,-1.278114,0.478624,-0.1374,1
-0.24494,1.106888,0.410888,0.312418,1
-0.183281,0.940835,0.850953,1.634029,1
-1.074263,0.145596,0.792331,1.503488,1
1.460366,-0.581076,-1.170072,1.144135,2
1.504306,-0.938903,-0.388656,0.197725,1
0.182903,-0.138013,-0.069501,-1.819836,1
-0.100781,0.233738,-0.095468,-2.123897,1
-0.267783,0.66068,1.079736,0.484051,1
1.209768,-0.505858,-0.671724,0.152737,2
-0.096017,-0.434107,0.758508,0.782163,1
1.295462,-0.036946,-0.605509,-0.305027,1
-1.271964,-0.651642,-0.410179,-0.070829,1
-5.304951,-1.345895,-0.979923,-0.873769,1
-0.835848,1.463281,0.67821,-0.775223,1
-0.45567,0.177908,-0.771558,-0.283389,2
0.145754,-0.703955,1.117768,-0.179799,1
0.658866,1.684364,-1.691877,-0.296913,1
-0.142956,0.750646,0.639525,-0.159397,1
0.102762,0.161225,0.886918,-1.052325,1
-0.342403,1.394226,0.393422,-0.375546,1
0.031985,0.494356,0.228533,-0.169396,1
-0.083668,1.5398,-0.039926,1.251652,1
0.022749,-0.585315,-0.410152,-1.054643,2
0.669666,-0.16651,0.76423,0.581786,1
-0.140493,-0.05245,1.772703,0.287466,1
-0.132899,1.241764,0.068861,0.367265,1
-0.568903,-1.530898,-0.068989,-0.102164,1
0.572475,0.860558,-0.451015,-1.090774,1
-0.03926,-0.076517,1.497425,0.05314,1
0.335165,0.429838,0.484627,0.09419,1
0.815358,-1.617598,1.490893,-1.100322,1
-0.192742,-0.706644,0.921219,1.346515,1
0.327975,-1.678379,-0.07388,0.05665,1
1.244163,-0.745563,-0.301286,0.660876,1
1.259557,0.390756,-1.047664,0.22792,1
-0.594777,0.212074,0.031247,-1.711811,1
0.034834,1.060741,0.350978,1.656991,1
1.017205,-0.680672,0.26797,0.649456,1
0.540392,0.266362,-0.401935,-0.675677,1
0.034002,0.964092,-0.496086,0.019376,1
-1.708873,-0.556376,-0.606553,1.456532,1
-0.999214,-0.106486,-1.002408,0.456345,1
0.59626,-0.191312,-0.104281,0.014505,1
0.440005,-0.766429,1.28287,-0.138154,1
0.226001,1.121531,-1.590546,0.561866,1
0.39541,0.444805,0.13788,1.32691,1
0.700078,0.668007,-1.352233,-0.238004,1
-0.221534,1.934988,-0.857779,0.275745,1
-0.640139,0.291377,1.123485,1.374723,1
0.383075,-1.531877,-1.404584,1.044046,1
0.131937,0.611608,0.538483,1.269409,1
0.009136,-0.62593,1.714309,-0.715755,1
1.269458,-0.865209,0.006848,-0.442566,1
-0.341414,1.194987,0.365671,-0.309661,1
1.357382,-0.534834,-0.47159,0.064325,1
0.149841,-0.010336,0.744153,1.850616,1
-0.54375,0.75907,0.06663,0.039544,2
-0.364349,0.536152,0.828128,-0.391986,1
0.169066,-0.838462,0.666018,-0.033992,1
-0.525555,-0.287016,0.95333,0.707387,1
-0.064632,0.14331,0.960948,1.549782,1
0.465183,0.404132,0.080145,-0.035591,1
1.302478,-0.14015,-0.243171,1.051171,1
-0.508334,0.772631,0.746225,-1.274618,1
-1.64511,-1.329544,-0.381439,0.714616,1
0.774976,-1.555048,1.944109,-1.415925,1
1.444662,-0.757956,-0.250138,0.932027,1
-0.002238,1.270558,-0.649467,-0.802891,1
0.311862,0.750204,0.463087,1.754229,1
0.649452,1.261897,-0.713198,0.738287,1
1.246193,-0.718267,-0.49833,-0.087192,1
-0.252595,0.450436,0.472211,-1.082382,1
-0.473717,1.541158,0.37289,0.178236,1
0.752622,0.636797,-1.014553,0.537135,1
0.933191,-0.794863,-0.234577,-0.0446,1
0.157317,-0.133214,0.207432,0.566207,1
0.82807,-0.565685,0.555174,0.480421,1
-0.660906,1.470749,0.000682,-0.941931,1
-0.840858,1.620439,0.607247,-0.106057,1
-0.089478,0.970983,0.345638,-0.043985,1
0.473869,-0.414533,0.649469,0.355658,1
-0.502155,0.556463,0.143356,-0.641305,1
1.354797,-0.963408,-0.322436,0.732769,1
-0.680941,-0.071499,1.318218,-1.877151,1
-0.619034,0.584478,0.370281,-0.195817,1
-0.326644,-0.206958,-1.142852,-0.320252,1
0.048518,0.853838,-0.284209,-0.353289,1
0.326415,1.157623,-0.465723,-0.094064,1
0.564534,-0.972554,1.173322,-1.163649,1
-0.029867,-0.019277,0.743465,-1.728013,1
1.191826,-0.901536,-0.196842,-0.192706,1
0.324676,0.131858,0.924968,0.973949,1
-0.258311,1.385954,0.878585,-1.631019,1
0.723783,0.103568,0.343218,0.818529,1
-0.584212,0.528102,0.528603,-0.578308,1
1.224135,-0.187126,-0.777437,-0.403815,1
-0.723146,0.535848,1.360104,-0.911864,1
0.702935,0.135699,0.03746,0.15307,1
0.608142,-0.247436,0.522911,0.155164,1
-0.103228,-0.412877,1.247146,-0.862709,2
1.391595,-1.139305,-0.288609,0.195215,1
-0.234912,-0.068731,1.390506,-2.610575,1
-0.636023,1.232465,-0.547736,-1.262142,1
-0.496014,0.869812,0.981433,-0.344125,1
0.271375,-0.672246,1.504298,-0.478755,1
0.70057,-0.07334,0.096736,0.59832,1
0.440918,-0.041686,-0.810297,0.10944,2
-0.234747,0.100977,-0.458832,-0.119203,1
0.826547,-0.73088,0.337489,-0.066505,1
-0.465439,0.923674,0.655204,-1.054632,1
0.004526,-2.13143,1.166432,-1.316451,1
0.170882,0.07241,1.117538,1.436569,1
0.605917,0.412222,-1.361476,-0.34595,1
-0.484383,1.009665,0.846863,1.049226,1
-0.102942,0.130469,-0.129706,-0.538353,1
0.75095,1.31782,-2.124437,-0.919284,1
0.490677,-1.783696,1.353771,-0.30875,1
0.055006,-0.194388,1.69308,0.19931,1
0.944027,-1.447964,0.373997,-0.432951,1
-1.51188,1.718191,1.66261,-0.648951,1
0.336527,-0.803047,1.208281,-0.891615,1
1.962019,-1.635045,-0.438721,-0.112029,1
-0.175309,-0.135556,1.659393,0.050812,1
0.272723,-1.062655,-0.658888,0.483652,1
0.430369,-0.092685,-0.216775,0.032656,1
0.560065,-0.37223,0.122486,0.044523,2
-0.457714,1.076345,0.19115,0.099589,1
-0.190285,0.496264,0.962781,-0.620971,1
0.795869,-0.375411,0.476151,0.279798,1
-0.458949,-1.776651,-0.310885,-0.12,1
-2.699333,0.726773,1.41867,0.866485,1
0.295907,-2.067694,0.422591,-0.943142,1
-0.279051,0.867549,0.281211,0.160907,1
-0.511925,0.788021,0.649218,-0.300899,1
0.17771,-0.146969,0.855981,-1.278115,1
1.603922,-0.987104,-0.616873,0.056429,1
1.23068,-0.684171,-1.043468,0.66343,1
0.067225,0.595135,0.610183,0.932201,1
0.093024,-1.479952,2.360768,-1.380082,1
-0.186141,1.258809,0.693831,2.343473,1
-0.661635,1.220535,0.25413,-1.765832,1
1.438158,-1.277845,0.686847,-0.199821,1
-1.242973,-1.17038,-0.291524,-0.903638,1
0.155284,0.732699,0.307529,1.129829,1
0.912779,-0.694252,0.536562,-0.707466,1
-0.334661,1.294669,0.174261,-1.067721,1
0.558877,-0.510614,0.176052,0.498843,1
0.446551,-0.103476,1.08129,1.006717,1
0.226322,0.06879,0.579908,0.278902,1
0.923432,-0.5396,0.123828,0.612989,1
1.178236,-1.583226,-1.757004,0.640953,1
0.413343,-0.38632,0.49364,-0.793747,1
1.799949,-1.332145,-1.382446,0.73227,1
0.129985,0.185949,1.26501,-0.036418,1
-0.469329,1.687693,0.013539,-0.064186,1
0.162889,-0.179274,0.23638,-0.884525,1
-0.336795,-0.673501,-0.769969,0.693277,1
0.356737,-0.576085,1.161113,0.313488,1
0.946995,-0.278597,-0.473741,-0.006113,1
-0.426081,1.662522,-1.205526,-1.96054,1
0.287864,0.437861,0.533484,-1.210887,1
0.154338,-1.652758,1.275736,-1.124004,1
0.367246,1.427471,-0.50292,2.51603,1
-0.206535,0.452228,-0.462556,0.414467,1
-0.651509,1.135283,0.607347,0.0842,1
0.586638,0.815015,-0.354899,-0.721081,1
1.318789,-2.134941,-1.030281,0.298141,1
0.336619,0.39792,0.226794,-0.284536,2
0.607448,0.063435,0.56667,1.316487,1
0.302745,-2.032653,0.015702,-0.625518,1
0.33979,0.260433,-0.230458,-1.019835,1
-0.716549,0.73962,0.69292,-1.444175,1
-0.238973,0.844114,-0.024266,-1.294523,1
0.558042,-0.946082,1.479351,-0.095714,1
0.316075,-2.169609,-0.199465,0.43114,1
0.555609,1.269667,-1.470488,0.027306,1
-1.558332,-0.557664,-1.375376,0.174211,1
0.71367,-0.01625,0.273832,0.220439,1
-0.501297,-0.622072,1.475545,-0.120517,1
1.692805,-0.796558,-1.111606,0.153146,1
-4.69568,-1.503279,-1.74134,-0.834998,1
-0.339786,0.476358,1.284819,1.907204,1
0.710468,-0.634559,-0.575863,-0.287229,2
0.659218,-0.290282,0.570832,0.493118,1
-0.164713,0.453224,0.183224,0.199919,1
0.86202,-0.944732,0.039472,0.002427,2
1.39069,-0.802953,-0.403546,0.139338,1
0.925636,-0.463821,-0.343769,0.316742,1
-10.429381,0.177402,0.731516,2.637213,1
0.514608,-1.243769,0.771742,-0.391046,1
-0.908059,1.195963,0.597652,-1.612332,1
0.275249,0.413583,0.120636,0.390183,1
-0.333395,1.092085,0.342561,0.081808,1
0.009576,0.396963,-0.617259,0.029883,2
1.055726,-0.444854,-0.459363,0.770869,1
0.252209,0.076977,0.643765,-0.917688,1
0.790135,-0.028439,-0.163355,0.930106,1
0.446945,1.624064,-2.126977,-0.635481,1
-0.508647,-1.09673,-1.257411,0.517491,1
0.689435,-0.375171,0.224997,-0.054399,1
0.361774,0.222785,0.288129,-1.040892,1
0.174952,0.530941,0.089706,-0.333405,1
-0.660349,-1.248437,-1.476147,0.594868,1
-0.202795,-1.049301,0.990916,-1.03807,1
0.407134,-1.651476,0.487342,-0.902416,2
0.385155,0.972725,-0.822393,0.225212,1
0.014418,0.14619,1.068414,-0.690849,1
1.112809,-1.479146,0.07428,0.077405,1
1.162565,-1.104284,-0.291922,-0.216756,1
0.473167,-0.563485,1.125244,-0.281679,1
0.537542,0.420637,0.55397,1.31853,1
0.043748,0.809373,0.580921,0.904534,1
1.535231,-0.456088,-1.762224,0.547145,2
0.134755,0.587076,0.285724,-0.379513,1
1.079992,-1.519834,0.673175,-0.028558,1
-1.095349,1.668836,0.687167,-0.530899,1
-0.24187,0.383431,0.595172,-1.980531,1
-0.003847,0.35769,0.19421,-0.553864,1
-0.180122,-2.486568,0.073718,0.504946,1
-1.199528,-0.287292,-0.689803,0.200862,1
0.311922,0.49854,-0.350392,-1.813242,1
0.363226,0.493892,0.346693,-0.310978,1
-0.926988,1.798379,-0.598647,-1.803809,1
-0.016075,0.54482,0.348983,-0.00779,1
-0.974247,1.321138,0.896699,-1.530422,1
-0.078551,1.184042,0.333601,1.017299,1
1.700947,-1.258522,-0.543154,0.396421,1
0.336272,0.098719,1.135136,-0.492024,1
0.969946,1.946611,-3.15508,-0.563153,1
0.336105,0.29407,0.466816,0.374441,1
-0.375938,-0.388399,-0.617261,1.445766,1
0.419715,-0.985022,-0.118328,-0.19271,1
-2.353874,-0.563283,1.608045,3.89966,1
0.372698,0.445089,-0.644192,-0.243605,1
0.003965,1.142013,0.174418,-0.537206,1
-1.939969,-0.318024,1.508622,3.251314,1
0.31489,0.446979,-0.244064,-0.313913,1
0.399316,-0.7756,0.146451,-0.89866,1
1.203194,-0.175697,-1.246498,0.167248,1
-0.312708,0.676739,0.035313,-0.63991,2
-0.609536,-0.179632,-0.634462,0.55001,1
0.738719,-0.779205,0.238831,-0.114038,1
0.07982,1.199001,-0.530882,0.006461,1
0.720683,-0.025923,-0.85254,0.294686,1
0.067018,0.985424,-0.19798,0.158235,1
-0.240909,0.981047,0.157027,-1.182164,1
0.671323,0.684054,-1.213967,0.825806,2
1.462481,-0.508912,-0.774631,0.261142,1
0.692629,-1.103958,0.517107,-0.486591,1
1.638721,-1.242571,-0.14566,0.44182,1
0.321259,1.211477,-0.464013,0.47365,1
0.208607,0.474398,-0.331166,1.866561,1
0.685936,0.098934,-0.369215,0.115096,1
-0.083252,-0.628629,0.074087,2.310914,1
-0.80802,0.982297,0.53748,0.071924,1
-0.37387,-0.180606,-1.250065,-0.215751,1
-2.746021,0.830809,-2.976895,0.489887,1
-0.202836,0.203527,0.628677,-2.175257,1
0.279396,-1.072896,1.012091,-0.525051,1
0.931493,0.592495,-0.338775,2.473083,1
-0.117784,-1.834613,0.55035,0.659642,1
0.915421,0.165717,-0.868462,0.88926,1
-0.351296,1.081409,-0.308682,0.443091,1
0.374729,0.925919,0.099298,0.269861,1
0.891401,0.629031,-0.559886,1.284388,1
0.250668,0.79959,0.085905,0.490712,1
0.693356,0.044316,-0.612116,-1.378239,1
0.430373,-0.378129,1.038241,-0.334082,1
-0.534858,-0.770426,-0.331332,1.228943,1
0.24033,1.849183,-1.066966,1.017733,1
-0.538559,-0.233858,-0.237315,-0.890378,2
-0.232121,0.462215,0.552788,-0.893301,1
-5.102871,0.550559,0.715311,2.4859,1
-0.422766,0.257586,-0.104712,-1.836121,1
0.558706,-0.625394,0.348727,-0.230594,2
0.375087,0.433486,0.045306,-0.798684,1
-0.6777,0.523614,1.990444,-0.938556,1
-0.292958,1.112973,0.294657,-0.916324,1
0.322338,-0.979666,1.519019,-0.525351,1
1.57666,-0.678309,-1.649258,0.552257,1
0.68842,-0.056611,0.353217,0.800356,1
0.730757,-0.746174,0.485014,0.144029,1
-0.191292,0.122698,-0.644593,-0.245265,2
-0.276004,-0.487022,1.062433,-1.036582,1
-0.189716,0.592924,-0.090281,-0.959299,1
1.850409,-0.978572,-1.543318,0.747366,1
0.904868,-0.471367,-0.369185,0.596245,1
-0.443872,1.157392,0.627976,-0.292518,1
-0.371965,0.670831,-0.193301,0.178491,1
0.427655,-0.800807,0.674114,-0.650851,1
-0.194589,1.594571,-0.43448,-1.08882,1
1.288308,-1.468673,-1.478496,0.827592,1
-0.217369,1.307921,0.338559,-0.867411,1
0.586238,0.220135,-0.530521,0.660811,1
0.244314,0.366559,-0.707124,-0.438568,1
0.16487,0.501483,0.669895,0.834202,1
0.023068,0.560615,0.097008,0.885722,1
-0.110878,0.676717,1.173049,1.007047,1
1.634654,-1.666844,-0.309381,0.093608,1
0.033706,1.484195,-0.497293,-0.60679,1
0.093179,0.196606,0.819847,-0.220214,1
-0.445522,0.628143,-0.499021,-0.170398,1
1.126697,0.813534,-1.765934,1.041434,1
-1.195452,1.867619,0.000025,-1.236544,1
0.179056,1.341956,-0.207685,0.705371,1
0.445999,-0.550883,0.99388,0.707143,1
1.284743,-0.979488,-0.403498,0.281758,2
0.732523,-1.100551,0.423187,-0.989694,1
-0.269275,-1.291951,-0.285838,-0.21022,1
-0.319916,0.642026,-0.670477,-0.425704,1
0.093033,0.225428,1.044282,2.184746,1
-0.852855,1.403454,1.081126,-0.829686,1
0.625387,0.821723,-0.956462,-0.221802,1
-0.117453,-0.235038,0.030185,-0.436354,1
-1.613972,-0.211615,1.026988,0.376531,1
-0.045668,0.298798,0.591799,-0.913832,1
0.67057,0.482274,-1.150037,-0.081063,1
-0.514592,-0.394482,0.504807,-1.721933,1
0.576266,0.967042,0.052347,1.531833,1
0.364229,0.384956,-0.425367,-0.016659,1
1.479809,-1.04089,0.255951,-0.14055,1
0.943373,-0.859558,0.166797,0.40424,1
1.57438,-1.087753,-0.407373,0.449972,1
-6.377644,-0.856578,-1.04899,1.205025,1
-0.256124,0.573117,0.881423,-0.82467,1
1.180834,-0.858487,0.109971,-0.968324,1
0.250102,0.066202,1.133745,0.751617,1
-0.512825,1.311829,1.031684,-0.461211,1
0.455527,-1.573197,-2.358243,0.196319,1
0.214905,1.150731,-0.860769,-0.701668,1
-0.891089,0.835332,1.28827,-0.012863,1
0.495926,0.61776,-0.62294,0.346998,1
0.217309,0.442818,0.66217,0.313649,1
1.11795,-0.70175,-0.041814,0.431002,1
-0.205596,0.640483,0.444845,-1.012218,1
0.805891,0.122314,-0.59377,0.223516,1
-0.217856,0.709185,0.276926,-1.533231,1
1.038513,-0.45734,-0.941091,0.117179,2
0.250883,1.105886,0.130882,1.814113,1
0.034091,-0.257742,-0.524224,-0.372069,1
1.426629,-1.369444,-0.925202,0.772854,1
-0.459558,-0.367213,-0.023592,1.903485,1
-0.440768,1.648716,-0.640547,0.08534,1
0.367028,-0.970283,1.327905,-1.162754,1
1.630575,-0.773818,-1.607398,0.272293,2
0.295734,1.520675,-0.939695,0.214562,1
0.794203,0.343983,-0.466257,-0.308832,1
-7.53066,-1.910758,1.134645,3.58335,1
0.55472,0.459315,-0.540938,0.302561,1
-0.929611,1.647531,0.683958,-0.661785,1
-0.736443,1.221309,0.580727,-1.130954,1
1.438197,-0.780881,-0.907544,0.875396,1
0.266207,-0.49642,0.750648,0.79324,1
-0.022869,0.720678,-0.184935,0.252163,1
0.637772,1.218428,-1.415933,0.529688,1
-0.245875,-0.437787,-0.725902,-0.226921,1
0.025122,1.355449,0.111633,0.665823,1
0.063817,0.997738,-0.047532,0.532748,1
-0.082473,0.038934,0.998975,-1.920325,1
0.031973,0.585921,0.245555,-0.758857,1
0.94641,-0.311185,0.049576,1.453347,1
-0.40989,0.4184,1.249319,-0.652187,1
0.249947,-0.366782,0.760227,0.739494,1
0.087799,0.144465,0.86864,-0.139726,1
-0.933425,1.442732,0.074261,-0.501824,1
-0.64182,0.586447,-0.545821,-1.054825,1
-0.252958,1.181344,0.163312,-0.987876,1
-0.259167,1.040539,0.435228,0.273128,1
-1.207477,2.120417,0.518681,-1.207582,1
0.756953,-0.390953,-0.946391,-0.469947,2
-0.039093,-0.234616,0.809333,-0.554329,1
1.889185,-1.287531,-1.078176,0.212566,1
0.912358,-1.178027,-0.448736,-0.407286,1
-0.809921,0.263811,-0.064259,-0.113964,1
-0.107471,0.338788,0.505332,-0.191731,1
0.346281,0.398281,0.429588,0.070626,1
-0.053515,-0.378718,0.669719,-0.506335,1
-0.458223,0.030016,1.300577,0.484342,1
1.449313,1.768418,-3.27485,0.368147,1
-0.028311,1.032401,-0.59973,-0.500947,1
1.730562,-1.037469,-1.0534,0.513393,1
-0.235783,0.661748,-0.190323,0.266505,2
0.620418,0.352825,-0.169809,1.133807,1
0.277024,-1.271709,-1.283533,1.256424,1
0.631216,0.726374,-0.821006,0.663769,1
0.053497,0.778462,1.417611,1.964832,1
-1.249086,1.451172,1.478305,-0.79331,1
1.028345,-0.678848,-0.243265,-0.65152,1
-0.022357,-0.134684,0.966352,0.42779,1
0.562692,0.697068,-0.88794,0.55275,1
1.139678,-0.575351,-0.919888,0.534283,2
-0.272165,0.72685,1.440486,1.240626,1
0.793456,-0.684057,0.803506,0.393533,1
-0.274081,-0.553448,-0.911698,1.487801,1
-0.444274,0.48929,-0.589168,0.114116,1
0.398327,-0.140825,0.813524,0.111035,1
-0.341623,0.672716,-0.321861,0.155523,1
-0.207361,0.044677,0.377679,0.468458,1
0.585997,1.654002,-1.367556,-0.140761,1
0.242472,0.438474,-0.253067,0.697356,1
-0.127765,0.678515,0.435643,0.123533,1
0.182259,-0.898864,1.32535,-0.597788,1
-0.267737,0.963725,0.767543,-0.647625,1
0.144396,0.761342,0.353405,0.860139,1
-0.302041,1.594057,0.03628,-0.366363,1
-0.25599,0.616931,-1.150003,0.363817,1
0.839923,-0.631828,0.364908,0.120168,1
0.939983,-0.925412,-0.638999,0.455601,2
0.009404,0.314334,1.279456,0.197971,1
0.01594,-2.04519,-1.441873,0.601206,1
0.168795,0.845508,-0.492156,0.291996,1
1.091888,-1.518445,-0.44037,-0.061247,1
