@relation 'R_data_frame_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R1.0-A5-M-1'

@attribute -0.645V2-0.63V3-0.295V5-0.278V4+0.149V1 numeric
@attribute '-0.772V1+0.45 V4-0.281V3+0.271V5-0.221V2' numeric
@attribute 0.608V1+0.546V5+0.523V4-0.197V3-0.142V2 numeric
@attribute 0.736V5-0.663V4-0.107V1-0.08V2+0.006V3 numeric
@attribute -0.713V2+0.696V3+0.083V4-0.009V5-0.004V1 numeric
@attribute Class {1,2}

@data
-1.150666,0.96661,0.329116,-0.929809,-0.136944,1
-10.94627,-3.397257,-1.937953,-1.842388,-0.587487,1
1.067123,-0.612809,0.117917,0.048221,0.076635,1
1.651147,-1.035672,-0.719853,0.569617,0.010723,1
0.153708,-1.920189,-0.610977,0.390968,-0.049416,1
-12.734568,-1.768441,0.44995,1.587665,-0.738011,1
0.82152,0.777619,-1.21588,-0.13019,0.024598,1
0.065069,0.226269,0.84006,-0.713633,0.055197,1
0.018585,-0.811861,0.040799,0.364139,-0.089965,1
1.677995,-1.508359,-0.53358,0.219526,-0.045883,1
0.450759,-0.451321,1.246169,0.212778,-0.110088,1
-0.320493,1.066299,0.39681,-0.308147,-0.005449,1
-0.898431,1.427301,1.092564,-0.708479,0.018791,1
0.025415,-0.083767,-0.131487,0.473925,-0.091102,1
1.503394,-0.856073,-0.800843,0.585775,0.006367,1
-9.20064,-2.287749,0.834914,0.593456,1.412444,1
-0.518012,0.170134,-0.419834,0.485455,0.017161,1
0.714311,-0.892997,0.274052,-0.775696,0.001075,1
0.306181,-0.404543,0.193914,-0.880927,-0.042926,1
1.38306,-0.935446,-0.033735,-0.573333,-0.008957,1
0.075073,1.059862,0.247761,0.599658,0.041126,1
0.795027,0.00762,-0.545666,0.264249,-0.020185,1
0.135613,0.78766,0.090257,-0.191439,0.062729,1
-0.201886,-0.062043,0.901016,0.051954,-0.045474,1
-3.798002,-1.059523,-1.081966,0.564662,-0.662735,1
-0.713352,1.978718,0.792387,-0.921869,0.082939,1
1.563651,-1.159639,-0.540673,0.491001,-0.058742,1
0.340879,-0.487398,0.176962,-1.041287,-0.044777,1
0.474171,0.798135,-0.376405,0.511583,-0.078375,1
-0.575213,1.473848,-0.001513,-0.968627,-0.105716,1
0.475208,0.455484,0.017332,0.211531,0.031247,1
0.682502,-0.677563,-0.382903,-0.213218,-0.00987,1
-1.188573,0.103373,0.793462,0.026629,-0.102311,1
-0.630094,1.065562,0.127804,-1.956133,-0.057938,1
-0.641846,0.848583,0.442071,-1.554927,-0.11907,1
0.871756,-0.379302,-0.591946,0.32151,0.322219,2
-0.018069,1.130132,0.287633,0.376553,0.07993,1
-0.193246,0.531528,0.098111,0.446242,0.205704,2
0.593825,-0.250306,-0.05245,-0.045883,-0.027624,1
-3.119292,-1.043721,-1.336509,0.162926,0.06656,1
-0.157963,0.598363,0.372485,0.245008,-0.017635,1
1.125092,0.187502,-1.474449,0.297733,0.010671,1
-0.429018,-0.169975,1.18127,-0.403599,0.140013,2
0.226479,0.761677,0.344169,-0.219459,0.071979,1
0.147762,-1.080273,-1.064481,0.593181,0.043931,1
0.254714,1.002631,0.031246,0.543011,0.000324,1
-0.217681,0.112458,0.381637,-1.860578,0.007044,1
0.108482,2.150168,-2.123803,-1.131445,0.073663,1
-1.229458,-1.86998,-1.435136,0.16469,-0.192588,1
-2.572566,-0.17725,0.437056,0.319458,0.175362,1
-0.331325,0.701565,-0.371789,-1.681901,-0.11967,1
-0.587356,-0.610535,-1.086765,-0.408561,0.013721,1
0.892095,0.205635,-1.153235,0.474753,-0.016546,1
1.510252,0.135462,-1.06681,0.592869,0.143648,1
-0.980653,-0.847783,-0.280046,1.084509,-0.1206,1
-0.188549,0.565698,0.467898,-0.682737,-0.073964,1
0.288495,0.453276,-0.475939,-0.377696,-0.020127,1
0.185257,0.379328,0.333804,-0.346831,-0.032628,1
0.037811,-1.340676,1.479043,-2.517278,-0.041453,1
0.776171,-0.010094,-0.209373,-0.124402,0.016674,1
1.509616,-1.0998,-1.155288,0.412383,0.103712,2
-0.061238,1.202593,-0.06881,0.729429,-0.054784,1
0.683091,-1.051287,0.953739,-0.615368,-0.087516,1
0.574385,0.197089,-0.110341,-0.811586,0.020089,1
-0.641023,0.680813,0.88628,-0.166105,-0.108564,1
0.141315,-0.782386,0.208937,0.652255,-0.019902,1
0.242668,-0.074247,0.931102,0.697752,-0.058206,1
1.840858,-3.790943,1.313452,-1.815055,0.061919,1
0.221278,0.455636,0.102277,-0.400796,-0.147541,1
-1.398264,0.768146,-0.467213,1.537598,-0.190402,1
0.451598,1.434708,-0.844223,1.17725,0.025604,1
-0.175473,0.243764,0.573013,-1.823841,-0.031793,1
0.069315,-0.505113,1.055609,-0.37072,0.049616,1
1.065875,0.431748,-0.745834,0.815718,0.063196,1
1.057084,-0.542522,-0.025869,0.412388,0.0089,1
1.202073,-0.912842,0.132989,-0.744238,0.053939,1
-0.199731,1.517537,-0.48851,-0.477599,0.004079,1
0.827761,0.002774,-0.959735,0.792548,0.227914,2
0.172026,0.314591,0.753722,0.145485,0.0117,1
-0.558718,0.497403,-0.17803,-1.588029,-0.20675,1
-1.34441,1.085984,-0.298964,-1.669251,-0.174709,1
1.782713,-0.967374,-1.089995,0.482918,0.101441,1
-3.534335,-2.166259,-1.16047,-1.420514,-0.495434,1
1.848572,-1.060423,-0.915272,0.497003,0.233824,1
0.08402,-0.12825,0.843936,0.62064,-0.063607,1
0.77377,-0.586578,1.156118,-0.159576,0.128298,1
0.034217,1.457686,-0.368542,0.21754,0.00692,1
-0.873443,1.47926,1.135336,-1.634388,-0.057118,1
0.415501,-0.380156,-0.526944,-0.079682,-0.060503,1
-0.012004,1.313534,-0.465287,-1.244012,0.007876,1
0.522089,-0.080474,0.373649,-0.528649,0.040342,1
0.276426,-0.422699,0.892074,-1.117788,-0.030748,1
-0.341887,-1.344169,0.235167,-0.998968,-0.012192,1
-0.537557,0.026681,1.444519,-1.388411,-0.12356,1
0.245605,-0.214887,0.049103,0.418286,0.323021,2
1.827583,-0.691532,-0.882196,0.958522,-0.033475,1
-0.877064,0.346145,1.076489,-1.412366,-0.131582,1
1.159192,-1.278114,0.478624,-0.1374,-0.020988,1
-0.24494,1.106888,0.410888,0.312418,-0.061048,1
-0.183281,0.940835,0.850953,1.634029,-0.042846,1
-1.074263,0.145596,0.792331,1.503488,0.009503,1
1.460366,-0.581076,-1.170072,1.144135,0.116628,2
1.504306,-0.938903,-0.388656,0.197725,0.156453,1
0.182903,-0.138013,-0.069501,-1.819836,-0.054922,1
-0.100781,0.233738,-0.095468,-2.123897,-0.094247,1
-0.267783,0.66068,1.079736,0.484051,-0.024905,1
1.209768,-0.505858,-0.671724,0.152737,0.233279,2
-0.096017,-0.434107,0.758508,0.782163,0.031088,1
1.295462,-0.036946,-0.605509,-0.305027,0.071108,1
-1.271964,-0.651642,-0.410179,-0.070829,0.182442,1
-5.304951,-1.345895,-0.979923,-0.873769,1.040229,1
-0.835848,1.463281,0.67821,-0.775223,-0.123453,1
-0.45567,0.177908,-0.771558,-0.283389,0.383145,2
0.145754,-0.703955,1.117768,-0.179799,0.009373,1
0.658866,1.684364,-1.691877,-0.296913,-0.007066,1
-0.142956,0.750646,0.639525,-0.159397,-0.016062,1
0.102762,0.161225,0.886918,-1.052325,0.003862,1
-0.342403,1.394226,0.393422,-0.375546,-0.027976,1
0.031985,0.494356,0.228533,-0.169396,-0.066812,1
-0.083668,1.5398,-0.039926,1.251652,-0.010502,1
0.022749,-0.585315,-0.410152,-1.054643,0.331608,2
0.669666,-0.16651,0.76423,0.581786,0.04382,1
-0.140493,-0.05245,1.772703,0.287466,0.010059,1
-0.132899,1.241764,0.068861,0.367265,-0.026512,1
-0.568903,-1.530898,-0.068989,-0.102164,0.076126,1
0.572475,0.860558,-0.451015,-1.090774,0.098664,1
-0.03926,-0.076517,1.497425,0.05314,0.05999,1
0.335165,0.429838,0.484627,0.09419,0.050366,1
0.815358,-1.617598,1.490893,-1.100322,0.021429,1
-0.192742,-0.706644,0.921219,1.346515,0.070224,1
0.327975,-1.678379,-0.07388,0.05665,0.032149,1
1.244163,-0.745563,-0.301286,0.660876,-0.057175,1
1.259557,0.390756,-1.047664,0.22792,0.049784,1
-0.594777,0.212074,0.031247,-1.711811,-0.207124,1
0.034834,1.060741,0.350978,1.656991,0.044587,1
1.017205,-0.680672,0.26797,0.649456,-0.024567,1
0.540392,0.266362,-0.401935,-0.675677,-0.010365,1
0.034002,0.964092,-0.496086,0.019376,-0.103946,1
-1.708873,-0.556376,-0.606553,1.456532,-0.016142,1
-0.999214,-0.106486,-1.002408,0.456345,-0.133723,1
0.59626,-0.191312,-0.104281,0.014505,-0.002749,1
0.440005,-0.766429,1.28287,-0.138154,0.05667,1
0.226001,1.121531,-1.590546,0.561866,-0.100924,1
0.39541,0.444805,0.13788,1.32691,-0.050043,1
0.700078,0.668007,-1.352233,-0.238004,-0.012897,1
-0.221534,1.934988,-0.857779,0.275745,-0.023875,1
-0.640139,0.291377,1.123485,1.374723,-0.07244,1
0.383075,-1.531877,-1.404584,1.044046,0.101463,1
0.131937,0.611608,0.538483,1.269409,-0.046089,1
0.009136,-0.62593,1.714309,-0.715755,-0.126329,1
1.269458,-0.865209,0.006848,-0.442566,-0.027858,1
-0.341414,1.194987,0.365671,-0.309661,0.064058,1
1.357382,-0.534834,-0.47159,0.064325,0.026229,1
0.149841,-0.010336,0.744153,1.850616,-0.057067,1
-0.54375,0.75907,0.06663,0.039544,0.35517,2
-0.364349,0.536152,0.828128,-0.391986,-0.057229,1
0.169066,-0.838462,0.666018,-0.033992,-0.007046,1
-0.525555,-0.287016,0.95333,0.707387,-0.03023,1
-0.064632,0.14331,0.960948,1.549782,-0.18832,1
0.465183,0.404132,0.080145,-0.035591,0.041592,1
1.302478,-0.14015,-0.243171,1.051171,0.07692,1
-0.508334,0.772631,0.746225,-1.274618,-0.031595,1
-1.64511,-1.329544,-0.381439,0.714616,-0.019483,1
0.774976,-1.555048,1.944109,-1.415925,0.094494,1
1.444662,-0.757956,-0.250138,0.932027,-0.03572,1
-0.002238,1.270558,-0.649467,-0.802891,0.001533,1
0.311862,0.750204,0.463087,1.754229,-0.065135,1
0.649452,1.261897,-0.713198,0.738287,0.197422,1
1.246193,-0.718267,-0.49833,-0.087192,-0.030408,1
-0.252595,0.450436,0.472211,-1.082382,-0.064473,1
-0.473717,1.541158,0.37289,0.178236,-0.023694,1
0.752622,0.636797,-1.014553,0.537135,0.034014,1
0.933191,-0.794863,-0.234577,-0.0446,-0.015572,1
0.157317,-0.133214,0.207432,0.566207,-0.021014,1
0.82807,-0.565685,0.555174,0.480421,-0.003291,1
-0.660906,1.470749,0.000682,-0.941931,0.112345,1
-0.840858,1.620439,0.607247,-0.106057,-0.136574,1
-0.089478,0.970983,0.345638,-0.043985,-0.08411,1
0.473869,-0.414533,0.649469,0.355658,-0.027347,1
-0.502155,0.556463,0.143356,-0.641305,-0.119151,1
1.354797,-0.963408,-0.322436,0.732769,-0.034936,1
-0.680941,-0.071499,1.318218,-1.877151,-0.182043,1
-0.619034,0.584478,0.370281,-0.195817,-0.089834,1
-0.326644,-0.206958,-1.142852,-0.320252,-0.149137,1
0.048518,0.853838,-0.284209,-0.353289,-0.11956,1
0.326415,1.157623,-0.465723,-0.094064,0.019223,1
0.564534,-0.972554,1.173322,-1.163649,0.085346,1
-0.029867,-0.019277,0.743465,-1.728013,0.078945,1
1.191826,-0.901536,-0.196842,-0.192706,-0.026734,1
0.324676,0.131858,0.924968,0.973949,-0.008297,1
-0.258311,1.385954,0.878585,-1.631019,0.158745,1
0.723783,0.103568,0.343218,0.818529,-0.002469,1
-0.584212,0.528102,0.528603,-0.578308,-0.045133,1
1.224135,-0.187126,-0.777437,-0.403815,0.113868,1
-0.723146,0.535848,1.360104,-0.911864,-0.152422,1
0.702935,0.135699,0.03746,0.15307,0.10552,1
0.608142,-0.247436,0.522911,0.155164,0.045362,1
-0.103228,-0.412877,1.247146,-0.862709,0.215757,2
1.391595,-1.139305,-0.288609,0.195215,0.068177,1
-0.234912,-0.068731,1.390506,-2.610575,0.100868,1
-0.636023,1.232465,-0.547736,-1.262142,-0.197316,1
-0.496014,0.869812,0.981433,-0.344125,-0.004034,1
0.271375,-0.672246,1.504298,-0.478755,0.04245,1
0.70057,-0.07334,0.096736,0.59832,0.087304,1
0.440918,-0.041686,-0.810297,0.10944,0.052941,2
-0.234747,0.100977,-0.458832,-0.119203,-0.028984,1
0.826547,-0.73088,0.337489,-0.066505,-0.045944,1
-0.465439,0.923674,0.655204,-1.054632,-0.023688,1
0.004526,-2.13143,1.166432,-1.316451,-0.060481,1
0.170882,0.07241,1.117538,1.436569,-0.120738,1
0.605917,0.412222,-1.361476,-0.34595,-0.06521,1
-0.484383,1.009665,0.846863,1.049226,-0.011422,1
-0.102942,0.130469,-0.129706,-0.538353,-0.023606,1
0.75095,1.31782,-2.124437,-0.919284,0.0248,1
0.490677,-1.783696,1.353771,-0.30875,-0.160725,1
0.055006,-0.194388,1.69308,0.19931,0.037711,1
0.944027,-1.447964,0.373997,-0.432951,-0.022078,1
-1.51188,1.718191,1.66261,-0.648951,-0.111075,1
0.336527,-0.803047,1.208281,-0.891615,-0.164501,1
1.962019,-1.635045,-0.438721,-0.112029,0.096902,1
-0.175309,-0.135556,1.659393,0.050812,-0.000945,1
0.272723,-1.062655,-0.658888,0.483652,-0.061025,1
0.430369,-0.092685,-0.216775,0.032656,-0.077186,1
0.560065,-0.37223,0.122486,0.044523,0.245324,2
-0.457714,1.076345,0.19115,0.099589,-0.024881,1
-0.190285,0.496264,0.962781,-0.620971,0.031399,1
0.795869,-0.375411,0.476151,0.279798,0.011199,1
-0.458949,-1.776651,-0.310885,-0.12,-0.018562,1
-2.699333,0.726773,1.41867,0.866485,0.118012,1
0.295907,-2.067694,0.422591,-0.943142,-0.039313,1
-0.279051,0.867549,0.281211,0.160907,-0.024115,1
-0.511925,0.788021,0.649218,-0.300899,-0.158647,1
0.17771,-0.146969,0.855981,-1.278115,0.070791,1
1.603922,-0.987104,-0.616873,0.056429,0.00539,1
1.23068,-0.684171,-1.043468,0.66343,0.072219,1
0.067225,0.595135,0.610183,0.932201,0.005627,1
0.093024,-1.479952,2.360768,-1.380082,0.046645,1
-0.186141,1.258809,0.693831,2.343473,0.024165,1
-0.661635,1.220535,0.25413,-1.765832,0.003896,1
1.438158,-1.277845,0.686847,-0.199821,0.098763,1
-1.242973,-1.17038,-0.291524,-0.903638,0.047643,1
0.155284,0.732699,0.307529,1.129829,-0.042591,1
0.912779,-0.694252,0.536562,-0.707466,0.140623,1
-0.334661,1.294669,0.174261,-1.067721,0.054616,1
0.558877,-0.510614,0.176052,0.498843,-0.05034,1
0.446551,-0.103476,1.08129,1.006717,0.014865,1
0.226322,0.06879,0.579908,0.278902,-0.078458,1
0.923432,-0.5396,0.123828,0.612989,0.02586,1
1.178236,-1.583226,-1.757004,0.640953,0.096335,1
0.413343,-0.38632,0.49364,-0.793747,-0.005104,1
1.799949,-1.332145,-1.382446,0.73227,-0.109359,1
0.129985,0.185949,1.26501,-0.036418,0.002178,1
-0.469329,1.687693,0.013539,-0.064186,-0.127922,1
0.162889,-0.179274,0.23638,-0.884525,-0.074357,1
-0.336795,-0.673501,-0.769969,0.693277,-0.047001,1
0.356737,-0.576085,1.161113,0.313488,-0.074655,1
0.946995,-0.278597,-0.473741,-0.006113,0.032555,1
-0.426081,1.662522,-1.205526,-1.96054,-0.070406,1
0.287864,0.437861,0.533484,-1.210887,0.139518,1
0.154338,-1.652758,1.275736,-1.124004,-0.191828,1
0.367246,1.427471,-0.50292,2.51603,-0.012958,1
-0.206535,0.452228,-0.462556,0.414467,-0.030033,1
-0.651509,1.135283,0.607347,0.0842,0.029064,1
0.586638,0.815015,-0.354899,-0.721081,0.110486,1
1.318789,-2.134941,-1.030281,0.298141,0.030441,1
0.336619,0.39792,0.226794,-0.284536,0.226284,2
0.607448,0.063435,0.56667,1.316487,0.114475,1
0.302745,-2.032653,0.015702,-0.625518,0.187971,1
0.33979,0.260433,-0.230458,-1.019835,0.056793,1
-0.716549,0.73962,0.69292,-1.444175,-0.086864,1
-0.238973,0.844114,-0.024266,-1.294523,-0.070817,1
0.558042,-0.946082,1.479351,-0.095714,-0.020935,1
0.316075,-2.169609,-0.199465,0.43114,0.199697,1
0.555609,1.269667,-1.470488,0.027306,0.013662,1
-1.558332,-0.557664,-1.375376,0.174211,0.078165,1
0.71367,-0.01625,0.273832,0.220439,0.083819,1
-0.501297,-0.622072,1.475545,-0.120517,-0.179454,1
1.692805,-0.796558,-1.111606,0.153146,-0.056024,1
-4.69568,-1.503279,-1.74134,-0.834998,-0.534493,1
-0.339786,0.476358,1.284819,1.907204,-0.103424,1
0.710468,-0.634559,-0.575863,-0.287229,0.312728,2
0.659218,-0.290282,0.570832,0.493118,0.031129,1
-0.164713,0.453224,0.183224,0.199919,-0.006226,1
0.86202,-0.944732,0.039472,0.002427,0.163648,2
1.39069,-0.802953,-0.403546,0.139338,0.022161,1
0.925636,-0.463821,-0.343769,0.316742,-0.028444,1
-10.429381,0.177402,0.731516,2.637213,1.371134,1
0.514608,-1.243769,0.771742,-0.391046,0.058648,1
-0.908059,1.195963,0.597652,-1.612332,-0.054664,1
0.275249,0.413583,0.120636,0.390183,-0.021042,1
-0.333395,1.092085,0.342561,0.081808,-0.011746,1
0.009576,0.396963,-0.617259,0.029883,0.339344,2
1.055726,-0.444854,-0.459363,0.770869,-0.07558,1
0.252209,0.076977,0.643765,-0.917688,-0.001092,1
0.790135,-0.028439,-0.163355,0.930106,0.029015,1
0.446945,1.624064,-2.126977,-0.635481,0.040224,1
-0.508647,-1.09673,-1.257411,0.517491,0.241334,1
0.689435,-0.375171,0.224997,-0.054399,-0.03928,1
0.361774,0.222785,0.288129,-1.040892,0.010181,1
0.174952,0.530941,0.089706,-0.333405,-0.064096,1
-0.660349,-1.248437,-1.476147,0.594868,-0.198189,1
-0.202795,-1.049301,0.990916,-1.03807,-0.094443,1
0.407134,-1.651476,0.487342,-0.902416,0.313311,2
0.385155,0.972725,-0.822393,0.225212,-0.071163,1
0.014418,0.14619,1.068414,-0.690849,-0.124262,1
1.112809,-1.479146,0.07428,0.077405,-0.126528,1
1.162565,-1.104284,-0.291922,-0.216756,-0.053567,1
0.473167,-0.563485,1.125244,-0.281679,-0.076599,1
0.537542,0.420637,0.55397,1.31853,0.020347,1
0.043748,0.809373,0.580921,0.904534,0.080725,1
1.535231,-0.456088,-1.762224,0.547145,0.166255,2
0.134755,0.587076,0.285724,-0.379513,-0.020319,1
1.079992,-1.519834,0.673175,-0.028558,-0.08834,1
-1.095349,1.668836,0.687167,-0.530899,-0.060013,1
-0.24187,0.383431,0.595172,-1.980531,0.022337,1
-0.003847,0.35769,0.19421,-0.553864,0.036873,1
-0.180122,-2.486568,0.073718,0.504946,-0.230109,1
-1.199528,-0.287292,-0.689803,0.200862,0.012886,1
0.311922,0.49854,-0.350392,-1.813242,0.015608,1
0.363226,0.493892,0.346693,-0.310978,0.022842,1
-0.926988,1.798379,-0.598647,-1.803809,-0.15339,1
-0.016075,0.54482,0.348983,-0.00779,0.053742,1
-0.974247,1.321138,0.896699,-1.530422,-0.030588,1
-0.078551,1.184042,0.333601,1.017299,-0.157241,1
1.700947,-1.258522,-0.543154,0.396421,-0.007545,1
0.336272,0.098719,1.135136,-0.492024,0.076878,1
0.969946,1.946611,-3.15508,-0.563153,0.06309,1
0.336105,0.29407,0.466816,0.374441,-0.001741,1
-0.375938,-0.388399,-0.617261,1.445766,-0.046573,1
0.419715,-0.985022,-0.118328,-0.19271,0.079049,1
-2.353874,-0.563283,1.608045,3.89966,0.089613,1
0.372698,0.445089,-0.644192,-0.243605,-0.02399,1
0.003965,1.142013,0.174418,-0.537206,0.03117,1
-1.939969,-0.318024,1.508622,3.251314,-0.292107,1
0.31489,0.446979,-0.244064,-0.313913,0.005014,1
0.399316,-0.7756,0.146451,-0.89866,0.009424,1
1.203194,-0.175697,-1.246498,0.167248,-0.054925,1
-0.312708,0.676739,0.035313,-0.63991,0.243851,2
-0.609536,-0.179632,-0.634462,0.55001,-0.166621,1
0.738719,-0.779205,0.238831,-0.114038,0.000438,1
0.07982,1.199001,-0.530882,0.006461,0.010966,1
0.720683,-0.025923,-0.85254,0.294686,-0.059081,1
0.067018,0.985424,-0.19798,0.158235,0.081753,1
-0.240909,0.981047,0.157027,-1.182164,0.021396,1
0.671323,0.684054,-1.213967,0.825806,0.145666,2
1.462481,-0.508912,-0.774631,0.261142,-0.003155,1
0.692629,-1.103958,0.517107,-0.486591,-0.076576,1
1.638721,-1.242571,-0.14566,0.44182,0.059153,1
0.321259,1.211477,-0.464013,0.47365,-0.019856,1
0.208607,0.474398,-0.331166,1.866561,0.020945,1
0.685936,0.098934,-0.369215,0.115096,-0.023978,1
-0.083252,-0.628629,0.074087,2.310914,-0.017407,1
-0.80802,0.982297,0.53748,0.071924,-0.104118,1
-0.37387,-0.180606,-1.250065,-0.215751,0.03241,1
-2.746021,0.830809,-2.976895,0.489887,-0.107517,1
-0.202836,0.203527,0.628677,-2.175257,-0.007433,1
0.279396,-1.072896,1.012091,-0.525051,-0.022297,1
0.931493,0.592495,-0.338775,2.473083,0.014977,1
-0.117784,-1.834613,0.55035,0.659642,0.058795,1
0.915421,0.165717,-0.868462,0.88926,-0.006098,1
-0.351296,1.081409,-0.308682,0.443091,0.00653,1
0.374729,0.925919,0.099298,0.269861,0.050499,1
0.891401,0.629031,-0.559886,1.284388,-0.031179,1
0.250668,0.79959,0.085905,0.490712,0.027319,1
0.693356,0.044316,-0.612116,-1.378239,0.089143,1
0.430373,-0.378129,1.038241,-0.334082,0.028896,1
-0.534858,-0.770426,-0.331332,1.228943,-0.013013,1
0.24033,1.849183,-1.066966,1.017733,0.043372,1
-0.538559,-0.233858,-0.237315,-0.890378,0.317311,2
-0.232121,0.462215,0.552788,-0.893301,0.015914,1
-5.102871,0.550559,0.715311,2.4859,-0.621006,1
-0.422766,0.257586,-0.104712,-1.836121,-0.124686,1
0.558706,-0.625394,0.348727,-0.230594,0.232415,2
0.375087,0.433486,0.045306,-0.798684,0.067459,1
-0.6777,0.523614,1.990444,-0.938556,-0.03792,1
-0.292958,1.112973,0.294657,-0.916324,0.046978,1
0.322338,-0.979666,1.519019,-0.525351,0.021561,1
1.57666,-0.678309,-1.649258,0.552257,0.085778,1
0.68842,-0.056611,0.353217,0.800356,0.02081,1
0.730757,-0.746174,0.485014,0.144029,-0.015019,1
-0.191292,0.122698,-0.644593,-0.245265,0.340915,2
-0.276004,-0.487022,1.062433,-1.036582,-0.150754,1
-0.189716,0.592924,-0.090281,-0.959299,-0.034996,1
1.850409,-0.978572,-1.543318,0.747366,-0.022334,1
0.904868,-0.471367,-0.369185,0.596245,-0.081052,1
-0.443872,1.157392,0.627976,-0.292518,-0.00532,1
-0.371965,0.670831,-0.193301,0.178491,-0.115801,1
0.427655,-0.800807,0.674114,-0.650851,-0.15012,1
-0.194589,1.594571,-0.43448,-1.08882,0.044053,1
1.288308,-1.468673,-1.478496,0.827592,-0.154666,1
-0.217369,1.307921,0.338559,-0.867411,-0.020909,1
0.586238,0.220135,-0.530521,0.660811,-0.085341,1
0.244314,0.366559,-0.707124,-0.438568,-0.011904,1
0.16487,0.501483,0.669895,0.834202,-0.028577,1
0.023068,0.560615,0.097008,0.885722,-0.007253,1
-0.110878,0.676717,1.173049,1.007047,0.035277,1
1.634654,-1.666844,-0.309381,0.093608,0.075641,1
0.033706,1.484195,-0.497293,-0.60679,0.011551,1
0.093179,0.196606,0.819847,-0.220214,0.01777,1
-0.445522,0.628143,-0.499021,-0.170398,-0.118494,1
1.126697,0.813534,-1.765934,1.041434,0.041289,1
-1.195452,1.867619,0.000025,-1.236544,-0.045438,1
0.179056,1.341956,-0.207685,0.705371,0.058377,1
0.445999,-0.550883,0.99388,0.707143,-0.013716,1
1.284743,-0.979488,-0.403498,0.281758,0.057658,2
0.732523,-1.100551,0.423187,-0.989694,-0.073369,1
-0.269275,-1.291951,-0.285838,-0.21022,0.047447,1
-0.319916,0.642026,-0.670477,-0.425704,-0.061912,1
0.093033,0.225428,1.044282,2.184746,-0.052751,1
-0.852855,1.403454,1.081126,-0.829686,-0.0453,1
0.625387,0.821723,-0.956462,-0.221802,0.048347,1
-0.117453,-0.235038,0.030185,-0.436354,-0.059934,1
-1.613972,-0.211615,1.026988,0.376531,0.330318,1
-0.045668,0.298798,0.591799,-0.913832,-0.02304,1
0.67057,0.482274,-1.150037,-0.081063,-0.02493,1
-0.514592,-0.394482,0.504807,-1.721933,-0.144832,1
0.576266,0.967042,0.052347,1.531833,0.017959,1
0.364229,0.384956,-0.425367,-0.016659,-0.055954,1
1.479809,-1.04089,0.255951,-0.14055,0.089021,1
0.943373,-0.859558,0.166797,0.40424,-0.116829,1
1.57438,-1.087753,-0.407373,0.449972,-0.076953,1
-6.377644,-0.856578,-1.04899,1.205025,-0.578304,1
-0.256124,0.573117,0.881423,-0.82467,-0.065571,1
1.180834,-0.858487,0.109971,-0.968324,0.073947,1
0.250102,0.066202,1.133745,0.751617,-0.033528,1
-0.512825,1.311829,1.031684,-0.461211,0.033704,1
0.455527,-1.573197,-2.358243,0.196319,-0.226247,1
0.214905,1.150731,-0.860769,-0.701668,0.019724,1
-0.891089,0.835332,1.28827,-0.012863,-0.115174,1
0.495926,0.61776,-0.62294,0.346998,-0.022294,1
0.217309,0.442818,0.66217,0.313649,-0.012531,1
1.11795,-0.70175,-0.041814,0.431002,-0.004806,1
-0.205596,0.640483,0.444845,-1.012218,-0.005824,1
0.805891,0.122314,-0.59377,0.223516,-0.005513,1
-0.217856,0.709185,0.276926,-1.533231,0.019795,1
1.038513,-0.45734,-0.941091,0.117179,0.172576,2
0.250883,1.105886,0.130882,1.814113,-0.091004,1
0.034091,-0.257742,-0.524224,-0.372069,-0.130772,1
1.426629,-1.369444,-0.925202,0.772854,-0.173705,1
-0.459558,-0.367213,-0.023592,1.903485,-0.125199,1
-0.440768,1.648716,-0.640547,0.08534,-0.003925,1
0.367028,-0.970283,1.327905,-1.162754,-0.075824,1
1.630575,-0.773818,-1.607398,0.272293,0.176873,2
0.295734,1.520675,-0.939695,0.214562,0.097935,1
0.794203,0.343983,-0.466257,-0.308832,0.023791,1
-7.53066,-1.910758,1.134645,3.58335,-0.779903,1
0.55472,0.459315,-0.540938,0.302561,-0.028165,1
-0.929611,1.647531,0.683958,-0.661785,-0.133532,1
-0.736443,1.221309,0.580727,-1.130954,-0.068082,1
1.438197,-0.780881,-0.907544,0.875396,-0.011561,1
0.266207,-0.49642,0.750648,0.79324,0.082216,1
-0.022869,0.720678,-0.184935,0.252163,-0.073506,1
0.637772,1.218428,-1.415933,0.529688,-0.011306,1
-0.245875,-0.437787,-0.725902,-0.226921,0.034597,1
0.025122,1.355449,0.111633,0.665823,-0.004193,1
0.063817,0.997738,-0.047532,0.532748,-0.053507,1
-0.082473,0.038934,0.998975,-1.920325,0.102057,1
0.031973,0.585921,0.245555,-0.758857,0.070172,1
0.94641,-0.311185,0.049576,1.453347,-0.153812,1
-0.40989,0.4184,1.249319,-0.652187,-0.000527,1
0.249947,-0.366782,0.760227,0.739494,-0.024019,1
0.087799,0.144465,0.86864,-0.139726,-0.060407,1
-0.933425,1.442732,0.074261,-0.501824,-0.008868,1
-0.64182,0.586447,-0.545821,-1.054825,-0.058697,1
-0.252958,1.181344,0.163312,-0.987876,0.029225,1
-0.259167,1.040539,0.435228,0.273128,-0.036239,1
-1.207477,2.120417,0.518681,-1.207582,-0.048061,1
