@relation 'R_data_frame-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@attribute V3 numeric
@attribute V2 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute Class {1,2}

@data
94.1765,212.2745,502.4706,33.3476,1
115.65,196.8,390.35,20.5073,2
125.8485,227.1818,281.4242,12.3398,1
85.1875,195.3125,415.8438,31.5182,1
128.7778,250.2963,656.963,24.1524,1
99.5714,189.5714,331.5714,15.5904,2
99.1127,223.3099,552.0563,30.4875,1
112.4419,241.8372,677.0698,26.6426,1
119.4457,238.3913,446.5543,14.4263,1
106.4835,225.4835,687.8901,23.2398,1
128.8975,237.3696,448.4099,30.5131,1
92.4848,201.5758,337.5657,23.8015,1
82.8445,191.4064,322.5689,24.5966,1
87.4783,199.1304,458.913,8.8725,1
119.1683,253.7426,698.9802,15.8985,1
125,239.5,427.9167,13.6524,1
147.9744,264.2821,472,21.0228,1
95.6923,205.3077,550.0769,22.1028,1
97.6667,221.3333,504.3333,7.874,1
116.9655,203.4138,339.1034,24.2359,2
76.9298,187.3684,364.0175,24.131,1
90.2109,202.0859,360.375,21.285,1
91.3143,217.0286,560.6571,24.1242,1
91.4783,201.6522,475.913,33.8881,1
106.4348,237.5652,620.9565,20.2418,1
135.1023,205.4318,411.2955,16.421,2
107.8278,228.9927,567.685,37.1331,1
98,221.7143,628,25.8165,1
128.9508,249.8689,682.4098,51.0846,1
114.05,251,880,20.3776,1
188.3333,293,422,19.5837,1
84.56,195.24,458.96,15.4607,1
98.1429,221,663.2857,30.3476,1
91.5159,203.4713,514.8726,29.3227,1
90.2,208.7333,474.4667,25.791,1
85.0698,196.4419,371.5116,16.5022,1
105.2333,218.5,427,28.4211,1
96.5,208.5714,438.4286,19.9315,1
164.8333,278.2292,424.4167,12.708,1
86.9189,201.6216,575.7838,20.8221,1
111.4607,231.236,569.6742,25.3819,1
75.8511,188.9362,250.0851,18.1659,1
172.1818,278.8182,339.1818,19.7409,1
112.0513,230.8846,544.5256,23.577,1
88.8207,193.9239,373.0652,24.2623,1
198.2222,337.7778,441.1111,71.039,1
107.4792,223.4583,236.4792,20.9894,1
88,204.7347,456.9388,29.4563,1
103.6486,228.2703,632.7568,31.1001,1
672.4615,613.6923,968.2564,64.5634,1
95.9355,223.8387,583.2581,29.4096,1
161.8571,260.1786,415.4643,21.1813,1
92.119,205.7619,487.8333,21.154,1
96.4,201.2,512,13.0935,1
97.7826,221.5652,436.4348,20.224,1
111.4737,226.8421,514.4211,28.137,1
91.1111,191.5556,622.3889,14.221,1
111.3462,233.8846,789.6538,23.7391,1
98.0851,218.8723,679.5745,19.8054,1
91,216.7778,554.3333,29.7164,1
112.3784,243.1081,876.4324,28.67,1
89,202,549,42.2419,1
111.7885,247.75,700.5769,25.0487,1
96.1429,206.1964,421.4464,25.9765,1
81.5143,184.4571,468.5429,35.3336,1
98,206.4,717.2,26.2298,1
94.0488,214.2195,482.3415,29.1715,1
110.4912,204.4561,370.2982,16.4402,2
97.875,207.5833,582.6667,23.6553,1
83.8824,175.5294,188.2941,17.0158,2
97.1739,207.5217,594.0435,30.9803,1
95.4,210.2,512.2,26.453,1
87.1111,190.5333,308.3,21.2222,1
122.6444,254.6,738.5556,29.2593,1
124.6353,217.0824,480.2471,22.0168,2
91,199.1429,491.1429,18.1018,1
87.7,197.1,565.1,18.0557,1
91.8571,205.8571,471.8571,15.5266,1
172.375,295.75,388.75,27.1431,1
71.6667,170.9333,287,23.5538,1
114.5714,241.7143,596.9286,32.6247,1
70.4026,171.5974,206.8179,10.5117,1
149.8571,222.4286,530.7143,34.4209,2
91.3333,195.6667,463,13.1265,1
96.0556,215.5,567.6111,30.3079,1
100.8552,222.5517,577.8276,26.0961,1
81.6667,192.8095,343.3333,20.7287,1
118.92,250.12,943.76,22.2881,1
99.85,227.9,583.9,7.553,1
87.6607,202.8036,514.2321,25.923,1
100.7358,217.1321,535.2075,14.5195,1
81,184.1667,462,25.3273,1
271.9153,364.9831,429.7458,18.5917,1
97.8636,216.4091,597.6364,38.6641,1
116.6207,253.3103,692.1034,17.1491,1
102.3167,216.7833,360.6167,28.1845,1
91.2,209.975,512.05,42.5194,1
89.3878,210.2245,428.5918,32.6213,1
340.3778,391.3111,749.2444,31.3565,1
81.2184,187.2816,305.1266,29.4215,1
124.5,210.75,556.25,18.3881,2
130.241,237.8434,453.0361,28.2593,1
215.7549,333.8775,323.9804,20.7064,1
544.2267,724.6667,590.4267,43.1956,1
114.1,244.5,743.5,31.992,1
88.7671,206.3425,567.3836,27.8171,1
97.5733,212.0933,415.0667,28.9675,1
113.1687,228.6386,443.5361,34.9831,1
99,236.4,561,38.5352,1
287.4754,371.4098,466.8197,45.0982,1
103.1868,233.4451,706.3516,11.7396,1
84.8519,204.6296,483.3148,28.5516,1
98.8571,214.6,513.7429,22.2607,1
82,190,149.25,9.1649,1
84,197,392.1176,22.9832,1
100.549,216.3922,532.1373,22.4616,1
108.2041,225.5306,641.102,26.1904,1
95.8919,214.0541,559.2973,16.4791,1
93.88,207.52,448.28,22.8591,1
115,244.5847,705.7712,12.7606,1
118.4,199.2,403.3333,21.4059,2
107.3043,223.1087,659.3261,20.2151,1
113.2857,234.1429,591.8571,27.6553,1
334.5,418.0682,437.6136,12.2192,1
90.1333,201.3333,518.85,25.8643,1
196.4775,306.9888,418.4944,32.299,1
114.1739,245.4783,779,18.9338,1
106.7778,220.5556,715.5556,10.3184,1
91.1111,214.3333,606.3333,38.6804,1
92.3636,202.6364,388.4545,27.9378,1
90.8051,203.8898,468.2288,42.6442,1
111,233,765,13.6707,1
83.4706,203.4706,433.4706,20.0183,1
121.5182,247.2628,485.9927,29.1269,1
116.9739,248.2549,618.3007,19.6633,1
89.8352,207.1648,560.0549,28.7574,1
98.1778,213.3778,656.4,23.4472,1
102.4706,224.1765,426.2353,24.49,1
73.3298,175.766,229.8511,10.8674,1
107.6364,231.8182,694.9091,10.6368,1
96.7407,213.7407,565.9259,20.4239,1
119.7059,256.0588,781,33.2744,1
88.8444,197.2667,483.3778,29.6735,1
111.3509,244.1053,751.4912,8.1746,1
85.92,197.8,353.96,14.9963,1
113.9124,231.4818,460.365,26.1065,1
83.6339,194.4196,522.7232,45.9187,1
101,230,673,22.7761,1
96.7727,209.5,461.9091,25.1306,1
92.8182,201.5455,502.1818,12.4735,1
123.7778,249.9444,494,21.4928,1
81.24,185.24,269.2,24.2901,1
102.8235,235.1765,626.6471,18.9096,1
108.0833,229.1667,660.25,34.2231,1
88.907,178.6279,294.7907,12.3273,2
119.4091,242.6364,917.2727,11.1334,1
92.9,208.8571,444.5286,23.1685,1
146,270,430,154.5732,1
99.4211,216.3684,699.6842,28.7127,1
174.9818,285.6909,381.3818,24.0446,1
128.5991,206.4229,403.0617,23.3686,2
94.1667,218.0333,652.5167,23.0429,1
96.3846,211.1538,659.4615,21.7666,1
101.8182,218.6364,739.2727,6.8635,1
107.1531,234.1997,655.5923,26.5722,1
114.1902,243.1359,656.6957,14.0155,1
248.2708,346.4479,441.3021,15.8709,1
91.6593,208.0769,385.1099,31.1396,1
178,275.1,462.7,41.253,1
84,186.25,360,14.8408,1
89.814,201.2791,374.0465,26.1678,1
81.85,190.6875,338.6,19.536,1
122.9301,237.9675,495.1854,33.4819,1
87.4444,196.3333,473.3333,62.3966,1
117.4077,255.6116,762,7.9707,1
96.3421,215,543.3684,23.0285,1
96.7727,222.4773,495.9773,18.4084,1
106.6154,212.2308,424.0385,22.3943,1
107.15,234.5909,848.8273,21.441,1
88.1429,210.2143,558.6429,29.8962,1
112.1364,241.0909,857.8636,11.778,1
123.2326,244.0698,703.9302,23.6016,1
125,268,887,20.4228,1
101.8125,220.875,784.5,36.687,1
118.525,225.675,560.225,22.5682,2
107.0476,237.7857,709.2143,20.7179,1
86.5,186.5,476,23.0051,1
179.9111,309.2444,347.2889,19.6131,1
121.3611,268.1944,886.2037,14.2217,1
93.4643,204.4286,468.5714,44.4686,1
104.0488,229.3415,683.3659,27.2905,1
104.6129,222.0645,536.0645,28.822,1
94.6471,213.3529,592.6471,26.5901,1
102.4667,226.3333,662.3333,17.1145,1
87.16,183.84,410.08,20.4183,1
90.4714,201.7143,596.5714,26.0857,1
101.3846,226.4231,709.6154,27.1351,1
101.1,214.25,717.3,36.6419,1
107.5263,226.3882,532.8355,28.7592,1
98,218.1111,655.8889,22.4202,1
110.2,248.6,669.6,19.6632,1
251.2778,321.2778,581.0185,56.1294,1
83.9143,199.9429,413.4,24.2031,1
221.3182,309.3182,352.2045,36.4356,1
114,236.5,503,11.4537,1
90.08,206.16,497.12,35.3263,1
114.489,241.8217,693.4853,19.7903,1
121.8462,236.3077,415.0769,15.6065,1
94.2368,188.0658,307.1711,15.8594,2
100.6618,206.9559,387.0294,22.641,1
84.8356,203.8904,391.4247,29.3769,1
93.9444,201.0556,188.3333,13.4503,1
93.6129,212.7742,475.9032,28.2339,1
99.3,217.7,672.24,23.6687,1
109.2845,234.25,566.3103,35.649,1
146.4286,263.7619,237.0952,34.2019,1
96,206.6562,423.4688,22.1167,1
326.0147,390.6324,714.75,45.0705,1
118.3889,240.25,485.25,17.8473,1
128.5142,242.9434,506.0566,27.7998,1
95.1429,184.5,309.1905,13.0553,2
64.9756,162.1707,159.2439,9.855,1
89,214.6667,537,26.8374,1
105.0125,234.3875,794.55,36.5201,1
144.64,257.44,343.36,39.7462,1
132.95,251.5,506.2,22.0366,1
111.5877,238.1943,637.7962,27.9916,1
110.5,240,726,29.6266,1
121.7561,258.4146,819.122,33.4554,1
281.0682,357.9773,460,38.44,1
139,229.8571,515.381,31.6097,2
127.3333,199.2444,364.1778,15.2193,2
114.25,239.5833,748.9583,19.9894,1
89.3333,206.5926,468.1852,18.4056,1
228,326,357.5,14.9416,1
483.5,609.375,694.9375,27.8341,1
85.1923,198.0385,310.1154,9.7232,1
99,210,657,42.2038,1
103.08,217.28,651,29.1905,1
92.6609,208.8783,526.9391,35.3552,1
108.6304,232.2174,704.3261,14.0004,1
81.1304,183.3478,285.6957,16.4631,1
86.3636,190.2273,327.5,8.4217,1
108.3265,225.6122,657.9388,24.8164,1
160.0784,265.5686,511.1176,37.9033,1
91.1293,200.1897,365.2759,26.9783,1
83.6423,196.3821,341.7805,22.7885,1
301.3601,419.7016,340.3189,19.9418,1
86.86,197.7,439.02,20.1177,1
117,241.5472,789.283,19.6752,1
92,199,374,19.8252,1
99.1042,223.9375,665.8958,28.1116,1
114.274,238.4452,762.4521,19.1105,1
91.3363,204.6195,445,34.3936,1
82.9091,190.6023,347.2841,15.5683,1
119.3333,253.9444,807.5,23.2336,1
83.2963,193.6667,512.3704,34.4591,1
83,189.5833,407.75,22.726,1
85.7879,195.0455,376.7273,39.6724,1
88.2083,199.875,466.5833,21.8889,1
125.2381,256.8571,785.4286,9.762,1
89.625,196.75,427.25,13.0234,1
80.3333,180.6146,270.125,22.7054,1
77.7317,192.3902,428.4146,26.7361,1
92.209,209.9552,601.9701,33.2406,1
92.0556,210.6111,694.1111,26.5121,1
123.5676,249.473,595.3378,25.6183,1
100,226,517,16.1864,1
429,592.3333,470.3333,33.2837,1
95.5,218.5,651.6667,35.4977,1
87.5714,183.5714,505.5714,27.4947,1
87.4375,196.7812,358.1406,30.6027,1
154.7576,278.1364,456.8788,33.793,1
109.1111,238.5556,762.3333,45.2911,1
109.2222,232.6667,763.1111,16.1838,1
138.0357,267.7857,424.8571,15.4746,1
97.5429,204.6286,111.5429,4.2465,1
109.166,238.0154,744.3127,37.6352,1
304.2143,366.5714,785.25,33.8489,1
78.5,190.2857,417.0714,28.7945,1
269.8333,367.7083,432.375,15.972,1
87.1,201.275,407.275,17.4249,1
114.2881,235.3051,651.3898,39.0075,1
83.4028,175.3333,342.2778,21.1717,2
91.2857,204.6571,448.8857,24.3795,1
103.6207,176.6207,336.6897,11.2388,2
91.0441,203.0882,414.9118,19.8674,1
83,193,376.5,20.4817,1
123.3929,235,407.9643,14.4981,1
86.8333,188.3333,450,20.0878,1
118.7778,251.3333,442,23.8628,1
109.3333,229.3333,502.6667,14.9462,1
104.5487,209.3982,225.9912,14.2774,1
94.0769,208.9231,432.3846,25.4575,1
97.7692,206.6154,687.3077,32.3861,1
95.6061,215.2121,497.8788,35.8567,1
99.25,209.25,200.75,12.1074,1
675.1111,836.7778,877.8889,51.1036,1
113.4231,246.7692,792.1154,28.267,1
124.4423,216.8269,458.8462,28.7705,2
91.3182,210.8485,562.8333,29.8898,1
91.8788,187.2576,239.7576,14.6344,2
115.913,243.1304,579.3043,19.4598,1
83.8523,187.2236,271.8186,34.0435,1
93.3,209.4,571.8,36.6771,1
212.7562,340.2506,274.5615,12.5033,1
111.7517,231.4161,615.1644,31.4515,1
146,256,319,22.9486,1
103.9107,229.1845,665.75,10.3139,1
87.8333,196.3333,351.3333,9.3088,1
727.5714,875.7143,943,41.8871,1
95.2,208.8,513.2,31.0831,1
109.3333,222.4762,602.4762,34.3242,1
108.4815,199.7407,384.7407,23.0189,1
107.0625,206.6875,561.1875,29.755,2
98.1667,214.8333,494.8333,23.2875,1
148.3226,261.5,632.121,22.1275,1
121.2281,209.6491,443.2807,25.7573,2
80.25,194.125,343.625,17.9903,1
132.772,280.2591,826.0933,19.9026,1
147.4615,238.0769,254.3846,15.1576,1
104.825,226.9125,498.8813,38.8795,1
93.1667,210.4444,456.7778,20.6823,1
82.2667,194.4,307.6,15.8697,1
83,199.8701,472.3377,30.9757,1
103.1429,226.7143,674.5,26.8774,1
98.2667,217.6667,546.4667,23.9249,1
118.1356,239.8814,559.0339,34.6628,1
88.7821,193.2372,234.2179,16.3778,1
156.6,266.7,371.3,23.1994,1
238.1591,348.8182,348.9773,41.1552,1
83.2093,188.6744,417.4884,23.3557,1
90.5,189.3,423.1,29.7194,1
85.25,176.25,335,14.4395,2
107.287,227.9074,656.25,28.3554,1
115.6475,223.4836,371.3934,30.1559,1
103.16,221.24,627.16,22.844,1
84.3182,203.7273,551.9545,21.9993,1
145.6818,225,540.5,13.9077,2
91,204.5714,545.1905,24.9902,1
93.8293,208.2927,503.3659,23.3985,1
122.3509,216.386,458.8246,21.0038,2
107,227,533,25.7606,1
85.9821,206,373.8214,17.9911,1
253.7895,314.4737,737.8947,30.3364,1
89.25,199.5,539.45,16.2827,1
91.5381,204.8238,621.7762,48.4979,1
117.7724,233.2764,528.6911,34.5137,1
85.9318,193.4318,398.5,24.6458,1
221.5156,334.5312,385.3594,46.6508,1
89.25,206,444.75,19.4064,1
98.6429,237.7857,610.5,15.8494,1
158.1429,273.8571,474.4286,11.7456,1
81.0234,191.5205,237.8889,19.9043,1
79.4545,188.3636,318.3636,26.9986,1
118.8214,200.6518,312.5179,21.8718,2
96.2932,212.1654,477.9323,21.4467,1
93.2342,207.1802,445.3063,28.2841,1
101.2564,214.9744,457.0769,24.4105,1
157.5556,259.8333,366.1111,16.6262,1
112.4792,245.4375,634.1042,21.8882,1
119.2609,262.087,819.7174,12.4065,1
101.6341,221.9756,633.9634,37.7918,1
117.5889,244.7722,836.4889,22.979,1
152,250.5,472,18.1794,1
92.6667,210,550.3333,34.3774,1
86.5,197.5,541.5,27.5785,1
90.9211,195.5526,319.3684,19.7317,1
112.3667,246.0333,865.3,21.0144,1
103.6364,227.6136,589.3182,28.5103,1
90.6538,210.7692,447.1154,27.1106,1
122.0968,255.3871,681.7258,16.732,1
92.5926,216.8148,556.1481,17.9412,1
122.8,251.4,635.1,11.6516,1
124.9969,251.0251,575.7994,43.9742,1
88.3986,199.4615,389.7483,24.943,1
90.25,203,403.5,24.948,1
110.8333,251.7333,806,32.5778,1
94.1667,215.1667,602.9444,24.0924,1
83.1545,192.5182,326.3455,22.4194,1
108.3077,220.7692,788.3846,14.9587,1
118.2,244.2,698,19.9539,1
92.6,208.7,557.45,26.0231,1
88.7324,205.0986,527.2958,27.2745,1
129,259.75,854.75,32.9018,1
101.64,208.24,317.12,23.681,1
97.2143,213.9286,653.0714,29.0404,1
106.0336,222.5714,645.7563,27.4449,1
455.9655,465.7931,714.4483,48.1242,1
100.9167,224.0833,650.375,20.137,1
114.5196,237.4721,543.081,21.8147,1
132.4,274.35,694.65,21.4995,1
116.8571,199.2857,477.8571,22.4967,2
122.8529,242.0588,499.0294,23.6441,1
112.6562,229.5625,652.75,20.149,1
89.8169,201.8592,438.5775,38.0947,1
83.8046,192.7816,369.2529,19.5852,1
106.3462,239.9615,834.9231,9.3647,1
119.7188,248.3854,695.1667,16.5554,1
93.6667,216.3333,366.6667,11.3088,1
105.7949,191.3333,439.2308,15.3838,2
152.1054,262.3253,423.5723,25.0829,1
103.1132,201.3019,590.1887,23.63,2
70.25,172.5,211,15.0571,1
129,232.9737,558.7632,18.2494,2
139.8654,236.7885,302.2692,20.2138,1
91.4062,213.7812,587.6875,31.7834,1
104.7619,227.1429,635.6905,27.9215,1
93.3696,200.413,403.6739,13.3713,1
163.8,267.1333,466.2,17.0652,1
91.8333,197.8,475.3667,12.8642,1
92.3333,213.3333,467.3333,15.0849,1
96.543,205.4516,365.0806,30.5718,1
113.4651,251.6744,840.3256,18.4924,1
174.6923,282.2564,419.6667,29.8874,1
95.3333,213.5833,586.5,24.6959,1
223,309,425,13.5,1
93.7273,211.8182,494.4545,25.8626,1
99.7273,215.7273,473.2727,20.349,1
90.75,207.25,670,15.616,1
214.5085,302.6441,632.9322,62.2351,1
112.1429,224.0238,475.9048,17.4048,1
91.75,195.1875,330.875,12.9422,1
111.4167,235.0208,636.1667,25.2143,1
169.5,279,392,8.635,1
104.4,224.3,526.1,21.3345,1
91.6667,180.6667,338.3333,21.7364,1
114.2097,239.6613,690.8226,31.4429,1
95.375,212.5,518,26.3177,1
112.6,242.85,755.5,28.6873,1
368.9167,465,613.3333,42.4208,1
104.9796,227.7347,440.8163,18.263,1
81.8444,198.0889,367.5556,37.5651,1
83.5091,194.5091,394.1636,40.8905,1
73.6897,176,275.6322,12.6866,1
97.7926,216.3138,567.117,27.5183,1
110.4483,252.4138,741.5172,25.2825,1
115.64,248.68,544.36,39.4821,1
114.9231,207.7308,537.2308,27.5765,2
79.3636,184.1818,309.1818,7.439,1
78.9492,187.1864,325.2542,15.8262,1
97.75,230.625,564.5,15.8252,1
118.2264,257.0943,808.2264,20.9452,1
104.8889,228.1111,512.5556,31.563,1
82.4118,204.3529,425.1176,18.0098,1
99.4286,212.2857,595.5,28.7144,1
112.7188,241.8594,752.75,29.1092,1
80.125,170.9583,176.7917,8.1008,1
122.8636,262.6364,920.5,11.5219,1
301.4,417.4,473.4,13.1057,1
99.3667,231.3333,641.8667,40.4909,1
106.85,236.625,606.1,29.5267,1
84.3333,190.875,339.4583,21.061,1
120.2593,245.6296,768.4444,22.9593,1
102.1429,227.7143,708.2857,17.9284,1
117.3667,219.8,328.3167,28.8964,1
88,198.6449,371.7383,42.9086,1
100.1429,209.0286,605.7429,25.9839,1
108.9725,236.8991,764.4312,27.0342,1
116.7368,254.0526,766.2632,33.1239,1
168.4941,269.2235,573.1765,47.759,1
106.5672,225.7015,472.6418,13.5562,1
101.1988,215.4056,483.9225,39.6772,1
112.3043,234.6087,315.3478,43.0381,1
95.3617,211.8723,605.0851,21.6144,1
134.2353,217.8941,443.1118,18.376,2
83.2857,190.2857,355.1429,31.1667,1
86.76,205.96,407.68,17.8236,1
111.2632,249.1579,763.8421,20.5093,1
115.25,214.0417,579.4167,17.0104,1
129.0923,251.1077,587.3923,28.7254,1
95.7414,212.3276,623.6207,23.8343,1
322.75,408,436.75,18.1034,1
107.8824,224.8588,761.6353,20.4579,1
93.6,205.4,459.6,15.4853,1
200.8182,297.3636,418.7576,30.8646,1
98.8947,219.5,741.6316,24.3142,1
76.875,179.625,328.875,23.3278,1
126.1875,239.3125,483.375,16.8826,1
99.5946,217.4865,542.5676,23.3432,1
93,209,588,14.5,1
116.9333,245.0667,681.8,17.2838,1
95.1463,208.1707,486.8293,29.1675,1
111.1667,243,683.75,18.8407,1
81.8333,179.6111,319.1667,31.2124,1
100.2069,223.069,569.5172,25.0716,1
139.1778,244.8556,430.8667,38.1954,1
111.4286,232,838.2857,32.737,1
94.3778,205.9,515.9333,32.6689,1
97.6328,212.8242,509.7227,32.4638,1
101.1642,216.5866,583.7776,36.5415,1
186.5556,278.2222,300.5556,23.6137,1
112.4667,248.0667,850.2667,15.9811,1
116.8537,206.8537,483.6829,21.8257,2
91.7619,211.5238,539.6667,31.2189,1
125.3594,218.0893,214.5268,26.4463,1
118.6346,253.5577,689.0962,19.4397,1
133.7857,212.5238,469.2143,17.3738,2
124.2371,251.3505,640.433,18.1733,1
124.8947,254,813.4386,10.7882,1
108.25,208.2812,269.9062,20.0696,1
96.7647,212.2941,555.1261,35.7604,1
121.7586,238.6552,527.5172,18.8196,1
98.5667,214.4,563.1,31.1694,1
121.375,250.375,914.125,20.6505,1
76.8235,183,399.4118,21.0518,1
99.7143,220.8571,677,8.7295,1
113.4028,215.7222,296.2176,41.776,1
90.7838,201.6937,443.2523,23.9941,1
118.9706,240.2353,705.1912,26.9332,1
107,221,437,9,1
85.9512,186.3171,357.6829,10.8363,1
88,202.2,410.4,20.1494,1
117.5,239.1667,572.75,29.5056,1
113.4,241.8,675.3,39.7894,1
104.5455,221.2273,741.2273,16.6454,1
118.6765,251.4412,884.6618,19.173,1
83,198,413,12.2182,1
92.6319,192.7253,155.9451,13.2409,1
98.3636,222.8182,707.1818,17.2746,1
89.3404,206.2128,560.7234,28.6315,1
104.6667,228.5,769.8333,9.4413,1
80.5882,195.8235,395.4118,24.7813,1
136.9697,252.9495,212.7071,12.1284,1
412.8989,448.1685,714.0449,22.6676,1
93.4,213.6,627,7.7974,1
96.777,212.2892,505.007,30.5367,1
82.3571,187,310.1429,15.4439,1
653.8457,846.8743,714.4686,30.9588,1
113.5625,227.7917,476.0417,16.2117,1
86.8605,200.6279,525.5116,27.0508,1
117.1034,222.4759,428.769,31.0503,1
96.9318,221.4773,735.3409,18.5234,1
115.8276,246.7241,673.1494,23.4541,1
98.75,204.5,166.5,7.6883,1
104.3929,228.6786,674.9643,32.3995,1
113.8974,206.8974,315,20.0318,2
109.8375,233.7375,717.825,9.2766,1
109.6923,229.3077,584.1538,24.574,1
108.4643,228.8929,534.9821,19.4826,1
87.5904,203.0241,494.1446,21.5568,1
128.7792,231.4805,367.6623,22.9675,1
75.6585,182.9512,285.6341,23.5606,1
95.5444,214.0222,450.1,20.9851,1
129.6111,258.4722,650.6944,36.7181,1
137.0208,259.6458,563.8125,20.5754,1
91.1132,205.4528,396.5283,20.5191,1
96.2381,216.9048,539,24.6077,1
88.7442,204.7442,496.4884,34.5972,1
106.8065,238.4516,659.0645,19.5243,1
116.1852,249,672.963,25.4772,1
90.08,199.68,346.4914,27.633,1
92.8462,210,459,27.437,1
117.7455,244.4545,523.7636,17.6238,1
128.7692,244.8205,446.1538,16.9401,1
89.6667,208.6667,501.3333,26.2974,1
97.0833,215.4167,366.8333,14.7618,1
108.2384,234.0397,687.8477,34.1217,1
217.4,291.4,323.8,40.8774,1
81.9011,189.8352,274.4066,13.5953,1
71.2537,171.5373,322.2388,18.3115,1
105.9091,238.4545,680.3182,18.4489,1
87.5867,203.12,333.3867,21.6754,1
86.4773,197.5182,392.4909,27.88,1
70.0473,172.7703,240.6757,13.7781,1
90,202,325,18.8077,1
120,235,253.8125,19.6417,1
255.4545,316.0909,464.8182,64.5258,1
79.2308,193.3846,406.3077,22.6041,1
96.6957,212.1304,455.5435,47.5884,1
118.5366,242.1382,607.3333,27.7712,1
185.4667,285.7333,397.0889,26.0441,1
92.9091,216.3636,578.4091,28.289,1
103.8256,222.8023,669.9535,26.4675,1
110.973,241.8378,782.3108,24.1021,1
103.6667,219.6667,624.9444,27.0391,1
157.6667,290.5833,517.75,22.5286,1
91.7826,203.7174,676.0761,27.9364,1
92.8667,202.3,418,14.5098,1
91.1379,208.7241,391.4483,18.4716,1
127.1538,243.8205,549.6838,30.5653,1
148.575,258.925,645.65,23.7303,1
96.6269,211.7313,609.8209,23.8176,1
109.4,245.1875,737.3125,30.5733,1
136,251.25,423.25,24.4898,1
131.1087,237.1848,463.087,16.7946,1
104.1923,230.2308,689.3462,16.0233,1
161.1786,275.8929,455.2143,15.3531,1
95.9844,214.6875,449.1875,12.9396,1
88,202,591,40.6271,1
99.8462,212.8846,668.125,32.9136,1
87.85,194.175,311.3,21.6666,1
84.8095,193.4286,469.4286,9.0361,1
104,214,436,11.6714,1
75.4839,170.6452,221.8065,7.7505,2
105.6316,224.3158,559.6842,21.3152,1
116.931,197.2069,361.6207,15.9228,2
88.8718,201.5897,502.1795,18.7304,1
89,222,509,25.7466,1
110.6667,210.3333,457,17.2111,1
87.8889,199.2444,449.4667,21.2526,1
90.8676,204.75,455.3971,41.6548,1
105.5128,227.37,658.6337,35.9479,1
116.68,246.06,719.14,23.5693,1
121.4384,209.5616,461.9726,19.3409,2
98.1,214.9333,490.6778,27.7527,1
183.1698,287.5094,350.1132,25.0558,1
88.9,199.7,612.6,23.3369,1
95.3548,212.9355,612.0968,27.7587,1
114.5,210.3,517,23.1984,2
88.0702,196.7719,481.2632,21.052,1
182.7391,288.8261,438.5652,11.9653,1
110.4348,245.2174,788.413,21.0385,1
101.7931,215.3793,559.3103,27.6585,1
131.027,229.5405,485.4595,21.1999,2
89.5746,208.2164,577.6716,35.2215,1
88.0333,195.1667,347.5333,39.1138,1
175.5933,276.22,402.62,13.3946,1
95,216.6364,587.4545,24.0447,1
150.7073,251.8049,257.1463,20.3999,1
78.96,178.52,209.48,8.5045,1
85.5385,200.8462,409.5385,26.2135,1
108.3343,227.1775,572.2337,30.7639,1
163.7857,257.1429,300,10.3844,1
107.7143,219.2571,348.4857,15.8301,1
140.2371,244.6804,414.6082,23.7046,1
98.6667,225.3333,596.6667,21.5825,1
96.3158,209.7368,583.1053,10.1997,1
123.1587,240.6857,496.4063,34.6014,1
117.2712,207.9492,532.8475,26.8772,2
89.7692,207.9231,536.6154,19.7115,1
117.3077,253.5385,857.4615,14.374,1
100.85,214.8313,535.8438,29.3302,1
97.5682,207.2955,384.2955,16.7441,1
96.25,219.5,653.25,30.8557,1
92.8182,210.9091,625.5455,34.2697,1
94,212.4,535.1333,14.8937,1
97.1053,207,264.1053,21.2116,1
96,212,538,16.1323,1
99,213,414,36.0343,1
110.3478,236.3478,605.8261,36.1372,1
87.6786,193.3571,332.2143,11.6139,1
162.9492,267.678,438.4068,19.5149,1
89.2105,206.1579,542.3684,44.0628,1
153.3182,234.4545,514.4545,32.7105,2
90.5841,200.6903,450.885,24.6634,1
113.5833,253.0833,426.8333,36.8733,1
89.8571,203.8571,421.3571,26.361,1
99.92,224.68,661.4,31.1027,1
99.12,215.22,343.94,15.5168,1
115.9231,243.6154,816.4615,29.4604,1
147.8264,265.7438,488.2645,13.1852,1
96.8571,212.5714,700.1905,20.165,1
106.4286,231.2857,791.5714,21.2785,1
113.5,229,794,23.0579,1
92.4615,202.8462,449.6923,14.6655,1
96.8615,213.7692,555.8923,29.872,1
90.713,202.7037,402.4537,25.51,1
230.7143,329.0714,415.2857,16.5548,1
302.5417,403.75,447.3333,15.726,1
140.75,264.625,381.75,9.1924,1
710.5,857.5,928,28.0446,1
151.0769,269.7692,495,17.0987,1
99.0909,221.3636,578.7143,28.004,1
95.9565,214.1304,629.5652,31.0582,1
82.6,195.2,457.4,23.4913,1
88.3393,194.75,440.1429,23.462,1
99.1538,214.1538,509.1538,20.5409,1
120.9583,250.7188,640.5833,33.7434,1
86.2245,198.4082,384.4898,21.9525,1
84.4615,190.1795,385.1795,34.6413,1
92.7917,208.1417,448.6,29.4484,1
