@relation car-evaluation_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A7-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Class {1,2,3,4}

@data
-0.007945,-0.014809,0.048998,0.035226,0.036947,-0.02584,1
-0.015736,0.025293,0.062036,-0.008035,-0.00635,0.04691,1
0.008305,0.001176,0.034311,-0.009457,0.008701,0.014946,1
-0.046043,-0.011268,0.089072,-0.014504,-0.036605,0.022327,2
-0.045406,0.022165,0.063008,0.016794,-0.057158,-0.012726,2
-0.008611,0.001735,0.037168,0.001181,-0.035148,0.029408,2
0.01728,0.009346,0.071919,0.035075,-0.031942,0.016869,4
0.008483,0.042918,0.064856,-0.013742,-0.003397,0.040848,1
-0.030652,0.054728,0.084946,0.018848,-0.023104,0.021543,1
-0.06665,0.045637,0.09288,0.048082,-0.006061,0.012178,1
-0.044614,0.043883,0.057602,0.037716,-0.047254,0.038377,1
-0.052349,0.036226,0.105921,-0.00401,-0.01131,0.012345,1
-0.064971,0.019562,0.074301,-0.010243,-0.05131,0.026265,1
-0.054053,0.061038,0.074107,0.044265,-0.02956,0.000121,1
-0.053866,0.000302,0.079653,0.025376,0.01664,-0.010642,1
-0.035817,0.002158,0.004082,-0.008824,-0.035912,-0.033725,1
-0.020542,0.004968,0.029761,-0.051581,-0.014205,0.025113,1
0.029821,0.029175,-0.004709,0.024989,-0.020144,0.016575,1
-0.031163,0.017181,0.018195,-0.041568,-0.02711,-0.000796,1
-0.009946,-0.043686,0.028945,0.01898,0.009851,0.01399,1
-0.041779,-0.013692,0.054712,0.056502,-0.050752,0.003084,2
-0.009769,-0.001944,0.059489,0.014695,-0.002247,0.039891,2
0.003156,0.052348,0.028839,-0.012476,0.001095,-0.005519,1
-0.088008,0.006878,0.099553,-0.008,-0.023664,0.019981,1
-0.047923,-0.028198,0.026713,0.038057,-0.042757,-0.015799,1
-0.061355,0.042853,0.06843,0.039334,0.011337,-0.008278,1
-0.036917,-0.005949,0.084257,0.010959,-0.038308,-0.035005,2
-0.035843,-0.000059,0.006694,-0.007612,-0.022504,0.044861,1
0.005987,0.046012,0.038448,0.013611,-0.031553,-0.022478,2
-0.038157,-0.006462,-0.001669,0.008153,-0.033609,-0.010896,1
-0.039075,-0.024066,0.096552,0.016349,-0.018954,-0.004607,2
-0.037954,0.036544,0.079269,0.013917,0.017792,0.013143,1
-0.050879,-0.016794,0.056914,0.029827,-0.062457,-0.018171,2
-0.060343,-0.001856,0.076031,0.037588,-0.031356,0.02216,2
-0.028875,-0.012857,0.014174,0.023241,-0.004853,0.017928,1
-0.044609,-0.007356,0.045103,0.030415,-0.018105,0.020044,1
-0.032966,0.048325,0.076583,0.034614,-0.034209,-0.034215,2
-0.000366,0.038786,-0.004983,0.007966,-0.0272,0.029656,1
-0.025352,0.000705,0.047996,0.002799,0.023442,-0.017247,1
-0.009586,-0.010487,0.024529,-0.008154,-0.062104,-0.029263,2
0.005991,-0.005227,0.025949,0.006309,-0.002403,-0.040811,1
0.011074,0.050508,-0.001435,0.017663,-0.017799,0.028082,1
-0.07575,0.042535,0.095083,0.021407,-0.017765,-0.009076,1
-0.036124,0.01577,0.078851,0.031881,-0.028403,0.016098,2
-0.049935,0.002073,0.009086,0.03168,-0.013612,-0.026322,1
-0.061173,0.033357,0.086475,0.027747,0.028387,-0.000709,1
-0.084416,0.028906,0.043289,0.031527,-0.024517,-0.012699,1
-0.018717,0.000255,0.079853,0.064309,-0.014898,0.007505,2
-0.026296,-0.018162,0.095824,0.000946,-0.025403,-0.009095,2
-0.060015,0.037035,0.064154,0.014233,-0.004514,-0.011193,1
-0.060525,0.007641,0.057986,0.049175,-0.048407,0.014591,2
0.006602,0.025988,0.002497,0.038819,-0.00955,0.002723,1
-0.008222,-0.015043,0.070646,-0.023206,-0.014455,-0.03404,1
-0.025477,0.005773,0.087806,0.020656,-0.028906,-0.036579,2
-0.033842,0.028818,0.026747,0.008634,0.004591,0.005032,1
-0.014241,-0.026464,0.063421,0.035851,0.006002,0.014532,1
-0.009102,0.01669,0.033309,-0.041884,-0.004804,0.023539,1
-0.001825,-0.001566,0.026603,0.043622,-0.034548,-0.005094,2
-0.023037,0.008062,0.003353,-0.024228,-0.042361,-0.038213,1
-0.082222,-0.010862,0.078961,0.026317,-0.036612,0.005394,1
-0.028818,-0.017285,0.072029,0.029511,-0.040151,0.006165,2
-0.080091,0.005038,0.069279,0.022139,-0.042558,0.053582,1
-0.049722,-0.014069,0.087598,0.027575,-0.018451,0.04807,2
0.008462,-0.009584,0.001963,-0.031093,-0.037748,0.024378,1
0.004652,0.000591,0.030225,0.03141,0.013447,-0.037897,1
-0.059833,0.027538,0.082199,0.002646,0.012537,-0.003624,1
-0.008768,0.012495,0.069516,0.022818,0.0113,0.019977,1
-0.003598,0.014779,0.084875,0.031927,-0.02365,-0.019812,2
0.001469,-0.033227,-0.0179,0.018628,-0.044246,0.014278,1
-0.007611,0.016173,0.047195,0.009304,-0.021601,0.009493,2
-0.071273,0.015816,0.078651,-0.007051,0.003135,-0.00205,1
0.017588,-0.004265,-0.002851,-0.005631,-0.039451,-0.032954,1
0.003036,0.006177,0.056149,-0.001921,-0.022104,-0.043183,2
-0.026535,-0.004237,0.019924,0.006263,-0.007156,-0.004901,1
-0.039955,0.007667,0.059216,-0.002329,-0.009303,0.052972,1
-0.039929,0.009884,0.056603,-0.003541,-0.022711,-0.025614,1
0.004319,0.01294,0.054601,0.062066,-0.042544,0.013788,4
-0.031158,-0.025905,0.066278,0.046489,-0.037848,0.028994,2
-0.017196,-0.01506,0.093622,0.027621,-0.013698,0.01216,2
-0.032351,0.028301,0.040632,0.059822,-0.012206,-0.009014,1
0.01443,-0.036821,-0.000583,-0.008363,-0.033645,0.017359,1
-0.041602,0.019898,0.024673,-0.043142,-0.022964,-0.019137,1
-0.046382,0.008989,0.103375,0.01872,-0.007207,0.005326,2
-0.025685,0.013053,0.072373,0.033456,-0.032549,0.034438,4
-0.019869,-0.019484,0.051665,-0.020103,-0.027499,0.038551,2
-0.045281,0.017096,0.023199,-0.001063,-0.00481,0.006606,1
-0.061834,-0.001339,0.062146,-0.0136,-0.014559,0.036206,1
-0.006939,-0.008279,0.069098,0.040782,-0.034895,0.022931,4
-0.045584,-0.019578,0.032464,0.021079,-0.04506,-0.038627,1
-0.023063,0.005845,0.005966,-0.023016,-0.028953,0.040373,1
0.038492,-0.008435,0.034585,0.007567,0.015757,0.001865,1
0.008796,-0.01378,0.03817,0.033608,-0.021644,0.020815,2
0.011131,0.04608,0.05642,0.023932,-0.053096,0.016319,4
-0.050854,-0.015531,0.107307,0.039876,0.001042,-0.020033,1
-0.012781,0.013889,0.031835,0.000195,0.01335,0.049282,1
0.010317,-0.029095,0.051939,-0.00308,-0.020444,0.02547,2
-0.049237,0.014062,0.043373,-0.017416,-0.038058,0.024149,1
-0.00712,0.001218,0.051053,0.052369,-0.051946,0.015363,4
-0.018692,0.036697,0.092236,-0.016266,-0.02605,0.044538,1
-0.09248,-0.017642,0.103485,0.013156,-0.015415,-0.005378,1
-0.019749,-0.007538,0.00936,0.048704,-0.006556,-0.039403,1
-0.004442,-0.010419,0.042501,0.002167,-0.083647,0.009534,4
-0.004781,0.009837,0.056804,0.035391,-0.054249,-0.007466,4
-0.026681,-0.052624,0.049847,0.018031,-0.016947,0.036021,1
0.002469,-0.018789,-0.007874,0.026751,-0.030699,-0.005636,1
-0.011749,0.022635,0.049323,0.004538,-0.071899,0.019467,4
-0.009743,0.000273,0.056877,0.013482,-0.015655,-0.038695,2
0.001337,0.013974,0.026831,-0.04031,-0.00895,0.04188,1
-0.030339,-0.00197,0.05826,0.066199,-0.041351,0.00151,2
0.014273,-0.026061,0.031765,0.013274,0.012804,0.007927,1
-0.062632,0.028182,0.080052,-0.027221,-0.053613,0.003436,1
-0.050373,0.063839,0.075581,0.002187,-0.047714,-0.025622,1
0.025531,-0.004842,0.017268,0.034558,0.005155,-0.001216,1
-0.032841,0.043257,0.036774,0.016757,0.018139,-0.014883,1
-0.08819,0.016375,0.081508,0.003587,-0.040715,0.012412,1
-0.023345,0.021673,0.078123,0.016478,-0.034852,0.01161,4
-0.024341,-0.044005,0.055597,0.001053,-0.01925,0.013192,1
0.021903,0.031015,0.025565,-0.00515,-0.001251,-0.017026,1
-0.019208,0.015211,0.075995,0.021244,0.015446,0.001636,1
-0.029338,0.012469,0.068286,0.074322,-0.027803,-0.018405,1
-0.018873,0.046193,0.074191,-0.004678,-0.043101,0.036969,1
0.011954,0.018776,0.035902,0.036341,-0.02745,-0.029497,2
-0.018869,-0.005046,0.061692,-0.01198,-0.013952,0.018636,2
-0.028151,0.001349,0.045849,-0.027068,-0.042707,-0.010187,1
-0.040137,0.017164,0.04117,0.009259,-0.026354,0.045403,1
0.027229,0.021586,0.061582,-0.006416,-0.005743,0.029341,2
0.001854,0.001235,0.028077,0.001543,-0.052702,-0.030837,2
-0.10015,0.034406,0.074217,0.038701,-0.037769,-0.010583,1
-0.065306,-0.011421,0.076105,0.015679,0.007238,-0.009068,1
-0.024013,-0.005114,0.04372,-0.022302,0.007591,-0.020161,1
-0.056539,-0.004123,0.037696,-0.022347,0.002838,0.015749,1
0.004986,0.031574,0.028422,0.005488,-0.0451,-0.002564,3
-0.011562,-0.038101,0.054869,-0.014351,-0.025699,0.008703,1
-0.03047,0.045231,0.102991,0.007261,-0.006054,0.029112,1
-0.029636,-0.041221,0.080047,0.009801,-0.036648,0.033649,1
-0.013574,-0.00783,0.037242,-0.020728,0.003445,-0.00182,1
0.006784,0.016491,0.020542,0.027232,0.007501,0.010291,1
-0.032684,0.032497,0.004426,-0.00488,-0.02831,-0.005451,1
-0.042628,-0.030982,0.002263,0.02931,-0.02536,-0.036255,1
-0.066306,-0.025859,0.066078,0.007556,-0.00631,0.010846,1
-0.066921,-0.005835,0.102029,-0.017652,-0.028313,-0.014355,2
-0.033785,0.02439,0.084602,0.014904,-0.030706,-0.006731,2
-0.045897,0.03712,0.05915,-0.026271,-0.026814,-0.018595,1
-0.004165,-0.010186,0.020853,0.060599,-0.032245,0.017735,2
0.008119,0.061912,0.028766,0.009432,-0.037499,0.02571,1
0.026688,-0.001163,-0.005053,0.021044,-0.027746,-0.011699,1
-0.01705,0.033328,0.0637,0.015853,-0.003907,-0.028762,2
-0.028489,0.021606,0.060152,0.006156,-0.013309,-0.027188,2
-0.036974,-0.00152,0.026403,0.004689,-0.00301,-0.023242,1
0.011475,-0.025417,0.029617,-0.016593,-0.053345,0.014987,2
0.01679,0.024302,0.06806,-0.00799,-0.001597,0.011,2
-0.062537,0.037912,0.040359,0.042799,-0.019262,0.004067,1
-0.04327,-0.013175,0.040826,0.005314,-0.033955,0.01713,1
-0.012145,0.047321,0.005772,0.031492,-0.007204,0.01423,1
-0.028056,0.011079,0.006156,0.042951,-0.008356,-0.009556,1
-0.022882,-0.003652,0.024011,-0.034603,-0.011902,0.047942,1
0.009463,0.004854,0.01199,-0.02297,-0.0242,0.004463,1
-0.069682,0.008967,0.002334,0.016231,-0.024814,0.005099,1
-0.024346,0.007235,0.068097,0.008355,-0.0484,0.031524,3
0.003652,-0.013847,0.020198,0.023287,-0.0001,-0.017982,1
0.004626,-0.001626,0.032837,0.032622,0.026855,0.040689,1
-0.020062,0.04916,0.036046,0.001353,0.01169,-0.019371,1
-0.035943,0.006273,0.096896,0.020294,-0.011352,0.023667,2
-0.024862,-0.014251,0.051855,0.045864,-0.006903,-0.011378,1
-0.050733,0.03064,0.079997,0.029321,0.024241,0.017631,1
-0.048383,-0.019888,0.083321,0.002474,-0.034302,0.045156,2
-0.077271,0.057851,0.081314,0.058095,-0.018965,-0.013731,1
0.022085,0.021518,0.04361,-0.016737,0.0158,-0.009457,1
-0.053532,0.031284,0.077849,-0.000546,-0.041908,0.024691,1
-0.058061,0.011193,0.023927,0.014341,0.001638,0.011094,1
0.013658,-0.006037,0.067716,-0.011935,-0.009199,-0.017274,1
-0.067468,0.021702,0.100899,0.028372,-0.002558,0.039662,1
0.035537,0.002969,0.064786,-0.000663,-0.003943,-0.000507,2
-0.026717,0.00526,0.001879,0.017851,-0.024207,-0.01247,1
-0.019572,0.034205,0.039904,0.044418,-0.018655,-0.013502,2
-0.027697,0.043324,0.054745,0.027079,-0.003404,0.023915,1
0.006841,0.012063,0.078397,0.033501,-0.027796,-0.001471,4
-0.005838,-0.000172,-0.011078,0.020999,-0.032499,0.024211,1
-0.035453,-0.016836,0.040172,-0.031999,-0.00181,-0.018587,1
-0.010623,0.032006,0.019541,-0.005196,-0.006004,0.018884,1
-0.058004,0.006764,0.081781,0.02061,-0.033659,-0.000669,2
-0.014095,0.021924,0.033499,0.024083,0.015793,-0.02639,1
0.051089,0.006966,0.015812,0.00375,-0.007743,-0.010192,1
-0.005781,-0.004601,0.046777,0.027268,-0.067796,0.012448,4
-0.009748,0.051512,0.069377,0.020784,-0.044804,-0.020362,2
-0.015241,-0.040902,0.053395,0.027728,-0.007546,0.034447,1
-0.030981,0.007684,0.03624,-0.053155,-0.010059,0.006772,1
-0.058243,0.02069,0.005882,0.025928,-0.015412,0.003525,1
-0.087007,0.021316,0.109579,0.000123,-0.010116,0.000067,1
-0.026478,-0.008665,0.077779,0.012533,-0.042454,-0.016664,2
-0.016096,-0.006953,0.013446,0.007837,-0.011302,0.01344,1
-0.014736,0.039731,0.072062,0.000088,0.007197,0.026995,1
-0.046715,0.013185,0.067168,-0.045981,-0.023311,0.008889,1
0.014612,-0.046318,0.017462,-0.01995,-0.016594,0.024928,1
-0.02322,0.016605,0.038314,-0.001379,0.017496,0.030941,1
-0.079758,-0.00731,0.044902,-0.008518,0.013433,0.001897,1
-0.052916,0.01126,0.041899,0.024662,-0.019905,0.049892,1
-0.06431,0.054257,0.098631,0.031104,-0.008364,-0.01065,1
-0.034457,0.048842,0.062698,-0.016574,-0.017412,-0.020169,1
-0.048414,-0.013242,0.022855,-0.005008,-0.012412,-0.021668,1
-0.02175,-0.036415,-0.010694,0.032458,-0.033652,0.000426,1
-0.016888,-0.028672,0.018852,-0.013085,-0.021207,-0.037663,1
-0.071783,-0.013578,0.072483,0.027891,-0.040758,0.023734,2
-0.032502,0.023,0.022471,-0.016467,-0.011259,0.002118,1
-0.001705,0.044605,-0.000707,0.033066,-0.01135,0.03257,1
-0.02468,-0.023748,0.0699,0.034277,0.010148,-0.003809,1
-0.055846,0.024881,0.069487,0.01522,-0.053012,-0.031067,2
-0.029308,-0.00233,0.06817,-0.013554,-0.009806,0.000296,1
-0.020213,0.052012,0.078467,0.020422,-0.02725,0.039883,1
-0.061198,0.032093,0.036082,0.017698,-0.035112,0.001153,1
-0.040314,-0.024579,0.010626,0.013544,-0.014255,0.019502,1
0.017041,0.023272,-0.003981,0.040393,-0.013695,0.021063,1
-0.069782,0.015299,0.092536,0.044137,-0.013662,-0.016095,1
-0.03232,0.013503,0.040516,-0.028054,0.005791,0.009687,1
-0.017378,-0.005563,0.075577,0.039208,-0.030749,0.004591,2
0.016426,0.043296,0.03197,0.015185,-0.035699,-0.004138,3
-0.082041,-0.020359,0.097006,0.01473,-0.019561,0.012963,1
-0.036484,-0.016476,0.030261,0.047754,-0.033355,-0.017373,1
-0.053037,-0.034911,0.069208,0.035217,-0.043103,0.012227,2
-0.003077,-0.014975,0.088618,-0.012884,-0.035998,0.004757,3
-0.058363,-0.025482,0.033192,0.036483,-0.038611,-0.034139,1
-0.053891,-0.000961,0.02926,0.015327,-0.04686,-0.00878,2
-0.030829,0.012986,0.054401,0.023134,-0.011006,-0.004359,2
-0.001466,0.030679,0.075193,0.027749,-0.029596,0.028376,4
-0.079701,-0.011739,0.102757,-0.002248,-0.021864,-0.009866,1
-0.03378,-0.02685,0.072102,0.007602,-0.001557,-0.025064,1
-0.071965,-0.004081,0.054438,0.039478,-0.057808,0.016165,2
-0.031502,0.037438,0.032498,-0.008344,0.002288,-0.017797,1
-0.064538,0.009035,0.020305,0.026553,-0.046357,0.043897,1
-0.044224,0.027106,0.09108,0.01333,-0.02656,-0.025072,2
-0.004452,0.048728,0.044927,0.012037,-0.027407,-0.040819,2
-0.058494,0.02172,0.077923,-0.022455,-0.003314,-0.006538,1
-0.010133,0.01705,0.023399,0.037869,-0.036348,0.024753,2
-0.034999,0.02514,0.049068,0.022148,0.037493,0.015515,1
-0.099969,0.02491,0.092262,0.027114,-0.020718,-0.003014,1
-0.027332,0.025284,0.03783,-0.007358,-0.04621,-0.037671,2
-0.004089,0.029735,0.081017,-0.011138,0.006695,-0.025681,1
-0.002139,0.055132,0.053289,-0.003729,-0.016302,0.014938,1
-0.067103,0.003662,0.083984,-0.006065,-0.045364,-0.021924,2
-0.016914,-0.030888,0.021464,-0.011873,-0.007799,0.040923,1
0.012293,-0.001481,0.021599,0.003117,-0.056848,-0.012497,3
0.029392,-0.011537,0.036787,-0.019108,0.004052,-0.01939,1
-0.063356,0.013977,0.048377,0.023088,-0.015759,0.031551,1
-0.073253,0.040395,0.068485,-0.017208,-0.066517,-0.022474,1
-0.054142,0.000069,0.101301,-0.033056,-0.034762,-0.018843,2
-0.009128,-0.019751,0.020926,0.038691,0.006348,-0.013494,1
-0.038438,0.009367,0.070489,0.047647,-0.039508,-0.039659,1
-0.022527,0.045609,0.070105,0.036188,-0.038355,-0.015874,2
0.040832,0.000185,0.040336,-0.009411,0.013454,-0.020964,1
-0.040111,0.019381,0.038558,0.008046,-0.039761,-0.033183,2
-0.009951,0.007553,0.041444,0.026282,-0.019298,0.032322,2
0.027209,-0.030917,-0.001311,-0.023767,-0.040094,0.012871,1
-0.02998,0.022123,0.046266,-0.045032,0.003488,-0.013142,1
-0.029313,0.04891,0.08067,-0.006253,-0.038955,0.018628,1
0.005841,-0.002376,0.06837,0.025378,-0.041344,0.018443,4
-0.002462,-0.034999,0.052667,0.012324,-0.013995,0.029958,2
0.004262,0.017368,-0.003253,0.055797,-0.007247,0.025551,1
-0.072274,0.001377,0.068624,-0.015174,-0.010413,0.017865,1
-0.08585,0.024995,0.087258,-0.013391,-0.043018,-0.010416,1
-0.036792,-0.011017,0.044448,-0.006898,0.01404,-0.015673,1
-0.029975,-0.020964,0.09435,0.043024,-0.007249,0.016648,2
-0.037125,0.001331,0.068825,0.023758,-0.041951,0.036013,2
-0.008465,0.050122,0.007246,-0.010586,-0.025357,-0.011514,1
-0.044406,0.036603,0.073035,0.024917,-0.043611,-0.032641,2
-0.051577,0.005442,0.037622,-0.000438,-0.035755,0.046977,1
-0.003927,-0.032265,0.036169,-0.040076,-0.010605,-0.034582,1
-0.022674,-0.010932,0.039444,-0.047403,-0.008259,-0.023075,1
-0.037307,0.010828,0.050779,0.035346,-0.059001,0.028444,4
0.011318,-0.014657,0.061965,0.005043,-0.006896,0.005555,2
-0.026817,0.011592,0.092082,0.045757,-0.013055,-0.033664,1
0.030241,0.005753,0.089236,0.008084,-0.02134,0.01995,3
0.050907,0.016463,-0.002233,0.015338,-0.024793,-0.017761,1
-0.013422,-0.002529,0.055403,0.055561,0.002499,-0.012952,1
-0.049904,-0.004572,0.069553,0.039162,-0.035502,0.040501,2
-0.021881,0.010787,0.034037,-0.02648,0.001645,0.028027,1
-0.014913,-0.002011,0.041518,0.004373,0.019296,0.001094,1
-0.034639,0.058339,0.044653,-0.004987,-0.034463,-0.027738,1
-0.016893,0.022568,0.031352,-0.005784,-0.050356,-0.01933,2
-0.010561,-0.023662,0.064896,-0.006228,-0.012152,-0.011211,1
-0.042703,0.011791,0.104849,-0.023359,-0.02536,-0.020417,2
-0.069934,0.009997,0.074375,-0.032152,-0.012716,-0.004964,1
0.002646,0.022954,0.022671,0.022465,-0.042797,0.020265,3
-0.069261,-0.014455,0.096278,-0.000674,-0.02601,0.008474,2
-0.020881,0.025225,0.044064,-0.018357,0.015193,0.008113,1
-0.052098,0.035196,0.03388,0.044373,-0.023408,0.022408,1
-0.010284,0.011749,0.005238,-0.03842,-0.035402,0.035885,1
0.030184,0.010182,0.031381,0.001815,0.013957,0.031713,1
-0.062198,0.017655,0.026056,0.009575,-0.04866,0.021068,1
0.027689,0.013275,0.004973,0.029167,-0.014198,-0.031613,1
-0.080272,0.014535,0.051234,0.033726,-0.059608,0.046013,1
0.000635,0.053225,0.005044,0.016089,-0.013653,0.009741,1
-0.018899,0.009752,0.061808,0.075896,-0.031949,-0.000064,2
-0.012578,0.057848,0.059768,-0.005303,-0.012156,-0.003402,1
-0.035661,-0.009556,0.024739,-0.019199,-0.005453,0.05243,1
-0.021187,0.03979,0.065829,0.011087,-0.054206,-0.018788,2
-0.058181,-0.034979,0.051237,0.024896,-0.02156,-0.02657,1
-0.011744,-0.028604,0.036824,-0.002764,-0.04275,0.001135,2
-0.03664,0.029462,0.024599,-0.021233,-0.061558,0.012091,1
0.003647,0.037392,0.032698,0.030588,-0.02925,0.00035,2
0.003338,0.042851,0.046884,-0.024064,0.018146,0.00205,1
-0.039778,0.015185,0.074765,0.072748,-0.023657,-0.036745,1
-0.063476,-0.032195,0.075687,0.033643,-0.038957,-0.006113,1
-0.027874,0.001582,0.024201,0.031364,0.008694,-0.001987,1
-0.032987,-0.005131,0.066696,0.028525,0.008348,0.026039,1
-0.061016,0.022597,0.054127,0.00611,-0.018062,0.008722,1
-0.045224,0.012668,0.081053,0.005207,-0.040108,-0.005157,2
-0.021729,0.016088,0.052199,0.049809,0.000699,0.016896,2
-0.070116,0.019494,0.05633,-0.020564,-0.029766,-0.012533,1
-0.03898,0.020842,0.018849,-0.004255,-0.059255,0.03492,1
-0.054532,0.016846,0.067823,-0.008669,-0.055455,0.044605,1
-0.00661,0.030612,0.057221,0.017427,-0.008053,-0.010421,2
-0.060834,0.0131,0.072173,-0.005477,-0.001011,0.016291,1
-0.067311,0.010942,0.068551,0.006735,-0.049007,0.049094,1
-0.017435,-0.001134,0.017722,0.032938,0.004548,0.016354,1
-0.002957,0.031196,0.061308,-0.023439,-0.012799,0.042422,1
-0.031445,0.03301,0.090352,-0.002074,-0.033009,-0.02956,2
-0.059243,0.006251,-0.004145,0.017805,-0.02896,0.02344,1
-0.045715,0.027623,0.077195,-0.037858,-0.009763,-0.011026,1
0.023373,-0.022958,0.029563,0.039949,0.024509,0.029182,1
0.039831,-0.014253,0.030309,-0.017534,-0.000094,-0.001049,1
-0.054199,0.004497,0.043446,-0.039325,0.000536,-0.00708,1
-0.000184,0.029289,0.013062,-0.003622,-0.01015,0.037225,1
-0.00895,0.021992,0.051471,0.034405,-0.00575,0.012408,2
-0.063294,-0.041691,0.093732,0.022056,-0.021907,0.001456,1
0.03006,0.01525,0.071191,0.019671,-0.038391,0.012381,4
0.019381,0.031892,0.001769,0.023415,-0.015998,-0.001766,1
-0.010947,-0.058125,0.018918,0.010857,-0.003696,0.033904,1
0.013272,-0.040499,0.021738,0.005151,-0.000743,0.027842,1
-0.057003,0.021202,0.091808,0.028733,-0.020111,-0.020583,1
-0.099787,0.015413,0.110308,0.015526,-0.003667,0.004555,1
-0.014121,0.019707,0.036112,0.025296,0.029201,0.052196,1
0.000692,0.048796,0.062898,0.022358,-0.04895,-0.002022,4
-0.028494,0.072845,0.072651,0.013458,-0.042458,-0.008855,1
0.021575,-0.007876,0.037442,0.018205,-0.028093,0.016327,3
0.007638,-0.017458,0.060491,0.047122,0.011258,0.031298,1
0.012413,0.04469,-0.005711,-0.007438,-0.033649,0.025168,1
-0.076745,-0.023143,0.072556,0.005982,-0.002164,-0.007494,1
-0.027717,-0.009178,-0.008147,0.009728,-0.037755,0.007445,1
-0.00709,-0.013581,0.050937,-0.035507,-0.033948,0.034063,2
-0.008283,0.040626,0.025291,-0.022174,-0.008307,-0.003945,1
-0.059858,0.026275,0.031806,-0.007403,-0.050963,-0.001761,1
-0.027478,-0.023104,0.067752,0.00441,-0.056001,0.003251,2
-0.033988,-0.01957,0.056669,0.020402,-0.0052,0.045954,1
-0.069625,0.004539,0.060188,0.0225,-0.060111,-0.006664,2
-0.050572,-0.031359,0.035149,0.000383,0.006942,0.00873,1
-0.081222,0.003577,0.088988,0.03444,-0.023064,-0.014521,1
-0.02556,0.007985,0.032563,0.015599,0.019799,0.05377,1
-0.047236,0.042939,0.063426,-0.00117,-0.010963,-0.015681,1
-0.05101,0.030407,0.101645,-0.029111,-0.02716,0.009431,1
-0.003801,-0.02918,0.056943,0.037425,0.001856,0.032872,1
0.006512,-0.034981,0.029691,-0.038502,-0.014751,-0.016242,1
-0.003316,-0.001049,0.012718,-0.007566,-0.017751,0.008951,1
-0.020244,0.058657,0.018001,0.01294,-0.005361,-0.02694,1
-0.037364,0.015257,-0.007075,0.029076,-0.023704,0.040207,1
0.002651,-0.028286,0.010172,0.015164,-0.013648,0.001933,1
-0.018253,-0.02507,0.025741,0.013228,0.008051,0.043837,1
-0.005756,-0.003338,0.09717,0.037318,-0.004297,0.010586,2
0.003218,-0.00332,0.074194,-0.013509,-0.005053,-0.035614,1
-0.043274,0.038065,0.053326,0.012616,-0.063104,0.035462,1
-0.032263,0.009074,0.098371,-0.021785,-0.029506,-0.002076,2
-0.045463,0.026593,0.005154,0.010524,-0.021861,-0.000963,1
-0.05201,0.015969,0.091618,-0.037234,-0.040708,0.029345,1
-0.001315,0.027828,0.032771,0.00868,0.009344,-0.030878,1
-0.051349,0.050664,0.115948,0.004113,0.002238,-0.00757,1
-0.045802,0.04685,0.019457,0.043748,0.007537,-0.017963,1
0.014091,-0.016564,0.01372,0.024861,-0.004246,0.000358,1
-0.003441,0.004019,0.052527,0.01029,-0.070099,-0.010381,4
-0.022345,0.036112,0.08815,0.024601,-0.021304,-0.008305,2
-0.017232,0.042825,0.045655,0.02744,-0.020958,-0.036331,2
0.028391,-0.025976,0.026761,-0.027231,-0.009495,0.000525,1
-0.033169,0.004366,0.048651,0.040112,-0.008703,0.01847,2
-0.023527,0.03117,0.060078,0.028065,-0.051903,0.004041,4
-0.025742,0.017482,0.014518,0.027186,0.002748,0.046201,1
-0.078271,0.043412,0.071287,0.049972,-0.032513,0.006184,1
-0.015892,0.037006,0.041378,0.002339,-0.036808,-0.039245,2
-0.068625,0.018977,0.070215,0.030623,-0.046564,-0.026578,1
-0.04376,0.001781,0.036968,-0.037751,-0.00361,0.011261,1
-0.016857,-0.035317,0.079319,-0.005603,-0.043097,0.02916,1
0.020903,0.016576,0.015538,-0.013273,-0.014798,0.002889,1
0.031342,0.01386,0.00906,-0.011699,-0.018944,0.02123,1
-0.054714,0.026343,0.049778,0.002918,-0.072506,0.037036,1
-0.01522,0.012554,0.063282,0.033817,-0.050103,-0.025807,2
-0.010748,0.037074,0.05935,0.012661,-0.058352,-0.000448,4
-0.024924,0.041417,0.0065,0.046896,-0.000755,0.018718,1
0.013476,0.00346,0.049671,-0.000347,-0.02625,-0.024842,2
-0.0461,-0.006839,0.031217,-0.020773,-0.001307,0.03409,1
0.008644,-0.019081,0.020008,-0.04268,-0.020697,0.031947,1
-0.082895,0.013591,0.057058,-0.005161,-0.023317,-0.008044,1
-0.012083,-0.008347,0.051127,0.03046,-0.013352,-0.015866,2
-0.098447,0.009594,0.106031,-0.009574,-0.019518,0.001641,1
-0.026863,-0.043128,0.031801,0.029618,-0.033998,0.028452,1
-0.044099,0.022038,0.051271,-0.004527,0.025788,-0.00574,1
-0.016868,0.023831,0.081745,0.004266,0.013143,-0.021193,1
-0.008585,0.003951,0.034556,-0.000031,-0.048556,-0.049178,2
-0.046439,0.013418,0.04552,0.012451,0.028091,0.017089,1
-0.024742,0.03192,0.024545,0.035309,0.016296,0.026287,1
-0.002159,0.002629,-0.009603,-0.02108,-0.050652,-0.001532,1
